# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0000151	ubiquitin ligase complex	56	2.695879e-2	1.000000e+0	8.025054e-1	1.840440e+0	7.063530e+0	13	2.577931e-2	4.744526e-2	201	2.453323e-1	1.000000e+0	1.000000e+0	1.318815e+0	6.824306e+0	9	298	2.093023e-2	3.020134e-2	rs1050828,rs10771371,rs147581833,rs1496653,rs17250977,rs2066827,rs35859536,rs58584712,rs61506637,rs6813195,rs6884420,rs6885132,rs76549217	ANAPC1,CDKN1B,DCUN1D4,FBXW7,IKBKG,KLHL42,MED30,OTULIN,UBE2E1
GO Cellular Component	GO:0044798	nuclear transcription factor complex	57	2.776682e-2	1.000000e+0	8.120577e-1	2.130219e+0	4.224917e+0	9	1.541941e-2	3.284672e-2	84	6.792279e-2	1.000000e+0	1.000000e+0	1.959436e+0	3.572456e+0	7	156	1.627907e-2	4.487179e-2	rs114322470,rs1801282,rs202020783,rs3067768,rs4684859,rs7903146,rs79696944,rs9348441,rs945712382	ASCL2,CEBPB,HMGA1,PPARG,SOX4,TCF4,TCF7L2
GO Cellular Component	GO:0005682	U5 snRNP	58	2.974708e-2	1.000000e+0	8.549721e-1	7.500558e+0	2.666468e-1	2	9.731636e-4	7.299270e-3	104	8.948347e-2	1.000000e+0	1.000000e+0	3.969767e+0	5.038079e-1	2	22	4.651163e-3	9.090909e-2	rs4750377,rs61373376	PRPF18,SNRPD2
GO Cellular Component	GO:0009986	cell surface	59	2.985252e-2	1.000000e+0	8.434602e-1	1.425599e+0	2.174525e+1	31	7.936221e-2	1.131387e-1	18	2.139274e-2	1.000000e+0	1.000000e+0	1.530126e+0	1.699206e+1	26	742	6.046512e-2	3.504043e-2	rs10912578,rs111354897,rs114364467,rs11466334,rs11696357,rs12641088,rs1426385,rs149802978,rs177045,rs1822105,rs200513066,rs2351707,rs244080,rs2540951,rs28516010,rs3130293,rs35048168,rs3826482,rs459193,rs4679370,rs4711750,rs5807991,rs5868014,rs59387648,rs6445424,rs6657819,rs7252150,rs72631105,rs7747095,rs78408340,rs9976596	ADA,ADAMTS9,ANPEP,CLEC14A,FGFR2,FGFR3,HEG1,IL6ST,INSR,ITGA2,KCNE2,NOTCH2,NOTCH4,P2RX1,P2RY1,PAM,PDGFC,PTGFRN,SLC1A4,TFRC,TGFB1,THBS1,TNFSF4,TSPAN15,VEGFA,WNT6
GO Cellular Component	GO:0034705	potassium channel complex	60	3.165880e-2	1.000000e+0	8.795870e-1	2.079283e+0	4.328415e+0	9	1.579714e-2	3.284672e-2	88	7.456613e-2	1.000000e+0	1.000000e+0	2.227931e+0	2.244235e+0	5	98	1.162791e-2	5.102041e-2	rs11958808,rs184889639,rs2074314,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs9976596	HCN1,KCNE2,KCNJ11,KCNQ1,KCNV1
GO Cellular Component	GO:0070652	HAUS complex	61	3.225091e-2	1.000000e+0	8.813486e-1	3.050597e+1	3.278047e-2	1	1.196368e-4	3.649635e-3	160	1.882353e-1	1.000000e+0	1.000000e+0	4.851938e+0	2.061032e-1	1	9	2.325581e-3	1.111111e-1	rs1048169	HAUS6
GO Cellular Component	GO:0031093	platelet alpha granule lumen	62	3.333540e-2	1.000000e+0	8.962921e-1	2.835099e+0	1.763607e+0	5	6.436521e-3	1.824818e-2	83	6.747052e-2	1.000000e+0	1.000000e+0	2.607011e+0	1.534324e+0	4	67	9.302326e-3	5.970149e-2	rs11042751,rs11466334,rs1822105,rs4711750,rs7747095	IGF2,TGFB1,THBS1,VEGFA
GO Cellular Component	GO:0005741	mitochondrial outer membrane	63	3.413568e-2	1.000000e+0	9.032409e-1	2.162994e+0	3.698577e+0	8	1.349846e-2	2.919708e-2	187	2.207769e-1	1.000000e+0	1.000000e+0	1.480252e+0	4.053363e+0	6	177	1.395349e-2	3.389831e-2	rs11637595,rs116401167,rs12454712,rs17476364,rs3217854,rs56952027,rs58584712,rs76895963	ACSL1,BCL2,BCL2L11,BMF,HK1,TIGAR
GO Cellular Component	GO:0005730	nucleolus	64	3.424756e-2	1.000000e+0	8.920419e-1	1.428649e+0	2.029890e+1	29	7.408358e-2	1.058394e-1	328	5.587034e-1	1.000000e+0	1.000000e+0	9.860390e-1	2.129733e+1	21	930	4.883721e-2	2.258065e-2	rs10849001,rs11042751,rs11759026,rs138066904,rs147287548,rs15943,rs17772814,rs194535,rs2379358,rs3110641,rs3110649,rs3217854,rs33966734,rs35742417,rs372411283,rs3774723,rs4238013,rs4338565,rs4684859,rs61776592,rs6813195,rs719727,rs7501939,rs76895963,rs8035987,rs8073626,rs864745,rs9379084,rs9677933	ATXN7,BEND3,BYSL,CCND2,CENPW,DDX52,FBXW7,GLI2,GTPBP10,JAZF1,LLPH,MRPL23,MYC,PDHA1,RBM28,RREB1,SIN3A,TSEN2,USP36,ZNF593,ZNF750
GO Cellular Component	GO:0036488	CHOP-C/EBP complex	65	3.467336e-2	1.000000e+0	8.892383e-1	2.833947e+1	3.528648e-2	1	1.287828e-4	3.649635e-3	44	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs3067768	CEBPB
GO Cellular Component	GO:0016528	sarcoplasm	66	3.605646e-2	1.000000e+0	9.106988e-1	2.481546e+0	2.417848e+0	6	8.824263e-3	2.189781e-2	27	2.332839e-2	1.000000e+0	1.000000e+0	3.075172e+0	1.625925e+0	5	71	1.162791e-2	7.042254e-2	rs11048457,rs1822105,rs1878332,rs3826482,rs515071,rs7313918	ANK1,ATP2A3,ITPR2,NOS1,THBS1
GO Cellular Component	GO:0031201	SNARE complex	67	3.623560e-2	1.000000e+0	9.015634e-1	3.247154e+0	1.231848e+0	4	4.495795e-3	1.459854e-2	36	3.493799e-2	1.000000e+0	1.000000e+0	3.234625e+0	1.236619e+0	4	54	9.302326e-3	7.407407e-2	rs11708067,rs28516010,rs2971669,rs73221131	CPLX1,SEC22A,SEC22B,YKT6
GO Cellular Component	GO:0042470	melanosome	68	3.634056e-2	1.000000e+0	8.908781e-1	2.476755e+0	2.422525e+0	6	8.841332e-3	2.189781e-2	106	9.353604e-2	1.000000e+0	1.000000e+0	2.079402e+0	2.404537e+0	5	105	1.162791e-2	4.761905e-2	rs111354897,rs2540951,rs28516010,rs4930044,rs73631502,rs79696944	GPR143,SEC22B,SLC1A4,TFRC,TH
GO Cellular Component	GO:0033162	melanosome membrane	69	3.686209e-2	1.000000e+0	8.905667e-1	4.145896e+0	7.236071e-1	3	2.640902e-3	1.094891e-2	31	2.966924e-2	1.000000e+0	1.000000e+0	7.277907e+0	2.748043e-1	2	12	4.651163e-3	1.666667e-1	rs4930044,rs73631502,rs79696944	GPR143,TH
GO Cellular Component	GO:0005600	collagen type XIII trimer	70	3.810856e-2	1.000000e+0	9.075281e-1	2.573941e+1	3.885092e-2	1	1.417917e-4	3.649635e-3	19	2.290036e-2	1.000000e+0	1.000000e+0	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs2616132	COL13A1
GO Cellular Component	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	71	3.813500e-2	1.000000e+0	8.953668e-1	3.193421e+0	1.252575e+0	4	4.571443e-3	1.459854e-2	67	6.455415e-2	1.000000e+0	1.000000e+0	2.646512e+0	1.511424e+0	4	66	9.302326e-3	6.060606e-2	rs28516010,rs2971669,rs58542926,rs73226260	SEC22B,SPPL3,TM6SF2,YKT6
GO Cellular Component	GO:0009897	external side of plasma membrane	72	3.841532e-2	1.000000e+0	8.894214e-1	1.794977e+0	6.685324e+0	12	2.439899e-2	4.379562e-2	37	3.588881e-2	1.000000e+0	1.000000e+0	1.932188e+0	5.175481e+0	10	226	2.325581e-2	4.424779e-2	rs111354897,rs11696357,rs1822105,rs2351707,rs244080,rs3826482,rs459193,rs4679370,rs5807991,rs5868014,rs59387648,rs7252150	ADA,ANPEP,CLEC14A,HEG1,IL6ST,INSR,ITGA2,P2RX1,TFRC,THBS1
GO Cellular Component	GO:0000775	chromosome, centromeric region	73	3.915014e-2	1.000000e+0	8.940176e-1	1.997763e+0	4.505040e+0	9	1.644175e-2	3.284672e-2	89	7.496118e-2	1.000000e+0	1.000000e+0	1.819477e+0	4.396869e+0	8	192	1.860465e-2	4.166667e-2	rs116401167,rs11759026,rs13268508,rs2169387,rs3067768,rs348330,rs576674,rs719727,rs8035987	CEBPB,CENPU,CENPW,HSF1,NUP133,PDS5B,SIN3A,TNKS
GO Cellular Component	GO:0031227	intrinsic component of endoplasmic reticulum membrane	74	4.023996e-2	1.000000e+0	9.064867e-1	2.414993e+0	2.484479e+0	6	9.067441e-3	2.189781e-2	41	4.377015e-2	1.000000e+0	1.000000e+0	2.167887e+0	3.228950e+0	7	141	1.627907e-2	4.964539e-2	rs1683935,rs1801214,rs2347252,rs61044233,rs73226260,rs7454108	ERN1,ESYT3,HLA-DQA1,HLA-DQA2,SGPL1,SPPL3,WFS1
GO Cellular Component	GO:0097525	spliceosomal snRNP complex	75	4.272304e-2	1.000000e+0	9.495908e-1	3.905236e+0	7.681995e-1	3	2.803648e-3	1.094891e-2	153	1.694067e-1	1.000000e+0	1.000000e+0	2.112941e+0	1.419822e+0	3	62	6.976744e-3	4.838710e-2	rs11466334,rs4750377,rs61373376	CCDC97,PRPF18,SNRPD2
GO Cellular Component	GO:0098796	membrane protein complex	76	4.279172e-2	1.000000e+0	9.386026e-1	1.502772e+0	1.397417e+1	21	5.100064e-2	7.664234e-2	86	7.214640e-2	1.000000e+0	1.000000e+0	1.398375e+0	1.573255e+1	22	687	5.116279e-2	3.202329e-2	rs1048169,rs11048457,rs11708067,rs11958808,rs12454712,rs12571751,rs2074314,rs2351707,rs2616132,rs28516010,rs2971669,rs4865796,rs5807991,rs59387648,rs6026557,rs61044233,rs6600208,rs68014479,rs73221131,rs7454108,rs8126001	AP3S2,BCL2,CHMP4B,COL13A1,CPLX1,ERN1,GNAS,HCN1,HLA-DQA1,HLA-DQA2,ITGA2,KCNJ11,NDUFS4,PPIF,RGS11,RGS19,RRAGA,SEC22A,SEC22B,SEC23A,SSPN,YKT6
GO Cellular Component	GO:0046540	U4/U6 x U5 tri-snRNP complex	77	4.308702e-2	1.000000e+0	9.328060e-1	6.111448e+0	3.272547e-1	2	1.194360e-3	7.299270e-3	109	1.038181e-1	1.000000e+0	1.000000e+0	3.638953e+0	5.496086e-1	2	24	4.651163e-3	8.333333e-2	rs4750377,rs61373376	PRPF18,SNRPD2
GO Cellular Component	GO:0033017	sarcoplasmic reticulum membrane	78	4.406736e-2	1.000000e+0	9.417986e-1	3.044739e+0	1.313742e+0	4	4.794678e-3	1.459854e-2	66	6.319943e-2	1.000000e+0	1.000000e+0	3.275058e+0	9.160143e-1	3	40	6.976744e-3	7.500000e-2	rs11048457,rs1878332,rs3826482,rs7313918	ATP2A3,ITPR2,NOS1
GO Cellular Component	GO:1990130	Iml1 complex	79	4.690754e-2	1.000000e+0	9.898085e-1	2.081636e+1	4.803914e-2	1	1.753253e-4	3.649635e-3	112	1.093874e-1	1.000000e+0	1.000000e+0	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs1048169	RRAGA
GO Cellular Component	GO:0097165	nuclear stress granule	80	4.796988e-2	1.000000e+0	9.995724e-1	2.034414e+1	4.915420e-2	1	1.793949e-4	3.649635e-3	112	1.093874e-1	1.000000e+0	1.000000e+0	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs13268508	HSF1
GO Cellular Component	GO:0070554	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex	81	4.813755e-2	1.000000e+0	9.906827e-1	2.027152e+1	4.933030e-2	1	1.800376e-4	3.649635e-3	44	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs73221131	CPLX1
GO Cellular Component	GO:0046930	pore complex	82	4.948926e-2	1.000000e+0	1.000000e+0	5.654107e+0	3.537252e-1	2	1.290968e-3	7.299270e-3	64	6.288053e-2	1.000000e+0	1.000000e+0	4.851938e+0	4.122064e-1	2	18	4.651163e-3	1.111111e-1	rs12454712,rs12571751	BCL2,PPIF
GO Cellular Component	GO:0097526	spliceosomal tri-snRNP complex	83	4.954072e-2	1.000000e+0	9.949925e-1	5.650793e+0	3.539326e-1	2	1.291725e-3	7.299270e-3	131	1.419743e-1	1.000000e+0	1.000000e+0	3.011548e+0	6.641103e-1	2	29	4.651163e-3	6.896552e-2	rs4750377,rs61373376	PRPF18,SNRPD2
GO Cellular Component	GO:0005764	lysosome	84	4.983700e-2	1.000000e+0	9.890271e-1	1.493414e+0	1.339214e+1	20	4.887641e-2	7.299270e-2	324	5.541093e-1	1.000000e+0	1.000000e+0	9.894435e-1	1.516004e+1	15	662	3.488372e-2	2.265861e-2	rs10161911,rs1048169,rs10912578,rs11696357,rs12641088,rs12912777,rs1749602,rs1822105,rs2237897,rs2283164,rs2283220,rs234866,rs2351707,rs244080,rs35276020,rs72631105,rs73226260,rs73631502,rs7454108,rs9976596	ADA,ANPEP,CTSO,GPC5,GPR137B,GPR143,HLA-DQA1,HLA-DQA2,KCNE2,KCNQ1,PRDX6,RASGRP1,RRAGA,SPPL3,WDR11
GO Cellular Component	GO:0008282	ATP-sensitive potassium channel complex	85	5.160622e-2	1.000000e+0	1.000000e+0	1.887492e+1	5.298036e-2	1	1.933590e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs2074314	KCNJ11
GO Cellular Component	GO:0016604	nuclear body	86	5.174446e-2	1.000000e+0	1.000000e+0	1.427497e+0	1.681265e+1	24	6.136004e-2	8.759124e-2	111	1.058394e-1	1.000000e+0	1.000000e+0	1.332432e+0	1.651116e+1	22	721	5.116279e-2	3.051318e-2	rs1048169,rs10773049,rs114322470,rs11577338,rs11786992,rs12334481,rs12571751,rs13257021,rs13268508,rs13322435,rs2169387,rs34584161,rs35742417,rs373676665,rs4750377,rs774461980,rs7903146,rs79994966,rs8073626,rs9379084,rs9430095,rs9677933,rs9808924,rs9815690	CCNL1,CLK2,ESRP1,EYA1,FTO,GLI2,HAUS6,HSF1,IKBKE,MECOM,NCOR2,PNISR,PPARGC1A,PRPF18,RNF6,RREB1,SENP2,TCF7L2,TNKS,TP53INP1,USP36,ZMIZ1
GO Cellular Component	GO:0000779	condensed chromosome, centromeric region	87	5.231786e-2	1.000000e+0	1.000000e+0	2.259721e+0	2.655195e+0	6	9.690493e-3	2.189781e-2	122	1.277794e-1	1.000000e+0	1.000000e+0	1.882217e+0	2.656441e+0	5	116	1.162791e-2	4.310345e-2	rs116401167,rs11759026,rs13268508,rs3067768,rs348330,rs719727	CEBPB,CENPU,CENPW,HSF1,NUP133
GO Cellular Component	GO:0032580	Golgi cisterna membrane	88	5.356992e-2	1.000000e+0	1.000000e+0	2.478359e+0	2.017464e+0	5	7.363008e-3	1.824818e-2	29	2.732127e-2	1.000000e+0	1.000000e+0	2.950503e+0	1.694626e+0	5	74	1.162791e-2	6.756757e-2	rs140130268,rs329122,rs3887925,rs8176719,rs9815690	ABO,ARAP1,GOLIM4,SAR1B,ST6GAL1
GO Cellular Component	GO:0005757	mitochondrial permeability transition pore complex	89	5.409830e-2	1.000000e+0	1.000000e+0	1.798206e+1	5.561098e-2	1	2.029598e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs12571751	PPIF
GO Cellular Component	GO:0001917	photoreceptor inner segment	90	5.490046e-2	1.000000e+0	1.000000e+0	3.521407e+0	8.519323e-1	3	3.109242e-3	1.094891e-2	62	5.942957e-2	1.000000e+0	1.000000e+0	3.359034e+0	8.931139e-1	3	39	6.976744e-3	7.692308e-2	rs2421016,rs7313918,rs80072979	ARMS2,GNB5,NOS1
GO Cellular Component	GO:0010494	cytoplasmic stress granule	91	5.823527e-2	1.000000e+0	1.000000e+0	3.435513e+0	8.732320e-1	3	3.186978e-3	1.094891e-2	209	2.585198e-1	1.000000e+0	1.000000e+0	2.031044e+0	9.847153e-1	2	43	4.651163e-3	4.651163e-2	rs114364467,rs1426385,rs3768321	MBNL1,PABPC4
GO Cellular Component	GO:1990604	IRE1-TRAF2-ASK1 complex	92	5.986180e-2	1.000000e+0	1.000000e+0	1.620182e+1	6.172144e-2	1	2.252607e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs61044233	ERN1
GO Cellular Component	GO:0005665	DNA-directed RNA polymerase II, core complex	93	6.024904e-2	1.000000e+0	1.000000e+0	5.056121e+0	3.955601e-1	2	1.443650e-3	7.299270e-3	64	6.288053e-2	1.000000e+0	1.000000e+0	4.851938e+0	4.122064e-1	2	18	4.651163e-3	1.111111e-1	rs111756123,rs373676665	POLR2J2,PPARGC1A
GO Cellular Component	GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	94	6.100516e-2	1.000000e+0	1.000000e+0	1.588863e+1	6.293807e-2	1	2.297010e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs73221131	CPLX1
GO Cellular Component	GO:0044454	nuclear chromosome part	95	6.169037e-2	1.000000e+0	1.000000e+0	1.510726e+0	1.125287e+1	17	4.106886e-2	6.204380e-2	170	2.026412e-1	1.000000e+0	1.000000e+0	1.274342e+0	1.177078e+1	15	514	3.488372e-2	2.918288e-2	rs10773049,rs10974438,rs114322470,rs12420618,rs17772814,rs202020783,rs2169387,rs2982521,rs3067768,rs372411283,rs373676665,rs5763857,rs62108438,rs6474549,rs681235,rs7903146,rs8035987	BEND3,CEBPB,CITED2,HORMAD2,KLF1,MYC,NCOR2,PPARGC1A,RELA,RFX3,SIN3A,SMARCA2,TCF4,TCF7L2,TNKS
GO Cellular Component	GO:0097228	sperm principal piece	96	6.274703e-2	1.000000e+0	1.000000e+0	4.939697e+0	4.048831e-1	2	1.477676e-3	7.299270e-3	104	8.948347e-2	1.000000e+0	1.000000e+0	3.969767e+0	5.038079e-1	2	22	4.651163e-3	9.090909e-2	rs13303359,rs17476364	ATP2B4,HK1
GO Cellular Component	GO:0005834	heterotrimeric G-protein complex	97	6.330742e-2	1.000000e+0	1.000000e+0	3.316579e+0	9.045466e-1	3	3.301265e-3	1.094891e-2	60	5.222149e-2	1.000000e+0	1.000000e+0	3.540603e+0	8.473132e-1	3	37	6.976744e-3	8.108108e-2	rs6026557,rs6600208,rs8126001	GNAS,RGS11,RGS19
GO Cellular Component	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	98	6.496951e-2	1.000000e+0	1.000000e+0	1.488806e+1	6.716791e-2	1	2.451384e-4	3.649635e-3	135	1.497227e-1	1.000000e+0	1.000000e+0	6.238206e+0	1.603025e-1	1	7	2.325581e-3	1.428571e-1	rs11637595	SRP14
GO Cellular Component	GO:0030532	small nuclear ribonucleoprotein complex	99	6.627725e-2	1.000000e+0	1.000000e+0	3.252607e+0	9.223371e-1	3	3.366194e-3	1.094891e-2	182	2.100344e-1	1.000000e+0	1.000000e+0	1.898584e+0	1.580125e+0	3	69	6.976744e-3	4.347826e-2	rs11466334,rs4750377,rs61373376	CCDC97,PRPF18,SNRPD2
GO Cellular Component	GO:0030659	cytoplasmic vesicle membrane	100	6.654105e-2	1.000000e+0	1.000000e+0	1.377257e+0	1.815202e+1	25	6.624826e-2	9.124088e-2	145	1.656159e-1	1.000000e+0	1.000000e+0	1.259638e+0	1.667146e+1	21	728	4.883721e-2	2.884615e-2	rs111354897,rs13268508,rs149802978,rs200513066,rs2237897,rs2283164,rs2283220,rs234866,rs2351707,rs28516010,rs2971669,rs329122,rs35276020,rs35859536,rs3818717,rs3826482,rs4930044,rs4950125,rs5807991,rs6752053,rs73631502,rs7454108,rs78408340,rs79696944,rs80263562	ANPEP,AP3S2,DGAT1,GPR143,HLA-DQA1,HLA-DQA2,KCNQ1,P2RX1,PAM,SAR1B,SAYSD1,SEC22B,SEC23A,SLC30A8,SNX7,SPRED2,SREBF1,TFRC,TH,WNT6,YKT6
GO Cellular Component	GO:1902555	endoribonuclease complex	101	6.772771e-2	1.000000e+0	1.000000e+0	4.726991e+0	4.231021e-1	2	1.544168e-3	7.299270e-3	131	1.419743e-1	1.000000e+0	1.000000e+0	3.011548e+0	6.641103e-1	2	29	4.651163e-3	6.896552e-2	rs4684859,rs61044233	ERN1,TSEN2
GO Cellular Component	GO:0005608	laminin-3 complex	102	6.905608e-2	1.000000e+0	1.000000e+0	1.397685e+1	7.154689e-2	1	2.611200e-4	3.649635e-3	44	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs9948462	LAMA1
GO Cellular Component	GO:0031968	organelle outer membrane	103	7.192532e-2	1.000000e+0	1.000000e+0	1.846059e+0	4.333557e+0	8	1.581590e-2	2.919708e-2	228	3.055372e-1	1.000000e+0	1.000000e+0	1.316606e+0	4.557171e+0	6	199	1.395349e-2	3.015075e-2	rs11637595,rs116401167,rs12454712,rs17476364,rs3217854,rs56952027,rs58584712,rs76895963	ACSL1,BCL2,BCL2L11,BMF,HK1,TIGAR
GO Cellular Component	GO:0071021	U2-type post-spliceosomal complex	104	7.380541e-2	1.000000e+0	1.000000e+0	1.304458e+1	7.666020e-2	1	2.797817e-4	3.649635e-3	44	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs4750377	PRPF18
GO Cellular Component	GO:0034715	pICln-Sm protein complex	105	7.420610e-2	1.000000e+0	1.000000e+0	1.297138e+1	7.709279e-2	1	2.813605e-4	3.649635e-3	124	1.297881e-1	1.000000e+0	1.000000e+0	7.277907e+0	1.374021e-1	1	6	2.325581e-3	1.666667e-1	rs61373376	SNRPD2
GO Cellular Component	GO:0097440	apical dendrite	106	7.455030e-2	1.000000e+0	1.000000e+0	4.470787e+0	4.473485e-1	2	1.632659e-3	7.299270e-3	38	3.969832e-2	1.000000e+0	1.000000e+0	6.238206e+0	3.206050e-1	2	14	4.651163e-3	1.428571e-1	rs2971669,rs373676665	PPARGC1A,YKT6
GO Cellular Component	GO:0098536	deuterosome	107	7.598016e-2	1.000000e+0	1.000000e+0	1.265657e+1	7.901035e-2	1	2.883589e-4	3.649635e-3	112	1.093874e-1	1.000000e+0	1.000000e+0	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs4753450	DEUP1
GO Cellular Component	GO:0042613	MHC class II protein complex	108	7.608163e-2	1.000000e+0	1.000000e+0	1.263901e+1	7.912013e-2	1	2.887596e-4	3.649635e-3	43	4.512569e-2	1.000000e+0	1.000000e+0	5.822326e+0	3.435054e-1	2	15	4.651163e-3	1.333333e-1	rs7454108	HLA-DQA1,HLA-DQA2
GO Cellular Component	GO:0012506	vesicle membrane	109	7.736740e-2	1.000000e+0	1.000000e+0	1.354072e+0	1.846283e+1	25	6.738260e-2	9.124088e-2	164	1.937368e-1	1.000000e+0	1.000000e+0	1.229244e+0	1.708367e+1	21	746	4.883721e-2	2.815013e-2	rs111354897,rs13268508,rs149802978,rs200513066,rs2237897,rs2283164,rs2283220,rs234866,rs2351707,rs28516010,rs2971669,rs329122,rs35276020,rs35859536,rs3818717,rs3826482,rs4930044,rs4950125,rs5807991,rs6752053,rs73631502,rs7454108,rs78408340,rs79696944,rs80263562	ANPEP,AP3S2,DGAT1,GPR143,HLA-DQA1,HLA-DQA2,KCNQ1,P2RX1,PAM,SAR1B,SAYSD1,SEC22B,SEC23A,SLC30A8,SNX7,SPRED2,SREBF1,TFRC,TH,WNT6,YKT6
GO Cellular Component	GO:0000502	proteasome complex	110	7.820947e-2	1.000000e+0	1.000000e+0	3.029098e+0	9.903938e-1	3	3.614576e-3	1.094891e-2	171	2.040984e-1	1.000000e+0	1.000000e+0	1.926505e+0	1.557224e+0	3	68	6.976744e-3	4.411765e-2	rs1182447,rs1801214,rs3774723	PSMD6,UBE3C,WFS1
GO Cellular Component	GO:1905369	endopeptidase complex	111	7.831125e-2	1.000000e+0	1.000000e+0	3.027387e+0	9.909535e-1	3	3.616618e-3	1.094891e-2	182	2.100344e-1	1.000000e+0	1.000000e+0	1.898584e+0	1.580125e+0	3	69	6.976744e-3	4.347826e-2	rs1182447,rs1801214,rs3774723	PSMD6,UBE3C,WFS1
GO Cellular Component	GO:0071020	post-spliceosomal complex	112	7.864218e-2	1.000000e+0	1.000000e+0	1.221082e+1	8.189457e-2	1	2.988853e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs4750377	PRPF18
GO Cellular Component	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	113	8.275883e-2	1.000000e+0	1.000000e+0	2.175157e+0	2.298684e+0	5	8.389358e-3	1.824818e-2	117	1.147275e-1	1.000000e+0	1.000000e+0	1.949439e+0	2.564840e+0	5	112	1.162791e-2	4.464286e-2	rs2351707,rs28516010,rs2971669,rs58542926,rs73226260	ANPEP,SEC22B,SPPL3,TM6SF2,YKT6
GO Cellular Component	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane	114	8.287296e-2	1.000000e+0	1.000000e+0	1.156128e+1	8.649562e-2	1	3.156775e-4	3.649635e-3	124	1.297881e-1	1.000000e+0	1.000000e+0	7.277907e+0	1.374021e-1	1	6	2.325581e-3	1.666667e-1	rs73226260	SPPL3
GO Cellular Component	GO:0000776	kinetochore	115	8.736731e-2	1.000000e+0	1.000000e+0	1.970565e+0	3.044811e+0	6	1.111245e-2	2.189781e-2	165	1.939377e-1	1.000000e+0	1.000000e+0	1.629382e+0	3.068648e+0	5	134	1.162791e-2	3.731343e-2	rs116401167,rs11759026,rs13268508,rs348330,rs719727,rs8035987	CENPU,CENPW,HSF1,NUP133,SIN3A
GO Cellular Component	GO:1990597	AIP1-IRE1 complex	116	9.101791e-2	1.000000e+0	1.000000e+0	1.048072e+1	9.541327e-2	1	3.482236e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs61044233	ERN1
GO Cellular Component	GO:1990425	ryanodine receptor complex	117	9.168106e-2	1.000000e+0	1.000000e+0	1.040119e+1	9.614283e-2	1	3.508862e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs7313918	NOS1
GO Cellular Component	GO:0097441	basilar dendrite	118	9.271061e-2	1.000000e+0	1.000000e+0	1.027997e+1	9.727654e-2	1	3.550239e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs2971669	YKT6
