# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0046982	protein heterodimerization activity	33	1.289252e-5	5.381338e-2	1.630708e-3	2.293208e+0	1.395425e+1	32	5.092792e-2	1.167883e-1	30	3.186346e-4	1.000000e+0	4.433269e-2	2.140561e+0	1.167918e+1	25	510	5.813953e-2	4.901961e-2	rs10410805,rs1048169,rs1050828,rs1057163508,rs114364467,rs11466334,rs11708067,rs11759026,rs12420618,rs12454712,rs12910361,rs13268508,rs1426385,rs1801282,rs202020783,rs28708888,rs3067768,rs3110641,rs3110649,rs3130293,rs3798519,rs4684859,rs4711750,rs56952027,rs58584712,rs59387648,rs59899263,rs6752053,rs719727,rs7501939,rs7747095,rs9348441	ADCY5,BCL2,BCL2L11,CEBPB,CEBPG,CENPW,HMG20A,HNF1B,HSF1,IKBKG,IKZF2,ITGA2,MEIS1,NOTCH4,P2RY1,PPARG,RELA,RRAGA,SOX4,TCF4,TFAP2B,TGFB1,TMCC1,TYRO3,VEGFA
GO Molecular Function	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	34	1.730748e-5	7.224142e-2	2.124748e-3	1.985313e+0	2.115535e+1	42	7.720932e-2	1.532847e-1	15	3.279359e-5	1.368804e-1	9.125363e-3	2.215533e+0	1.399212e+1	31	611	7.209302e-2	5.073650e-2	rs10410805,rs10750397,rs10882102,rs10974438,rs114322470,rs1169299,rs12334481,rs12420618,rs13268508,rs137853336,rs17168486,rs177045,rs17772814,rs1800574,rs1800961,rs190789,rs191304120,rs202020783,rs243018,rs3067768,rs3110641,rs3110649,rs35742417,rs3798519,rs3818717,rs41277236,rs4450871,rs4805681,rs4810426,rs6066137,rs6474549,rs6590339,rs6752053,rs6777684,rs73226260,rs7501939,rs7903146,rs7948345,rs79696944,rs8121708,rs9379084,rs9677933	ASCL2,BCL11A,BCL6,CEBPB,CEBPG,DMRT2,ETS1,ETV1,FOXA2,GLI2,HHEX,HNF1A,HNF1B,HNF4A,HSF1,MEIS1,MSC,MSX1,MYBL2,MYC,NEUROG3,PAX1,RELA,RFX3,RREB1,SREBF1,TCF4,TCF7L2,TFAP2B,ZMYND8,ZNF536
GO Molecular Function	GO:0001012	RNA polymerase II regulatory region DNA binding	35	1.905959e-5	7.955473e-2	2.272992e-3	1.977141e+0	2.124279e+1	42	7.752843e-2	1.532847e-1	16	3.488216e-5	1.455981e-1	9.099883e-3	2.208305e+0	1.403792e+1	31	613	7.209302e-2	5.057096e-2	rs10410805,rs10750397,rs10882102,rs10974438,rs114322470,rs1169299,rs12334481,rs12420618,rs13268508,rs137853336,rs17168486,rs177045,rs17772814,rs1800574,rs1800961,rs190789,rs191304120,rs202020783,rs243018,rs3067768,rs3110641,rs3110649,rs35742417,rs3798519,rs3818717,rs41277236,rs4450871,rs4805681,rs4810426,rs6066137,rs6474549,rs6590339,rs6752053,rs6777684,rs73226260,rs7501939,rs7903146,rs7948345,rs79696944,rs8121708,rs9379084,rs9677933	ASCL2,BCL11A,BCL6,CEBPB,CEBPG,DMRT2,ETS1,ETV1,FOXA2,GLI2,HHEX,HNF1A,HNF1B,HNF4A,HSF1,MEIS1,MSC,MSX1,MYBL2,MYC,NEUROG3,PAX1,RELA,RFX3,RREB1,SREBF1,TCF4,TCF7L2,TFAP2B,ZMYND8,ZNF536
GO Molecular Function	GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	36	1.914832e-5	7.992509e-2	2.220141e-3	1.127414e+1	5.321913e-1	6	1.942304e-3	2.189781e-2	151	2.966924e-2	1.000000e+0	8.201285e-1	7.277907e+0	2.748043e-1	2	12	4.651163e-3	1.666667e-1	rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs9976596	KCNE2,KCNQ1
GO Molecular Function	GO:0008134	transcription factor binding	37	2.386709e-5	9.962123e-2	2.692466e-3	2.126457e+0	1.645930e+1	35	6.007044e-2	1.277372e-1	22	1.019759e-4	4.256474e-1	1.934761e-2	2.220378e+0	1.216009e+1	27	531	6.279070e-2	5.084746e-2	rs10410805,rs10750397,rs10773049,rs10882102,rs114322470,rs12420618,rs12454712,rs137853336,rs138066904,rs17772814,rs17791513,rs1800961,rs1801214,rs1801282,rs191304120,rs202020783,rs2612072,rs2796441,rs3067768,rs35859536,rs35889227,rs373676665,rs4338565,rs4684859,rs4810426,rs55911137,rs6066137,rs6590339,rs73631502,rs7903146,rs7948345,rs8035987,rs8121708,rs945712382,rs9677933	BCL2,CCND1,CEBPB,CEBPG,ETS1,EYA2,FOXA2,GLI2,HHEX,HMGA1,HMGA2,HNF4A,MED30,MYC,NCOR2,PPARG,PPARGC1A,RELA,SIN3A,TBL1X,TCF4,TCF7L2,TLE1,TLE4,TTC8,WFS1,ZMYND8
GO Molecular Function	GO:0005251	delayed rectifier potassium channel activity	38	3.607494e-5	1.505768e-1	3.962547e-3	1.005433e+1	5.967580e-1	6	2.177949e-3	2.189781e-2	240	7.580620e-2	1.000000e+0	1.000000e+0	4.366744e+0	4.580071e-1	2	20	4.651163e-3	1.000000e-1	rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs9976596	KCNE2,KCNQ1
GO Molecular Function	GO:0004857	enzyme inhibitor activity	39	4.238115e-5	1.768989e-1	4.535870e-3	2.508328e+0	9.568126e+0	24	3.492017e-2	8.759124e-2	236	6.940741e-2	1.000000e+0	1.000000e+0	1.555583e+0	8.999840e+0	14	393	3.255814e-2	3.562341e-2	rs10811661,rs11696357,rs12003808,rs1215466,rs12555274,rs12855,rs13303359,rs1333045,rs191304120,rs2066827,rs2237897,rs2283164,rs2283220,rs234866,rs244080,rs35276020,rs3798519,rs438811,rs452338,rs4810426,rs61506637,rs673736,rs6752053,rs76263492	APOC1,ATP2B4,CDKN1B,CDKN1C,CDKN2B,CDKN2C,LPA,LRRC66,LRTM1,PKIG,R3HDML,SPRED2,SPRY2,TFAP2B
GO Molecular Function	GO:0050692	DBD domain binding	40	4.568975e-5	1.907090e-1	4.767725e-3	2.105982e+1	1.899351e-1	4	6.931939e-4	1.459854e-2	49	1.545848e-3	1.000000e+0	1.316810e-1	2.911163e+1	6.870107e-2	2	3	4.651163e-3	6.666667e-1	rs1801282,rs340874,rs4684859,rs79687284	PPARG,PROX1
GO Molecular Function	GO:0004511	tyrosine 3-monooxygenase activity	41	4.634609e-5	1.934486e-1	4.718258e-3	2.066924e+2	9.676215e-3	2	3.531465e-5	7.299270e-3	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs4930044,rs79696944	TH
GO Molecular Function	GO:0004083	bisphosphoglycerate 2-phosphatase activity	42	4.653688e-5	1.942449e-1	4.624879e-3	2.062669e+2	9.696175e-3	2	3.538750e-5	7.299270e-3	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs3217854,rs76895963	TIGAR
GO Molecular Function	GO:0031406	carboxylic acid binding	43	6.918149e-5	2.887635e-1	6.715431e-3	3.474663e+0	4.029168e+0	14	1.470499e-2	5.109489e-2	166	3.874443e-2	1.000000e+0	9.742124e-1	2.091854e+0	3.824360e+0	8	167	1.860465e-2	4.790419e-2	rs112725069,rs137853336,rs149802978,rs1800961,rs1801282,rs191304120,rs438811,rs4684859,rs4810426,rs4930044,rs7313918,rs73631502,rs78408340,rs79696944	APOC1,GPR143,HNF4A,NOS1,PAM,PPARG,ST8SIA4,TH
GO Molecular Function	GO:0043177	organic acid binding	44	7.290849e-5	3.043200e-1	6.916364e-3	3.457253e+0	4.049458e+0	14	1.477904e-2	5.109489e-2	170	3.990644e-2	1.000000e+0	9.798205e-1	2.079402e+0	3.847260e+0	8	168	1.860465e-2	4.761905e-2	rs112725069,rs137853336,rs149802978,rs1800961,rs1801282,rs191304120,rs438811,rs4684859,rs4810426,rs4930044,rs7313918,rs73631502,rs78408340,rs79696944	APOC1,GPR143,HNF4A,NOS1,PAM,PPARG,ST8SIA4,TH
GO Molecular Function	GO:0035501	MH1 domain binding	45	7.749475e-5	3.234631e-1	7.188069e-3	3.783478e+1	7.929212e-2	3	2.893873e-4	1.094891e-2	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs138066904,rs2612072,rs4338565	HMGA2
GO Molecular Function	GO:0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	46	7.802522e-5	3.256773e-1	7.079941e-3	1.832040e+1	2.183359e-1	4	7.968463e-4	1.459854e-2	33	3.897536e-4	1.000000e+0	4.929793e-2	1.871462e+1	1.603025e-1	3	7	6.976744e-3	4.285714e-1	rs10244051,rs1683935,rs4930044,rs79696944	AGMO,PCBD1,TH
GO Molecular Function	GO:0035500	MH2 domain binding	47	8.006530e-5	3.341926e-1	7.110480e-3	3.741731e+1	8.017679e-2	3	2.926160e-4	1.094891e-2	173	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs138066904,rs2612072,rs4338565	HMGA2
GO Molecular Function	GO:0033293	monocarboxylic acid binding	48	1.058051e-4	4.416305e-1	9.200635e-3	6.669896e+0	1.049492e+0	7	3.830261e-3	2.554745e-2	371	1.473400e-1	1.000000e+0	1.000000e+0	2.258661e+0	1.328221e+0	3	58	6.976744e-3	5.172414e-2	rs137853336,rs1800961,rs1801282,rs191304120,rs438811,rs4684859,rs4810426	APOC1,HNF4A,PPARG
GO Molecular Function	GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	49	1.085745e-4	4.531900e-1	9.248775e-3	1.680296e+1	2.380533e-1	4	8.688076e-4	1.459854e-2	162	3.454099e-2	1.000000e+0	8.899635e-1	6.718068e+0	2.977046e-1	2	13	4.651163e-3	1.538462e-1	rs138066904,rs2612072,rs4338565,rs945712382	HMGA1,HMGA2
GO Molecular Function	GO:1901677	phosphate transmembrane transporter activity	50	1.092332e-4	4.559394e-1	9.118788e-3	1.096547e+1	4.559768e-1	5	1.664149e-3	1.824818e-2	677	4.266989e-1	1.000000e+0	1.000000e+0	1.819477e+0	5.496086e-1	1	24	2.325581e-3	4.166667e-2	rs147581833,rs17250977,rs6884420,rs6885132,rs76549217	ANKH
GO Molecular Function	GO:0015271	outward rectifier potassium channel activity	51	1.432819e-4	5.980587e-1	1.172664e-2	1.033997e+1	4.835603e-1	5	1.764819e-3	1.824818e-2	504	2.427654e-1	1.000000e+0	1.000000e+0	3.638953e+0	2.748043e-1	1	12	2.325581e-3	8.333333e-2	rs2237897,rs2283164,rs2283220,rs234866,rs35276020	KCNQ1
GO Molecular Function	GO:0019903	protein phosphatase binding	52	1.569404e-4	6.550692e-1	1.259749e-2	3.618557e+0	3.316239e+0	12	1.210306e-2	4.379562e-2	85	1.458866e-2	1.000000e+0	7.163890e-1	2.729215e+0	2.564840e+0	7	112	1.627907e-2	6.250000e-2	rs12454712,rs13303359,rs1801282,rs2066827,rs2237897,rs2283164,rs2283220,rs234866,rs3067768,rs35276020,rs4684859,rs55933149	ATP2B4,BCL2,CDKN1B,KCNQ1,MAP2K7,PPARG,PTPN1
GO Molecular Function	GO:0015180	L-alanine transmembrane transporter activity	53	2.118967e-4	8.844568e-1	1.668786e-2	2.684121e+1	1.117684e-1	3	4.079140e-4	1.094891e-2	72	1.018095e-2	1.000000e+0	5.902123e-1	1.247641e+1	1.603025e-1	2	7	4.651163e-3	2.857143e-1	rs10830963,rs2540951,rs4753450	SLC1A4,SLC36A4
GO Molecular Function	GO:0070491	repressing transcription factor binding	54	2.743598e-4	1.000000e+0	2.120700e-2	4.362652e+0	2.062965e+0	9	7.529070e-3	3.284672e-2	19	6.392136e-5	2.668078e-1	1.404251e-2	5.822326e+0	1.374021e+0	8	60	1.860465e-2	1.333333e-1	rs10882102,rs114322470,rs12420618,rs17772814,rs17791513,rs35889227,rs6066137,rs7903146,rs8035987	HHEX,MYC,RELA,SIN3A,TCF7L2,TLE4,TTC8,ZMYND8
GO Molecular Function	GO:0034617	tetrahydrobiopterin binding	55	2.821028e-4	1.000000e+0	2.140904e-2	2.433002e+1	1.233045e-1	3	4.500163e-4	1.094891e-2	53	3.044799e-3	1.000000e+0	2.397923e-1	2.183372e+1	9.160143e-2	2	4	4.651163e-3	5.000000e-1	rs4930044,rs7313918,rs79696944	NOS1,TH
GO Molecular Function	GO:0019783	ubiquitin-like protein-specific protease activity	56	3.268063e-4	1.000000e+0	2.435874e-2	3.869947e+0	2.584015e+0	10	9.430712e-3	3.649635e-2	261	8.790044e-2	1.000000e+0	1.000000e+0	1.955259e+0	3.068648e+0	6	134	1.395349e-2	4.477612e-2	rs12819124,rs147581833,rs17250977,rs3774723,rs6884420,rs6885132,rs76549217,rs774461980,rs8073626,rs9808924	ATXN7,OTULIN,SENP1,SENP2,USP36,USP45
GO Molecular Function	GO:0033613	activating transcription factor binding	57	3.268468e-4	1.000000e+0	2.393436e-2	3.869885e+0	2.584056e+0	10	9.430862e-3	3.649635e-2	55	3.973083e-3	1.000000e+0	3.015209e-1	3.969767e+0	1.511424e+0	6	66	1.395349e-2	9.090909e-2	rs12420618,rs137853336,rs17772814,rs1800961,rs1801214,rs1801282,rs191304120,rs4684859,rs4810426,rs8035987	HNF4A,MYC,PPARG,RELA,SIN3A,WFS1
GO Molecular Function	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	58	3.398760e-4	1.000000e+0	2.445935e-2	4.234880e+0	2.125208e+0	9	7.756233e-3	3.284672e-2	75	1.042821e-2	1.000000e+0	5.803646e-1	3.764435e+0	1.328221e+0	5	58	1.162791e-2	8.620690e-2	rs13268508,rs137853336,rs1800961,rs191304120,rs3067768,rs35742417,rs3798519,rs4810426,rs9379084	CEBPB,HNF4A,HSF1,RREB1,TFAP2B
GO Molecular Function	GO:0035035	histone acetyltransferase binding	59	3.701450e-4	1.000000e+0	2.618619e-2	6.523057e+0	9.198142e-1	6	3.356986e-3	2.189781e-2	141	2.321364e-2	1.000000e+0	6.871896e-1	4.851938e+0	6.183096e-1	3	27	6.976744e-3	1.111111e-1	rs10750397,rs2982521,rs3067768,rs6590339,rs681235,rs7948345	CEBPB,CITED2,ETS1
GO Molecular Function	GO:0031490	chromatin DNA binding	60	4.312333e-4	1.000000e+0	2.999946e-2	4.096149e+0	2.197186e+0	9	8.018926e-3	3.284672e-2	157	3.238209e-2	1.000000e+0	8.609098e-1	2.519275e+0	2.381637e+0	6	104	1.395349e-2	5.769231e-2	rs12420618,rs13268508,rs138066904,rs177045,rs2612072,rs373676665,rs41277236,rs4338565,rs6777684	BCL6,HMGA2,HSF1,NEUROG3,PPARGC1A,RELA
GO Molecular Function	GO:0022804	active transmembrane transporter activity	61	5.118451e-4	1.000000e+0	3.502363e-2	2.378712e+0	7.987515e+0	19	2.915151e-2	6.934307e-2	250	8.079396e-2	1.000000e+0	1.000000e+0	1.546803e+0	8.404431e+0	13	367	3.023256e-2	3.542234e-2	rs10830963,rs111354897,rs117744580,rs13303359,rs147581833,rs17250977,rs1878332,rs2540951,rs348330,rs3826482,rs3832289,rs4679370,rs4753450,rs4809556,rs673736,rs6884420,rs6885132,rs76549217,rs9976596	ABCB10,ANKH,ATP2A3,ATP2B4,SLC12A8,SLC1A4,SLC22A3,SLC26A1,SLC36A4,SLC5A1,SLC5A3,SLCO4A1,TFRC
GO Molecular Function	GO:0008301	DNA binding, bending	62	5.298538e-4	1.000000e+0	3.567113e-2	7.755583e+0	6.446968e-1	5	2.352908e-3	1.824818e-2	70	8.797450e-3	1.000000e+0	5.245794e-1	6.894859e+0	4.351068e-1	3	19	6.976744e-3	1.578947e-1	rs10410805,rs10882102,rs138066904,rs2612072,rs4338565	CEBPG,HHEX,HMGA2
GO Molecular Function	GO:0015196	L-tryptophan transmembrane transporter activity	63	5.343439e-4	1.000000e+0	3.540240e-2	6.040301e+1	3.311093e-2	2	1.208428e-4	7.299270e-3	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs10830963,rs4753450	SLC36A4
GO Molecular Function	GO:0001159	core promoter proximal region DNA binding	64	5.519503e-4	1.000000e+0	3.599751e-2	1.969635e+0	1.421583e+1	28	5.188259e-2	1.021898e-1	13	2.346172e-5	9.792922e-2	7.533017e-3	2.650003e+0	8.679235e+0	23	379	5.348837e-2	6.068602e-2	rs10410805,rs10750397,rs10882102,rs10974438,rs114322470,rs12420618,rs13268508,rs17168486,rs177045,rs17772814,rs190789,rs202020783,rs243018,rs3067768,rs3110641,rs3110649,rs3818717,rs41277236,rs4805681,rs62108438,rs6590339,rs6752053,rs7501939,rs7903146,rs7948345,rs79696944,rs8121708,rs9677933	ASCL2,BCL11A,CEBPB,CEBPG,ETS1,ETV1,FOXA2,GLI2,HHEX,HNF1B,HSF1,KLF1,MEIS1,MYBL2,MYC,NEUROG3,PAX1,RELA,RFX3,SREBF1,TCF4,TCF7L2,ZNF536
GO Molecular Function	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	65	5.572492e-4	1.000000e+0	3.578397e-2	3.347514e+0	3.286021e+0	11	1.199278e-2	4.014599e-2	69	7.762696e-3	1.000000e+0	4.695869e-1	2.620047e+0	3.435054e+0	9	150	2.093023e-2	6.000000e-2	rs10244051,rs1111874,rs118115876,rs149802978,rs1683935,rs4930044,rs62486442,rs7313918,rs78408340,rs79696944,rs79994966	AGMO,CYP2R1,FTO,KIAA1456,NOS1,PAM,PCBD1,TET1,TH
GO Molecular Function	GO:0034237	protein kinase A regulatory subunit binding	66	5.947842e-4	1.000000e+0	3.761559e-2	7.557731e+0	6.615742e-1	5	2.414504e-3	1.824818e-2	612	3.562081e-1	1.000000e+0	1.000000e+0	2.298286e+0	4.351068e-1	1	19	2.325581e-3	5.263158e-2	rs2237897,rs2283164,rs2283220,rs234866,rs35276020	KCNQ1
GO Molecular Function	GO:0008157	protein phosphatase 1 binding	67	6.059137e-4	1.000000e+0	3.774752e-2	7.526419e+0	6.643266e-1	5	2.424549e-3	1.824818e-2	585	3.256478e-1	1.000000e+0	1.000000e+0	2.568673e+0	3.893061e-1	1	17	2.325581e-3	5.882353e-2	rs2237897,rs2283164,rs2283220,rs234866,rs35276020	KCNQ1
GO Molecular Function	GO:0034236	protein kinase A catalytic subunit binding	68	6.129920e-4	1.000000e+0	3.762689e-2	7.506861e+0	6.660574e-1	5	2.430866e-3	1.824818e-2	538	2.770727e-1	1.000000e+0	1.000000e+0	3.119103e+0	3.206050e-1	1	14	2.325581e-3	7.142857e-2	rs2237897,rs2283164,rs2283220,rs234866,rs35276020	KCNQ1
GO Molecular Function	GO:0005007	fibroblast growth factor-activated receptor activity	69	7.088652e-4	1.000000e+0	4.288121e-2	1.769397e+1	1.695493e-1	3	6.187930e-4	1.094891e-2	23	1.152456e-4	4.810351e-1	2.091457e-2	2.620047e+1	1.145018e-1	3	5	6.976744e-3	6.000000e-1	rs35048168,rs3832289,rs72631105	FGFR2,FGFR3,FGFRL1
GO Molecular Function	GO:0004497	monooxygenase activity	70	7.101694e-4	1.000000e+0	4.234639e-2	4.244220e+0	1.884916e+0	8	6.879256e-3	2.919708e-2	92	1.905639e-2	1.000000e+0	8.645801e-1	2.847877e+0	2.106833e+0	6	92	1.395349e-2	6.521739e-2	rs10244051,rs118115876,rs149802978,rs1683935,rs4930044,rs7313918,rs78408340,rs79696944	AGMO,CYP2R1,NOS1,PAM,PCBD1,TH
GO Molecular Function	GO:0000989	transcription factor activity, transcription factor binding	71	7.286492e-4	1.000000e+0	4.283636e-2	1.815072e+0	1.818110e+1	33	6.635438e-2	1.204380e-1	40	6.999620e-4	1.000000e+0	7.304103e-2	1.965035e+0	1.374021e+1	27	600	6.279070e-2	4.500000e-2	rs10773049,rs1111874,rs12334481,rs13085136,rs138066904,rs1683935,rs177045,rs17791513,rs1801282,rs190789,rs202020783,rs2612072,rs2796441,rs28516010,rs2982521,rs340874,rs35859536,rs373676665,rs3798519,rs41277236,rs4338565,rs4684859,rs55911137,rs5763857,rs6066137,rs6474549,rs681235,rs73631502,rs79687284,rs8035987,rs864745,rs9348441,rs945712382	CCAR1,CCND1,CITED2,HMGA1,HMGA2,JAZF1,LIF,MED30,MSC,MYBL2,NCOR2,NEUROG3,NOTCH2,PCBD1,PPARG,PPARGC1A,PROX1,RYBP,SIN3A,SMARCA2,SOX4,TBL1X,TCF4,TFAP2B,TLE1,TLE4,ZMYND8
GO Molecular Function	GO:0001106	RNA polymerase II transcription corepressor activity	72	7.633222e-4	1.000000e+0	4.425148e-2	5.673247e+0	1.057595e+0	6	3.859837e-3	2.189781e-2	31	3.276116e-4	1.000000e+0	4.411132e-2	8.086563e+0	6.183096e-1	5	27	1.162791e-2	1.851852e-1	rs2796441,rs2982521,rs3798519,rs6066137,rs681235,rs8035987	CITED2,SIN3A,TFAP2B,TLE1,ZMYND8
GO Molecular Function	GO:0043183	vascular endothelial growth factor receptor 1 binding	73	8.032148e-4	1.000000e+0	4.592628e-2	4.914351e+1	4.069713e-2	2	1.485297e-4	7.299270e-3	173	4.527748e-2	1.000000e+0	1.000000e+0	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs4711750,rs7747095	VEGFA
GO Molecular Function	GO:0000988	transcription factor activity, protein binding	74	8.733310e-4	1.000000e+0	4.926059e-2	1.795561e+0	1.837865e+1	33	6.707538e-2	1.204380e-1	42	8.527957e-4	1.000000e+0	8.475165e-2	1.939179e+0	1.392342e+1	27	608	6.279070e-2	4.440789e-2	rs10773049,rs1111874,rs12334481,rs13085136,rs138066904,rs1683935,rs177045,rs17791513,rs1801282,rs190789,rs202020783,rs2612072,rs2796441,rs28516010,rs2982521,rs340874,rs35859536,rs373676665,rs3798519,rs41277236,rs4338565,rs4684859,rs55911137,rs5763857,rs6066137,rs6474549,rs681235,rs73631502,rs79687284,rs8035987,rs864745,rs9348441,rs945712382	CCAR1,CCND1,CITED2,HMGA1,HMGA2,JAZF1,LIF,MED30,MSC,MYBL2,NCOR2,NEUROG3,NOTCH2,PCBD1,PPARG,PPARGC1A,PROX1,RYBP,SIN3A,SMARCA2,SOX4,TBL1X,TCF4,TFAP2B,TLE1,TLE4,ZMYND8
GO Molecular Function	GO:0017134	fibroblast growth factor binding	75	8.887324e-4	1.000000e+0	4.946092e-2	6.904430e+0	7.241728e-1	5	2.642966e-3	1.824818e-2	27	1.472457e-4	6.146036e-1	2.276309e-2	9.492922e+0	5.267082e-1	5	23	1.162791e-2	2.173913e-1	rs1822105,rs35048168,rs3832289,rs576674,rs72631105	FGFR2,FGFR3,FGFRL1,KL,THBS1
GO Molecular Function	GO:0051575	5'-deoxyribose-5-phosphate lyase activity	76	1.069560e-3	1.000000e+0	5.874136e-2	1.532825e+1	1.957171e-1	3	7.142960e-4	1.094891e-2	309	1.093874e-1	1.000000e+0	1.000000e+0	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs138066904,rs2612072,rs4338565	HMGA2
GO Molecular Function	GO:0005161	platelet-derived growth factor receptor binding	77	1.334568e-3	1.000000e+0	7.234398e-2	8.583923e+0	4.659874e-1	4	1.700684e-3	1.459854e-2	57	4.420462e-3	1.000000e+0	3.237019e-1	8.733488e+0	3.435054e-1	3	15	6.976744e-3	2.000000e-1	rs12641088,rs4711750,rs61044233,rs7747095	ERN1,PDGFC,VEGFA
GO Molecular Function	GO:0070139	SUMO-specific endopeptidase activity	78	1.352296e-3	1.000000e+0	7.236517e-2	3.772088e+1	5.302103e-2	2	1.935074e-4	7.299270e-3	49	1.545848e-3	1.000000e+0	1.316810e-1	2.911163e+1	6.870107e-2	2	3	4.651163e-3	6.666667e-1	rs12819124,rs9808924	SENP1,SENP2
GO Molecular Function	GO:0015193	L-proline transmembrane transporter activity	79	1.397255e-3	1.000000e+0	7.382459e-2	1.395583e+1	2.149640e-1	3	7.845400e-4	1.094891e-2	72	1.018095e-2	1.000000e+0	5.902123e-1	1.247641e+1	1.603025e-1	2	7	4.651163e-3	2.857143e-1	rs10830963,rs2540951,rs4753450	SLC1A4,SLC36A4
GO Molecular Function	GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	80	1.414186e-3	1.000000e+0	7.378515e-2	5.024072e+0	1.194250e+0	6	4.358578e-3	2.189781e-2	63	6.086072e-3	1.000000e+0	4.032264e-1	4.281122e+0	1.167918e+0	5	51	1.162791e-2	9.803922e-2	rs1111874,rs1801282,rs35859536,rs373676665,rs4684859,rs945712382	CCAR1,HMGA1,MED30,PPARG,PPARGC1A
GO Molecular Function	GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	81	1.525858e-3	1.000000e+0	7.862878e-2	2.537717e+0	5.516769e+0	14	2.013420e-2	5.109489e-2	18	6.385612e-5	2.665354e-1	1.480752e-2	3.638953e+0	3.572456e+0	13	156	3.023256e-2	8.333333e-2	rs190789,rs202020783,rs2796441,rs28516010,rs2982521,rs35859536,rs373676665,rs3798519,rs5763857,rs6066137,rs6474549,rs681235,rs8035987,rs9348441	CITED2,LIF,MED30,MYBL2,NOTCH2,PPARGC1A,SIN3A,SMARCA2,SOX4,TCF4,TFAP2B,TLE1,ZMYND8
GO Molecular Function	GO:0004677	DNA-dependent protein kinase activity	82	1.544822e-3	1.000000e+0	7.863521e-2	1.347098e+1	2.227010e-1	3	8.127773e-4	1.094891e-2	263	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs138066904,rs2612072,rs4338565	HMGA2
GO Molecular Function	GO:0004598	peptidylamidoglycolate lyase activity	83	1.578934e-3	1.000000e+0	7.940326e-2	3.485883e+1	5.737427e-2	2	2.093951e-4	7.299270e-3	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs149802978,rs78408340	PAM
GO Molecular Function	GO:0004504	peptidylglycine monooxygenase activity	83	1.578934e-3	1.000000e+0	7.940326e-2	3.485883e+1	5.737427e-2	2	2.093951e-4	7.299270e-3	96	2.290036e-2	1.000000e+0	9.956886e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs149802978,rs78408340	PAM
GO Molecular Function	GO:0003950	NAD+ ADP-ribosyltransferase activity	85	1.660159e-3	1.000000e+0	8.152357e-2	8.082515e+0	4.948955e-1	4	1.806188e-3	1.459854e-2	77	1.167418e-2	1.000000e+0	6.328315e-1	6.238206e+0	4.809075e-1	3	21	6.976744e-3	1.428571e-1	rs10849001,rs13322435,rs2169387,rs4238013	PARP11,TIPARP,TNKS
