# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0060602	branch elongation of an epithelium	116	1.045792e-4	1.000000e+0	1.164525e-2	8.215682e+0	7.303107e-1	6	4.934531e-3	4.054054e-2	139	1.135478e-3	1.000000e+0	1.055178e-1	1.413931e+1	2.121745e-1	3	16	1.204819e-2	1.875000e-1	rs10941679,rs11199914,rs2046210,rs2747652,rs2981578,rs45631563	ESR1,FGF10,FGFR2
GO Biological Process	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	117	1.061412e-4	1.000000e+0	1.171817e-2	1.682978e+1	2.376739e-1	4	1.605905e-3	2.702703e-2	1653	1.480629e-1	1.000000e+0	1.000000e+0	6.284137e+0	1.591309e-1	1	12	4.016064e-3	8.333333e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0032986	protein-DNA complex disassembly	118	1.061434e-4	1.000000e+0	1.161910e-2	1.682969e+1	2.376752e-1	4	1.605913e-3	2.702703e-2	622	2.844098e-2	1.000000e+0	5.906304e-1	7.540964e+0	2.652181e-1	2	20	8.032129e-3	1.000000e-1	rs11780156,rs16857609,rs34005590,rs4442975	MYC,TNP1
GO Biological Process	GO:0045165	cell fate commitment	119	1.075746e-4	1.000000e+0	1.167682e-2	2.850621e+0	5.963613e+0	17	4.029469e-2	1.148649e-1	30	5.340100e-5	6.897807e-1	2.299269e-2	3.986413e+0	3.010225e+0	12	227	4.819277e-2	5.286344e-2	rs10759243,rs10816625,rs10941679,rs11199914,rs1292011,rs13294895,rs140850326,rs2016394,rs28512361,rs2981578,rs35951924,rs45631563,rs4849887,rs6122906,rs676256,rs67958007,rs7904519	CEBPB,DLX2,DMRTA2,FGF10,FGFR2,GATA3,GLI2,ISL1,KLF4,TBX3,TCF7L2,WNT7B
GO Biological Process	GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	120	1.096710e-4	1.000000e+0	1.180517e-2	1.668609e+1	2.397206e-1	4	1.619734e-3	2.702703e-2	1584	1.366069e-1	1.000000e+0	1.000000e+0	6.855422e+0	1.458699e-1	1	11	4.016064e-3	9.090909e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0060967	negative regulation of gene silencing by RNA	121	1.172546e-4	1.000000e+0	1.251717e-2	1.639605e+1	2.439613e-1	4	1.648387e-3	2.702703e-2	352	1.240679e-2	1.000000e+0	4.552798e-1	1.160148e+1	1.723918e-1	2	13	8.032129e-3	1.538462e-1	rs10069690,rs2046210,rs2747652,rs3215401	ESR1,TERT
GO Biological Process	GO:0060149	negative regulation of posttranscriptional gene silencing	121	1.172546e-4	1.000000e+0	1.251717e-2	1.639605e+1	2.439613e-1	4	1.648387e-3	2.702703e-2	352	1.240679e-2	1.000000e+0	4.552798e-1	1.160148e+1	1.723918e-1	2	13	8.032129e-3	1.538462e-1	rs10069690,rs2046210,rs2747652,rs3215401	ESR1,TERT
GO Biological Process	GO:0034114	regulation of heterotypic cell-cell adhesion	123	1.176294e-4	1.000000e+0	1.235300e-2	1.638232e+1	2.441656e-1	4	1.649768e-3	2.702703e-2	2107	2.344252e-1	1.000000e+0	1.000000e+0	3.770482e+0	2.652181e-1	1	20	4.016064e-3	5.000000e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0021769	orbitofrontal cortex development	124	1.198720e-4	1.000000e+0	1.248699e-2	3.251516e+1	9.226466e-2	3	6.234099e-4	2.027027e-2	858	5.200188e-2	1.000000e+0	7.828768e-1	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs11199914,rs2981578,rs45631563	FGFR2
GO Biological Process	GO:0060736	prostate gland growth	125	1.236824e-4	1.000000e+0	1.278084e-2	1.061551e+1	4.710089e-1	5	3.182493e-3	3.378378e-2	305	8.902264e-3	1.000000e+0	3.770182e-1	1.371084e+1	1.458699e-1	2	11	8.032129e-3	1.818182e-1	rs11199914,rs2046210,rs2747652,rs2981578,rs45631563	ESR1,FGFR2
GO Biological Process	GO:0003281	ventricular septum development	126	1.240969e-4	1.000000e+0	1.272190e-2	4.814259e+0	1.869447e+0	9	1.263140e-2	6.081081e-2	16	1.948213e-5	2.516507e-1	1.572817e-2	8.378849e+0	8.354370e-1	7	63	2.811245e-2	1.111111e-1	rs11199914,rs12493607,rs12546444,rs1292011,rs17426269,rs2223621,rs2981578,rs45631563,rs67958007	FGFR2,GATA3,LMO4,SOX4,TBX3,TGFBR2,ZFPM2
GO Biological Process	GO:0044728	DNA methylation or demethylation	127	1.266044e-4	1.000000e+0	1.287676e-2	7.929692e+0	7.566498e-1	6	5.112499e-3	4.054054e-2	154	1.480194e-3	1.000000e+0	1.241537e-1	5.984892e+0	8.354370e-1	5	63	2.008032e-2	7.936508e-2	rs11075995,rs12422552,rs12628403,rs17817449,rs2965183,rs9790517	APOBEC3A,ATF7IP,FTO,GATAD2A,TET2
GO Biological Process	GO:0071599	otic vesicle development	128	1.279653e-4	1.000000e+0	1.291350e-2	1.053762e+1	4.744903e-1	5	3.206016e-3	3.378378e-2	122	7.526757e-4	1.000000e+0	7.969108e-2	1.615921e+1	1.856527e-1	3	14	1.204819e-2	2.142857e-1	rs10941679,rs11199914,rs2981578,rs45631563,rs67958007	FGF10,FGFR2,GATA3
GO Biological Process	GO:0002520	immune system development	129	1.279889e-4	1.000000e+0	1.281576e-2	2.395168e+0	9.185158e+0	22	6.206188e-2	1.486486e-1	243	5.241174e-3	1.000000e+0	2.786018e-1	2.058966e+0	7.770890e+0	16	586	6.425703e-2	2.730375e-2	rs10022462,rs10759243,rs10816625,rs10941679,rs11199914,rs12493607,rs13294895,rs16992204,rs17426269,rs1830298,rs2223621,rs2588809,rs2981578,rs4496150,rs45631563,rs6569648,rs676256,rs67958007,rs6805189,rs71801447,rs9790517,rs999737	BCL2L11,CASP8,FGF10,FGFR2,FOXL1,FOXP1,GATA3,HERC6,KLF4,L3MBTL3,LMO4,RUNX1,SOX4,TET2,TGFBR2,ZFP36L1
GO Biological Process	GO:0042036	negative regulation of cytokine biosynthetic process	130	1.357592e-4	1.000000e+0	1.348924e-2	1.040360e+1	4.806031e-1	5	3.247318e-3	3.378378e-2	842	4.946884e-2	1.000000e+0	7.588943e-1	5.585899e+0	3.580444e-1	2	27	8.032129e-3	7.407407e-2	rs10759243,rs10816625,rs13294895,rs4849887,rs676256	INHBB,KLF4
GO Biological Process	GO:0090200	positive regulation of release of cytochrome c from mitochondria	131	1.362810e-4	1.000000e+0	1.343772e-2	1.576115e+1	2.537885e-1	4	1.714787e-3	2.702703e-2	115	5.523336e-4	1.000000e+0	6.203907e-2	1.040133e+1	3.845662e-1	4	29	1.606426e-2	1.379310e-1	rs58058861,rs704010,rs71801447,rs738321	BCL2L11,PLA2G6,PPIF,TNFSF10
GO Biological Process	GO:0070988	demethylation	132	1.372573e-4	1.000000e+0	1.343146e-2	7.811482e+0	7.681001e-1	6	5.189866e-3	4.054054e-2	138	1.100458e-3	1.000000e+0	1.030045e-1	6.390647e+0	7.823934e-1	5	59	2.008032e-2	8.474576e-2	rs11075995,rs11977670,rs12628403,rs17817449,rs6964587,rs9790517	APOBEC3A,CYP51A1,FTO,KDM7A,TET2
GO Biological Process	GO:0048701	embryonic cranial skeleton morphogenesis	133	1.382832e-4	1.000000e+0	1.343011e-2	6.333721e+0	1.105195e+0	7	7.467537e-3	4.729730e-2	92	3.121545e-4	1.000000e+0	4.382717e-2	8.378849e+0	5.967407e-1	5	45	2.008032e-2	1.111111e-1	rs11199914,rs12493607,rs2016394,rs28539243,rs2981578,rs45631563,rs514192	DLX2,FGFR2,GRHL2,IRX5,TGFBR2
GO Biological Process	GO:0071866	negative regulation of apoptotic process in bone marrow	134	1.427735e-4	1.000000e+0	1.376273e-2	3.063199e+1	9.793684e-2	3	6.617354e-4	2.027027e-2	858	5.200188e-2	1.000000e+0	7.828768e-1	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs11199914,rs2981578,rs45631563	FGFR2
GO Biological Process	GO:0072081	specification of nephron tubule identity	135	1.594065e-4	1.000000e+0	1.525225e-2	1.512424e+1	2.644761e-1	4	1.787001e-3	2.702703e-2	166	1.705912e-3	1.000000e+0	1.327426e-1	3.016386e+1	6.630452e-2	2	5	8.032129e-3	4.000000e-1	rs11075995,rs12710696,rs17817449,rs28539243	IRX3,OSR1
GO Biological Process	GO:0060529	squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	136	1.601695e-4	1.000000e+0	1.521257e-2	2.945205e+1	1.018605e-1	3	6.882465e-4	2.027027e-2	546	2.634665e-2	1.000000e+0	6.232961e-1	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs11199914,rs2981578,rs45631563	FGFR2
GO Biological Process	GO:0070373	negative regulation of ERK1 and ERK2 cascade	137	1.680262e-4	1.000000e+0	1.584230e-2	6.133759e+0	1.141225e+0	7	7.710981e-3	4.729730e-2	290	7.765624e-3	1.000000e+0	3.458916e-1	5.112518e+0	7.823934e-1	4	59	1.606426e-2	6.779661e-2	rs10759243,rs10816625,rs13294895,rs204247,rs6122906,rs676256,rs9693444	DUSP4,KLF4,PTPN1,RANBP9
GO Biological Process	GO:0048645	animal organ formation	138	1.704520e-4	1.000000e+0	1.595455e-2	6.119260e+0	1.143929e+0	7	7.729251e-3	4.729730e-2	42	9.238761e-5	1.000000e+0	2.841359e-2	1.077281e+1	4.641317e-1	5	35	2.008032e-2	1.428571e-1	rs10941679,rs11199914,rs12493607,rs2981578,rs35951924,rs45631563,rs4849887	FGF10,FGFR2,GLI2,ISL1,TGFBR2
GO Biological Process	GO:0051347	positive regulation of transferase activity	139	1.725202e-4	1.000000e+0	1.603197e-2	2.237133e+0	1.072802e+1	24	7.248660e-2	1.621622e-1	87	2.787129e-4	1.000000e+0	4.138086e-2	2.342607e+0	8.964371e+0	21	676	8.433735e-2	3.106509e-2	rs10474352,rs1053338,rs10759243,rs10816625,rs10941679,rs11780156,rs12479355,rs12493607,rs13294895,rs1550623,rs17426269,rs28512361,rs4562056,rs4973768,rs514192,rs6122906,rs62355902,rs6725517,rs676256,rs6815814,rs71801447,rs720475,rs75915166,rs9485372	ADCY3,ANAPC1,ARHGEF5,ARRDC3,CCND1,FGF10,GRHL2,IRS1,KLF4,LCP2,LMO4,MAP3K1,MAP3K20,MYC,NEK10,PSMD6,PTPN1,TAB2,TGFBR2,TLR6,WNT7B
GO Biological Process	GO:0051973	positive regulation of telomerase activity	140	1.774026e-4	1.000000e+0	1.636792e-2	7.446335e+0	8.057655e-1	6	5.444362e-3	4.054054e-2	345	1.191635e-2	1.000000e+0	4.461551e-1	6.284137e+0	4.773926e-1	3	36	1.204819e-2	8.333333e-2	rs10759243,rs10816625,rs11780156,rs13294895,rs514192,rs676256	GRHL2,KLF4,MYC
GO Biological Process	GO:0042476	odontogenesis	141	1.775491e-4	1.000000e+0	1.626526e-2	4.138351e+0	2.416422e+0	10	1.632717e-2	6.756757e-2	12	1.370875e-5	1.770759e-1	1.475633e-2	6.284137e+0	1.432178e+0	9	108	3.614458e-2	8.333333e-2	rs10941679,rs11199914,rs12710696,rs17268829,rs2016394,rs2236007,rs2981578,rs45631563,rs4849887,rs71801447	BCL2L11,COL1A2,DLX2,FGF10,FGFR2,GLI2,ITGA6,OSR1,PAX9
GO Biological Process	GO:0001655	urogenital system development	142	1.811345e-4	1.000000e+0	1.647686e-2	2.543928e+0	7.468766e+0	19	5.046464e-2	1.283784e-1	32	5.432706e-5	7.017426e-1	2.192946e-2	3.495811e+0	4.004793e+0	14	302	5.622490e-2	4.635762e-2	rs10941679,rs11075995,rs11199914,rs11780156,rs12710696,rs17817449,rs2016394,rs2046210,rs2223621,rs2747652,rs28512361,rs28539243,rs2981578,rs3903072,rs45631563,rs4849887,rs67958007,rs71801447,rs77528541	BCL2L11,ESR1,FAT4,FGF10,FGFR2,GATA3,GLI2,IRX3,ITGA6,MYC,OSR1,OVOL1,SOX4,WNT7B
GO Biological Process	GO:0035093	spermatogenesis, exchange of chromosomal proteins	143	1.822942e-4	1.000000e+0	1.646639e-2	2.817711e+1	1.064694e-1	3	7.193878e-4	2.027027e-2	1337	1.013099e-1	1.000000e+0	9.787734e-1	9.426205e+0	1.060872e-1	1	8	4.016064e-3	1.250000e-1	rs16857609,rs34005590,rs4442975	TNP1
GO Biological Process	GO:0008284	positive regulation of cell proliferation	144	1.878414e-4	1.000000e+0	1.684963e-2	2.024725e+0	1.432293e+1	29	9.677657e-2	1.959459e-1	72	1.865626e-4	1.000000e+0	3.346985e-2	2.204960e+0	1.133807e+1	25	855	1.004016e-1	2.923977e-2	rs10069690,rs10941679,rs11199914,rs117618124,rs11780156,rs12479355,rs12493607,rs12546444,rs12710696,rs1292011,rs13365225,rs140850326,rs146699004,rs2046210,rs2223621,rs2290203,rs2747652,rs2981578,rs3215401,rs35951924,rs45631563,rs4849887,rs62355902,rs6562760,rs6805189,rs704010,rs7297051,rs75915166,rs7971	ATAD5,CCND1,CDCA7L,DMRTA2,ESR1,FGF10,FGFR2,FOXP1,GAREM1,GLI2,IL6ST,IRS1,ISL1,KLF5,MYC,OSR1,PRC1,PTHLH,SOX4,TBX3,TERT,TGFBR2,ZFPM2,ZMIZ1,ZNF703
GO Biological Process	GO:0003208	cardiac ventricle morphogenesis	145	2.005316e-4	1.000000e+0	1.786391e-2	4.511128e+0	1.995066e+0	9	1.348018e-2	6.081081e-2	27	4.687911e-5	6.055375e-1	2.242731e-2	7.331493e+0	9.547851e-1	7	72	2.811245e-2	9.722222e-2	rs11199914,rs12493607,rs12546444,rs2223621,rs2981578,rs35951924,rs45631563,rs514192,rs67958007	FGFR2,GATA3,GRHL2,ISL1,SOX4,TGFBR2,ZFPM2
GO Biological Process	GO:1901990	regulation of mitotic cell cycle phase transition	146	2.029190e-4	1.000000e+0	1.795277e-2	3.085430e+0	4.537456e+0	14	3.065848e-2	9.459459e-2	183	2.361912e-3	1.000000e+0	1.667148e-1	2.494466e+0	5.211535e+0	13	393	5.220884e-2	3.307888e-2	rs10069690,rs1053338,rs10941679,rs146699004,rs17356907,rs2223621,rs2588809,rs3215401,rs4496150,rs6597981,rs6964587,rs71801447,rs75915166,rs999737	AKAP9,ANAPC1,ATAD5,CCND1,FBXO31,FGF10,PIDD1,PSMD6,RAD51B,SOX4,TERT,USP44,ZFP36L1
GO Biological Process	GO:1901652	response to peptide	147	2.039320e-4	1.000000e+0	1.791966e-2	2.700064e+0	6.296147e+0	17	4.254153e-2	1.148649e-1	258	5.544392e-3	1.000000e+0	2.775849e-1	2.253621e+0	5.768493e+0	13	435	5.220884e-2	2.988506e-2	rs10759243,rs10816625,rs113577745,rs12479355,rs13294895,rs1707302,rs2588809,rs4849887,rs58058861,rs6122906,rs6562760,rs6725517,rs676256,rs6815814,rs71559437,rs738321,rs999737	ADCY3,BAIAP2L2,INHBB,IRS1,KLF11,KLF4,KLF5,PIK3R3,PTPN1,SH2B2,TLR6,TNFSF10,ZFP36L1
GO Biological Process	GO:1900369	negative regulation of RNA interference	148	2.174630e-4	1.000000e+0	1.897952e-2	9.491688e+1	2.107107e-2	2	1.423721e-4	1.351351e-2	546	2.634665e-2	1.000000e+0	6.232961e-1	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs10069690,rs3215401	TERT
GO Biological Process	GO:0060993	kidney morphogenesis	149	2.200445e-4	1.000000e+0	1.907594e-2	4.027944e+0	2.482656e+0	10	1.677470e-2	6.756757e-2	9	1.193183e-5	1.541234e-1	1.712483e-2	7.447866e+0	1.074133e+0	8	81	3.212851e-2	9.876543e-2	rs10941679,rs11075995,rs11780156,rs12710696,rs17817449,rs2223621,rs28512361,rs28539243,rs67958007,rs77528541	FAT4,FGF10,GATA3,IRX3,MYC,OSR1,SOX4,WNT7B
GO Biological Process	GO:0048332	mesoderm morphogenesis	150	2.217458e-4	1.000000e+0	1.909527e-2	5.028108e+0	1.591056e+0	8	1.075038e-2	5.405405e-2	1001	6.379375e-2	1.000000e+0	8.232007e-1	3.278680e+0	9.150024e-1	3	69	1.204819e-2	4.347826e-2	rs10759243,rs10816625,rs11199914,rs1292011,rs13294895,rs2981578,rs45631563,rs676256	FGFR2,KLF4,TBX3
GO Biological Process	GO:0030916	otic vesicle formation	151	2.238541e-4	1.000000e+0	1.914916e-2	1.382700e+1	2.892891e-1	4	1.954656e-3	2.702703e-2	227	4.652503e-3	1.000000e+0	2.647418e-1	1.885241e+1	1.060872e-1	2	8	8.032129e-3	2.500000e-1	rs10941679,rs11199914,rs2981578,rs45631563	FGF10,FGFR2
GO Biological Process	GO:0008406	gonad development	152	2.322410e-4	1.000000e+0	1.973590e-2	3.215910e+0	4.042402e+0	13	2.731352e-2	8.783784e-2	19	2.495944e-5	3.224011e-1	1.696848e-2	4.309122e+0	2.784790e+0	12	210	4.819277e-2	5.714286e-2	rs12546444,rs12710696,rs2046210,rs2747652,rs2823093,rs28539243,rs4849887,rs58058861,rs6122906,rs67958007,rs71801447,rs720475,rs75915166	BCL2L11,CCND1,CEBPB,ESR1,GATA3,INHBB,IRX5,NOBOX,NRIP1,OSR1,TNFSF10,ZFPM2
GO Biological Process	GO:0034616	response to laminar fluid shear stress	153	2.402449e-4	1.000000e+0	2.028264e-2	1.357055e+1	2.947560e-1	4	1.991595e-3	2.702703e-2	1784	1.705229e-1	1.000000e+0	1.000000e+0	5.386403e+0	1.856527e-1	1	14	4.016064e-3	7.142857e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0035510	DNA dealkylation	154	2.486788e-4	1.000000e+0	2.085834e-2	1.344696e+1	2.974650e-1	4	2.009899e-3	2.702703e-2	196	2.944622e-3	1.000000e+0	1.940596e-1	1.028313e+1	2.917399e-1	3	22	1.204819e-2	1.363636e-1	rs11075995,rs12628403,rs17817449,rs9790517	APOBEC3A,FTO,TET2
GO Biological Process	GO:0032808	lacrimal gland development	155	2.540263e-4	1.000000e+0	2.116940e-2	1.337128e+1	2.991486e-1	4	2.021274e-3	2.702703e-2	206	3.520085e-3	1.000000e+0	2.207230e-1	2.154561e+1	9.282633e-2	2	7	8.032129e-3	2.857143e-1	rs10941679,rs11199914,rs2981578,rs45631563	FGF10,FGFR2
GO Biological Process	GO:0043550	regulation of lipid kinase activity	156	2.586014e-4	1.000000e+0	2.141253e-2	6.937139e+0	8.649099e-1	6	5.843985e-3	4.054054e-2	653	3.162495e-2	1.000000e+0	6.255735e-1	4.350556e+0	6.895670e-1	3	52	1.204819e-2	5.769231e-2	rs10759243,rs10816625,rs12479355,rs13294895,rs1707302,rs676256	IRS1,KLF4,PIK3R3
GO Biological Process	GO:0060571	morphogenesis of an epithelial fold	157	2.597941e-4	1.000000e+0	2.137427e-2	9.031355e+0	5.536268e-1	5	3.740722e-3	3.378378e-2	177	1.907923e-3	1.000000e+0	1.392353e-1	1.190679e+1	2.519572e-1	3	19	1.204819e-2	1.578947e-1	rs10941679,rs11199914,rs2981578,rs45631563,rs4849887	FGF10,FGFR2,GLI2
GO Biological Process	GO:0007548	sex differentiation	158	2.655318e-4	1.000000e+0	2.170806e-2	2.863652e+0	5.238066e+0	15	3.539234e-2	1.013514e-1	10	1.233548e-5	1.593374e-1	1.593374e-2	3.998996e+0	3.500879e+0	14	264	5.622490e-2	5.303030e-2	rs10941679,rs12546444,rs12710696,rs1292011,rs2046210,rs2747652,rs2823093,rs28539243,rs4849887,rs58058861,rs6122906,rs67958007,rs71801447,rs720475,rs75915166	BCL2L11,CCND1,CEBPB,ESR1,FGF10,GATA3,INHBB,IRX5,NOBOX,NRIP1,OSR1,TBX3,TNFSF10,ZFPM2
GO Biological Process	GO:0001710	mesodermal cell fate commitment	159	2.658590e-4	1.000000e+0	2.159812e-2	1.321068e+1	3.027854e-1	4	2.045847e-3	2.702703e-2	1724	1.593676e-1	1.000000e+0	1.000000e+0	5.800741e+0	1.723918e-1	1	13	4.016064e-3	7.692308e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0006304	DNA modification	160	2.675535e-4	1.000000e+0	2.159993e-2	6.892690e+0	8.704875e-1	6	5.881672e-3	4.054054e-2	241	5.196001e-3	1.000000e+0	2.784927e-1	4.488669e+0	1.113916e+0	5	84	2.008032e-2	5.952381e-2	rs11075995,rs12422552,rs12628403,rs17817449,rs2965183,rs9790517	APOBEC3A,ATF7IP,FTO,GATAD2A,TET2
GO Biological Process	GO:1900368	regulation of RNA interference	161	2.826917e-4	1.000000e+0	2.268030e-2	8.316780e+1	2.404777e-2	2	1.624849e-4	1.351351e-2	701	3.925955e-2	1.000000e+0	7.234174e-1	2.513655e+1	3.978271e-2	1	3	4.016064e-3	3.333333e-1	rs10069690,rs3215401	TERT
GO Biological Process	GO:0010092	specification of animal organ identity	162	2.862555e-4	1.000000e+0	2.282446e-2	8.841035e+0	5.655446e-1	5	3.821248e-3	3.378378e-2	129	9.316623e-4	1.000000e+0	9.328901e-2	1.508193e+1	1.989136e-1	3	15	1.204819e-2	2.000000e-1	rs10941679,rs11199914,rs2981578,rs35951924,rs45631563	FGF10,FGFR2,ISL1
GO Biological Process	GO:0000012	single strand break repair	163	2.877144e-4	1.000000e+0	2.280004e-2	2.409487e+1	1.245078e-1	3	8.412692e-4	2.027027e-2	1413	1.132324e-1	1.000000e+0	1.000000e+0	8.378849e+0	1.193481e-1	1	9	4.016064e-3	1.111111e-1	rs16857609,rs34005590,rs4442975	TNP1
GO Biological Process	GO:0090277	positive regulation of peptide hormone secretion	164	3.034884e-4	1.000000e+0	2.390341e-2	5.559155e+0	1.259184e+0	7	8.508002e-3	4.729730e-2	74	1.942815e-4	1.000000e+0	3.391262e-2	5.865194e+0	1.193481e+0	7	90	2.811245e-2	7.777778e-2	rs2223621,rs35951924,rs71338792,rs73006998,rs738321,rs7904519,rs941764	GIPR,GPR68,ISL1,PLA2G6,SELENOT,SOX4,TCF7L2
GO Biological Process	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	165	3.156658e-4	1.000000e+0	2.471185e-2	4.767646e+0	1.677977e+0	8	1.133768e-2	5.405405e-2	100	3.954395e-4	1.000000e+0	5.107892e-2	5.226411e+0	1.339351e+0	7	101	2.811245e-2	6.930693e-2	rs10069690,rs10941679,rs1830298,rs2016394,rs3215401,rs58058861,rs73006998,rs7904519	CASP8,FGF10,ITGA6,SIAH2,TCF7L2,TERT,TNFSF10
GO Biological Process	GO:0060412	ventricular septum morphogenesis	166	3.187118e-4	1.000000e+0	2.480000e-2	5.513672e+0	1.269571e+0	7	8.578185e-3	4.729730e-2	46	1.061364e-4	1.000000e+0	2.980356e-2	1.047356e+1	4.773926e-1	5	36	2.008032e-2	1.388889e-1	rs11199914,rs12493607,rs12546444,rs1292011,rs2223621,rs2981578,rs45631563	FGFR2,SOX4,TBX3,TGFBR2,ZFPM2
GO Biological Process	GO:2000679	positive regulation of transcription regulatory region DNA binding	167	3.244291e-4	1.000000e+0	2.509372e-2	8.600757e+0	5.813442e-1	5	3.928001e-3	3.378378e-2	661	3.398643e-2	1.000000e+0	6.641493e-1	6.855422e+0	2.917399e-1	2	22	8.032129e-3	9.090909e-2	rs10759243,rs10816625,rs13294895,rs676256,rs67958007	GATA3,KLF4
GO Biological Process	GO:0022612	gland morphogenesis	168	3.246691e-4	1.000000e+0	2.496280e-2	3.833351e+0	2.608684e+0	10	1.762624e-2	6.756757e-2	90	2.898009e-4	1.000000e+0	4.159287e-2	5.498619e+0	1.273047e+0	7	96	2.811245e-2	7.291667e-2	rs10941679,rs11199914,rs12493607,rs1292011,rs2046210,rs2747652,rs2981578,rs45631563,rs4849887,rs6122906	CEBPB,ESR1,FGF10,FGFR2,GLI2,TBX3,TGFBR2
GO Biological Process	GO:0045429	positive regulation of nitric oxide biosynthetic process	169	3.252331e-4	1.000000e+0	2.485820e-2	8.596066e+0	5.816614e-1	5	3.930145e-3	3.378378e-2	1384	1.025979e-1	1.000000e+0	9.575557e-1	3.678519e+0	5.436971e-1	2	41	8.032129e-3	4.878049e-2	rs10759243,rs10816625,rs13294895,rs676256,rs6815814	KLF4,TLR6
GO Biological Process	GO:0021847	ventricular zone neuroblast division	170	3.279472e-4	1.000000e+0	2.491820e-2	2.303406e+1	1.302419e-1	3	8.800127e-4	2.027027e-2	701	3.925955e-2	1.000000e+0	7.234174e-1	2.513655e+1	3.978271e-2	1	3	4.016064e-3	3.333333e-1	rs11199914,rs2981578,rs45631563	FGFR2
GO Biological Process	GO:0051972	regulation of telomerase activity	171	3.285195e-4	1.000000e+0	2.481571e-2	6.629770e+0	9.050088e-1	6	6.114924e-3	4.054054e-2	514	2.300772e-2	1.000000e+0	5.781921e-1	4.918020e+0	6.100016e-1	3	46	1.204819e-2	6.521739e-2	rs10759243,rs10816625,rs11780156,rs13294895,rs514192,rs676256	GRHL2,KLF4,MYC
GO Biological Process	GO:1903671	negative regulation of sprouting angiogenesis	172	3.334659e-4	1.000000e+0	2.504290e-2	1.243796e+1	3.215961e-1	4	2.172947e-3	2.702703e-2	1845	1.815307e-1	1.000000e+0	1.000000e+0	5.027309e+0	1.989136e-1	1	15	4.016064e-3	6.666667e-2	rs10759243,rs10816625,rs13294895,rs676256	KLF4
GO Biological Process	GO:0003231	cardiac ventricle development	173	3.460949e-4	1.000000e+0	2.584109e-2	3.507586e+0	3.136060e+0	11	2.118959e-2	7.432432e-2	20	2.610517e-5	3.372005e-1	1.686002e-2	5.800741e+0	1.551526e+0	9	117	3.614458e-2	7.692308e-2	rs11199914,rs12493607,rs12546444,rs1292011,rs17426269,rs2223621,rs2981578,rs35951924,rs45631563,rs514192,rs67958007	FGFR2,GATA3,GRHL2,ISL1,LMO4,SOX4,TBX3,TGFBR2,ZFPM2
GO Biological Process	GO:0002793	positive regulation of peptide secretion	174	3.583714e-4	1.000000e+0	2.660393e-2	5.405932e+0	1.294874e+0	7	8.749148e-3	4.729730e-2	79	2.382068e-4	1.000000e+0	3.894832e-2	5.675994e+0	1.233264e+0	7	93	2.811245e-2	7.526882e-2	rs2223621,rs35951924,rs71338792,rs73006998,rs738321,rs7904519,rs941764	GIPR,GPR68,ISL1,PLA2G6,SELENOT,SOX4,TCF7L2
GO Biological Process	GO:0045137	development of primary sexual characteristics	175	3.728055e-4	1.000000e+0	2.751731e-2	3.059298e+0	4.249341e+0	13	2.871176e-2	8.783784e-2	24	3.293326e-5	4.253989e-1	1.772495e-2	4.189424e+0	2.864355e+0	12	216	4.819277e-2	5.555556e-2	rs12546444,rs12710696,rs2046210,rs2747652,rs2823093,rs28539243,rs4849887,rs58058861,rs6122906,rs67958007,rs71801447,rs720475,rs75915166	BCL2L11,CCND1,CEBPB,ESR1,GATA3,INHBB,IRX5,NOBOX,NRIP1,OSR1,TNFSF10,ZFPM2
GO Biological Process	GO:0072091	regulation of stem cell proliferation	176	3.830084e-4	1.000000e+0	2.810977e-2	5.345628e+0	1.309481e+0	7	8.847846e-3	4.729730e-2	143	1.187699e-3	1.000000e+0	1.072833e-1	6.284137e+0	7.956543e-1	5	60	2.008032e-2	8.333333e-2	rs10069690,rs1292011,rs140850326,rs2588809,rs3215401,rs3903072,rs999737	DMRTA2,OVOL1,TBX3,TERT,ZFP36L1
