# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0032813	tumor necrosis factor receptor superfamily binding	43	1.261044e-3	1.000000e+0	1.224092e-1	8.683776e+0	4.606291e-1	4	3.112359e-3	2.702703e-2	34	3.442917e-3	1.000000e+0	4.226687e-1	6.417842e+0	6.232625e-1	4	47	1.606426e-2	8.510638e-2	rs10623258,rs1830298,rs58058861,rs6597981	CASP8,PIDD1,SIVA1,TNFSF10
GO Molecular Function	GO:0043734	DNA-N1-methyladenine dioxygenase activity	44	1.429902e-3	1.000000e+0	1.356457e-1	3.661041e+1	5.462926e-2	2	3.691166e-4	1.351351e-2	145	5.200188e-2	1.000000e+0	1.000000e+0	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs11075995,rs17817449	FTO
GO Molecular Function	GO:0051213	dioxygenase activity	45	1.449157e-3	1.000000e+0	1.344174e-1	4.969612e+0	1.207338e+0	6	8.157687e-3	4.054054e-2	115	3.069947e-2	1.000000e+0	1.000000e+0	3.389197e+0	1.180220e+0	4	89	1.606426e-2	4.494382e-2	rs10822013,rs10995201,rs11075995,rs11977670,rs17817449,rs9790517	ADO,FTO,KDM7A,TET2
GO Molecular Function	GO:0035515	oxidative RNA demethylase activity	46	1.605784e-3	1.000000e+0	1.457074e-1	3.450972e+1	5.795469e-2	2	3.915858e-4	1.351351e-2	145	5.200188e-2	1.000000e+0	1.000000e+0	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs11075995,rs17817449	FTO
GO Molecular Function	GO:0016519	gastric inhibitory peptide receptor activity	47	1.854942e-3	1.000000e+0	1.647346e-1	5.386036e+2	1.856653e-3	1	1.254495e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs71338792	GIPR
GO Molecular Function	GO:0051087	chaperone binding	48	2.066268e-3	1.000000e+0	1.796792e-1	5.661133e+0	8.832154e-1	5	5.967672e-3	3.378378e-2	228	1.146497e-1	1.000000e+0	1.000000e+0	2.541898e+0	1.180220e+0	3	89	1.204819e-2	3.370787e-2	rs10069690,rs11814448,rs2432539,rs3215401,rs7072776	AMFR,DNAJC1,TERT
GO Molecular Function	GO:0003720	telomerase activity	49	2.067549e-3	1.000000e+0	1.761214e-1	3.033354e+1	6.593362e-2	2	4.454974e-4	1.351351e-2	203	8.922768e-2	1.000000e+0	1.000000e+0	1.077281e+1	9.282633e-2	1	7	4.016064e-3	1.428571e-1	rs10069690,rs3215401	TERT
GO Molecular Function	GO:0008013	beta-catenin binding	50	2.259255e-3	1.000000e+0	1.886026e-1	3.500006e+0	2.285710e+0	8	1.544399e-2	5.405405e-2	83	2.455096e-2	1.000000e+0	1.000000e+0	3.634199e+0	1.100655e+0	4	83	1.606426e-2	4.819277e-2	rs10759243,rs10816625,rs13294895,rs2046210,rs2747652,rs36194942,rs676256,rs7904519	CDH2,ESR1,KLF4,TCF7L2
GO Molecular Function	GO:0019838	growth factor binding	51	2.508475e-3	1.000000e+0	2.053015e-1	3.440394e+0	2.325315e+0	8	1.571159e-2	5.405405e-2	43	7.795711e-3	1.000000e+0	7.567279e-1	3.480445e+0	1.723918e+0	6	130	2.409639e-2	4.615385e-2	rs11199914,rs12493607,rs17268829,rs2016394,rs2981578,rs45631563,rs62355902,rs6596100	COL1A2,FGFR2,FSTL4,IL6ST,ITGA6,TGFBR2
GO Molecular Function	GO:0005175	CD27 receptor binding	52	3.138355e-3	1.000000e+0	2.519133e-1	3.181414e+2	3.143256e-3	1	2.123822e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs10623258	SIVA1
GO Molecular Function	GO:0003712	transcription cofactor activity	53	3.176401e-3	1.000000e+0	2.501566e-1	2.044469e+0	8.804241e+0	18	5.948812e-2	1.216216e-1	24	2.911918e-4	1.000000e+0	5.064311e-2	2.541898e+0	7.081323e+0	18	534	7.228916e-2	3.370787e-2	rs12422552,rs12546444,rs1292011,rs17156577,rs1895062,rs2012709,rs2223621,rs2823093,rs35951924,rs4233486,rs527616,rs6001930,rs616488,rs6562760,rs6762644,rs67958007,rs73006998,rs75915166	ATF7IP,BHLHE40,CCND1,CITED4,GATA3,ISL1,JAZF1,KCTD1,KLF12,MED13L,MKL1,NRIP1,PEX14,SIAH2,SOX4,SUB1,TRIM32,ZFPM2
GO Molecular Function	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding	54	3.329623e-3	1.000000e+0	2.573675e-1	2.376096e+1	8.417167e-2	2	5.687275e-4	1.351351e-2	88	2.634665e-2	1.000000e+0	1.000000e+0	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs2046210,rs2747652	ESR1
GO Molecular Function	GO:0015250	water channel activity	55	3.335506e-3	1.000000e+0	2.531346e-1	2.373941e+1	8.424810e-2	2	5.692439e-4	1.351351e-2	256	1.480629e-1	1.000000e+0	1.000000e+0	6.284137e+0	1.591309e-1	1	12	4.016064e-3	8.333333e-2	rs1436904,rs527616	AQP4
GO Molecular Function	GO:0032451	demethylase activity	56	3.480020e-3	1.000000e+0	2.593858e-1	6.546016e+0	6.110587e-1	4	4.128775e-3	2.702703e-2	69	1.380987e-2	1.000000e+0	8.353971e-1	5.953393e+0	5.039144e-1	3	38	1.204819e-2	7.894737e-2	rs11075995,rs11977670,rs17817449,rs6964587	CYP51A1,FTO,KDM7A
GO Molecular Function	GO:0030899	calcium-dependent ATPase activity	57	3.827277e-3	1.000000e+0	2.802641e-1	2.607854e+2	3.834570e-3	1	2.590926e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs3817198	TNNT3
GO Molecular Function	GO:0005372	water transmembrane transporter activity	58	4.173922e-3	1.000000e+0	3.003785e-1	2.115027e+1	9.456143e-2	2	6.389286e-4	1.351351e-2	265	1.593676e-1	1.000000e+0	1.000000e+0	5.800741e+0	1.723918e-1	1	13	4.016064e-3	7.692308e-2	rs1436904,rs527616	AQP4
GO Molecular Function	GO:0005164	tumor necrosis factor receptor binding	59	4.452592e-3	1.000000e+0	3.150020e-1	9.208274e+0	3.257939e-1	3	2.201310e-3	2.027027e-2	44	8.604884e-3	1.000000e+0	8.162906e-1	7.069654e+0	4.243489e-1	3	32	1.204819e-2	9.375000e-2	rs10623258,rs1830298,rs58058861	CASP8,SIVA1,TNFSF10
GO Molecular Function	GO:0035258	steroid hormone receptor binding	60	4.556970e-3	1.000000e+0	3.170132e-1	3.933901e+0	1.525203e+0	6	1.030543e-2	4.054054e-2	37	6.319168e-3	1.000000e+0	7.128705e-1	4.284639e+0	1.166960e+0	5	88	2.008032e-2	5.681818e-2	rs2046210,rs2747652,rs2823093,rs35951924,rs6122906,rs6805189	CEBPB,ESR1,FOXP1,ISL1,NRIP1
GO Molecular Function	GO:0008198	ferrous iron binding	61	4.573689e-3	1.000000e+0	3.129603e-1	9.119278e+0	3.289734e-1	3	2.222793e-3	2.027027e-2	120	3.398643e-2	1.000000e+0	1.000000e+0	6.855422e+0	2.917399e-1	2	22	8.032129e-3	9.090909e-2	rs11075995,rs17817449,rs9790517	FTO,TET2
GO Molecular Function	GO:0030331	estrogen receptor binding	62	4.602024e-3	1.000000e+0	3.098201e-1	6.045598e+0	6.616385e-1	4	4.470530e-3	2.702703e-2	72	1.586462e-2	1.000000e+0	9.197073e-1	5.655723e+0	5.304362e-1	3	40	1.204819e-2	7.500000e-2	rs2046210,rs2747652,rs2823093,rs35951924	ESR1,ISL1,NRIP1
GO Molecular Function	GO:0030337	DNA polymerase processivity factor activity	63	4.887500e-3	1.000000e+0	3.238163e-1	2.041066e+2	4.899401e-3	1	3.310406e-5	6.756757e-3	88	2.634665e-2	1.000000e+0	1.000000e+0	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs146699004	TEFM
GO Molecular Function	GO:0035663	Toll-like receptor 2 binding	64	5.007817e-3	1.000000e+0	3.266036e-1	1.991908e+2	5.020313e-3	1	3.392104e-5	6.756757e-3	25	5.208554e-4	1.000000e+0	8.696202e-2	5.027309e+1	3.978271e-2	2	3	8.032129e-3	6.666667e-1	rs6815814	TLR1,TLR6
GO Molecular Function	GO:0004512	inositol-3-phosphate synthase activity	65	5.064161e-3	1.000000e+0	3.251970e-1	1.969690e+2	5.076940e-3	1	3.430365e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs4808801	ISYNA1
GO Molecular Function	GO:0047756	chondroitin 4-sulfotransferase activity	66	5.589157e-3	1.000000e+0	3.534718e-1	1.818575e+1	1.099762e-1	2	7.430827e-4	1.351351e-2	145	5.200188e-2	1.000000e+0	1.000000e+0	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs1436904,rs36194942	CHST9
GO Molecular Function	GO:0030235	nitric-oxide synthase regulator activity	67	5.965370e-3	1.000000e+0	3.716336e-1	1.758127e+1	1.137574e-1	2	7.686311e-4	1.351351e-2	186	7.698374e-2	1.000000e+0	1.000000e+0	1.256827e+1	7.956543e-2	1	6	4.016064e-3	1.666667e-1	rs2046210,rs2747652	ESR1
GO Molecular Function	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	68	6.409586e-3	1.000000e+0	3.934355e-1	2.064427e+0	7.265938e+0	15	4.909417e-2	1.013514e-1	29	1.114866e-3	1.000000e+0	1.604638e-1	2.715583e+0	4.787186e+0	13	361	5.220884e-2	3.601108e-2	rs113577745,rs11780156,rs1292011,rs2046210,rs2747652,rs2943559,rs35951924,rs3903072,rs4562056,rs4849887,rs6122906,rs6472903,rs6562760,rs720475,rs7904519	CEBPB,ESR1,FOXI1,GLI2,GRHL1,HNF4G,ISL1,KLF5,MYC,NOBOX,OVOL1,TBX3,TCF7L2
GO Molecular Function	GO:0035257	nuclear hormone receptor binding	69	6.410348e-3	1.000000e+0	3.877796e-1	3.233533e+0	2.164815e+0	7	1.462713e-2	4.729730e-2	46	9.958698e-3	1.000000e+0	9.036436e-1	3.302612e+0	1.816744e+0	6	137	2.409639e-2	4.379562e-2	rs2046210,rs2747652,rs2823093,rs35951924,rs6122906,rs6805189,rs7904519	CEBPB,ESR1,FOXP1,ISL1,NRIP1,TCF7L2
GO Molecular Function	GO:0000150	recombinase activity	70	6.469425e-3	1.000000e+0	3.857626e-1	1.685555e+1	1.186552e-1	2	8.017246e-4	1.351351e-2	216	1.013099e-1	1.000000e+0	1.000000e+0	9.426205e+0	1.060872e-1	1	8	4.016064e-3	1.250000e-1	rs2588809,rs999737	RAD51B
GO Molecular Function	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	71	6.532469e-3	1.000000e+0	3.840356e-1	4.303583e+0	1.161823e+0	5	7.850152e-3	3.378378e-2	110	2.713253e-2	1.000000e+0	1.000000e+0	4.616917e+0	6.497843e-1	3	49	1.204819e-2	6.122449e-2	rs11117758,rs2046210,rs2747652,rs2943559,rs6472903	ESR1,ESRRG,HNF4G
GO Molecular Function	GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	72	6.696418e-3	1.000000e+0	3.882062e-1	5.425720e+0	7.372293e-1	4	4.981279e-3	2.702703e-2	79	2.171478e-2	1.000000e+0	1.000000e+0	5.027309e+0	5.967407e-1	3	45	1.204819e-2	6.666667e-2	rs11075995,rs11977670,rs17817449,rs9790517	FTO,KDM7A,TET2
GO Molecular Function	GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity	73	6.988650e-3	1.000000e+0	3.995976e-1	1.619165e+1	1.235205e-1	2	8.345979e-4	1.351351e-2	168	6.457587e-2	1.000000e+0	1.000000e+0	1.508193e+1	6.630452e-2	1	5	4.016064e-3	2.000000e-1	rs1436904,rs36194942	CHST9
GO Molecular Function	GO:0017134	fibroblast growth factor binding	74	7.350605e-3	1.000000e+0	4.146139e-1	7.669515e+0	3.911590e-1	3	2.642966e-3	2.027027e-2	349	2.645130e-1	1.000000e+0	1.000000e+0	3.278680e+0	3.050008e-1	1	23	4.016064e-3	4.347826e-2	rs11199914,rs2981578,rs45631563	FGFR2
GO Molecular Function	GO:0030284	estrogen receptor activity	75	7.549258e-3	1.000000e+0	4.201414e-1	1.555315e+1	1.285913e-1	2	8.688600e-4	1.351351e-2	168	6.457587e-2	1.000000e+0	1.000000e+0	1.508193e+1	6.630452e-2	1	5	4.016064e-3	2.000000e-1	rs2046210,rs2747652	ESR1
GO Molecular Function	GO:0035004	phosphatidylinositol 3-kinase activity	76	7.897139e-3	1.000000e+0	4.337192e-1	3.499536e+0	1.714513e+0	6	1.158455e-2	4.054054e-2	74	1.684372e-2	1.000000e+0	9.500769e-1	4.076197e+0	9.813069e-1	4	74	1.606426e-2	5.405405e-2	rs10941679,rs11199914,rs12479355,rs1707302,rs2981578,rs45631563	FGF10,FGFR2,IRS1,PIK3R3
GO Molecular Function	GO:0034481	chondroitin sulfotransferase activity	77	7.948625e-3	1.000000e+0	4.308774e-1	1.514010e+1	1.320995e-1	2	8.925645e-4	1.351351e-2	186	7.698374e-2	1.000000e+0	1.000000e+0	1.256827e+1	7.956543e-2	1	6	4.016064e-3	1.666667e-1	rs1436904,rs36194942	CHST9
GO Molecular Function	GO:0001105	RNA polymerase II transcription coactivator activity	78	8.234206e-3	1.000000e+0	4.406356e-1	4.065066e+0	1.229992e+0	5	8.310758e-3	3.378378e-2	22	2.244817e-4	9.369866e-1	4.259030e-2	8.977338e+0	5.569580e-1	5	42	2.008032e-2	1.190476e-1	rs12546444,rs2223621,rs35951924,rs4233486,rs6001930	CITED4,ISL1,MKL1,SOX4,ZFPM2
GO Molecular Function	GO:0003714	transcription corepressor activity	79	8.562386e-3	1.000000e+0	4.523975e-1	2.438110e+0	4.101538e+0	10	2.771309e-2	6.756757e-2	27	7.354738e-4	1.000000e+0	1.136988e-1	3.427711e+0	2.917399e+0	10	220	4.016064e-2	4.545455e-2	rs12422552,rs12546444,rs17156577,rs2823093,rs527616,rs616488,rs6562760,rs6762644,rs73006998,rs75915166	ATF7IP,BHLHE40,CCND1,JAZF1,KCTD1,KLF12,NRIP1,PEX14,SIAH2,ZFPM2
GO Molecular Function	GO:0047844	deoxycytidine deaminase activity	80	9.149443e-3	1.000000e+0	4.773722e-1	1.087989e+2	9.191271e-3	1	6.210318e-5	6.756757e-3	25	5.208554e-4	1.000000e+0	8.696202e-2	5.027309e+1	3.978271e-2	2	3	8.032129e-3	6.666667e-1	rs12628403	APOBEC3A,APOBEC3B
GO Molecular Function	GO:0001093	TFIIB-class transcription factor binding	81	9.303391e-3	1.000000e+0	4.794118e-1	1.394285e+1	1.434427e-1	2	9.692074e-4	1.351351e-2	123	3.925955e-2	1.000000e+0	1.000000e+0	2.513655e+1	3.978271e-2	1	3	4.016064e-3	3.333333e-1	rs2046210,rs2747652	ESR1
GO Molecular Function	GO:0043621	protein self-association	82	9.454825e-3	1.000000e+0	4.812737e-1	4.903690e+0	8.157123e-1	4	5.511569e-3	2.702703e-2	36	5.680182e-3	1.000000e+0	6.585855e-1	5.585899e+0	7.160888e-1	4	54	1.606426e-2	7.407407e-2	rs1895062,rs3819405,rs6805189,rs941764	ATXN1,CCDC88C,FOXP1,TRIM32
GO Molecular Function	GO:0017091	AU-rich element binding	83	9.528261e-3	1.000000e+0	4.791682e-1	6.967741e+0	4.305556e-1	3	2.909159e-3	2.027027e-2	135	4.301309e-2	1.000000e+0	1.000000e+0	6.032771e+0	3.315226e-1	2	25	8.032129e-3	8.000000e-2	rs140850326,rs2588809,rs999737	ELAVL4,ZFP36L1
GO Molecular Function	GO:0099604	ligand-gated calcium channel activity	84	9.736166e-3	1.000000e+0	4.837947e-1	6.912026e+0	4.340262e-1	3	2.932609e-3	2.027027e-2	33	3.353437e-3	1.000000e+0	4.241590e-1	9.836040e+0	3.050008e-1	3	23	1.204819e-2	1.304348e-1	rs12422552,rs6762644,rs75915166	GRIN2B,ITPR1,TPCN2
GO Molecular Function	GO:0030172	troponin C binding	85	1.010385e-2	1.000000e+0	4.961585e-1	9.847474e+1	1.015489e-2	1	6.861411e-5	6.756757e-3	123	3.925955e-2	1.000000e+0	1.000000e+0	2.513655e+1	3.978271e-2	1	3	4.016064e-3	3.333333e-1	rs3817198	TNNT3
GO Molecular Function	GO:0003883	CTP synthase activity	86	1.106920e-2	1.000000e+0	5.372423e-1	8.984325e+1	1.113050e-2	1	7.520606e-5	6.756757e-3	88	2.634665e-2	1.000000e+0	1.000000e+0	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs4233486	CTPS1
GO Molecular Function	GO:0008398	sterol 14-demethylase activity	87	1.183303e-2	1.000000e+0	5.677134e-1	8.401156e+1	1.190312e-2	1	8.042651e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs6964587	CYP51A1
GO Molecular Function	GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	88	1.198278e-2	1.000000e+0	5.683650e-1	8.295543e+1	1.205467e-2	1	8.145045e-5	6.756757e-3	88	2.634665e-2	1.000000e+0	1.000000e+0	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs1830298	CASP8
GO Molecular Function	GO:0005496	steroid binding	89	1.198954e-2	1.000000e+0	5.622960e-1	3.699608e+0	1.351495e+0	5	9.131721e-3	3.378378e-2	121	3.408411e-2	1.000000e+0	1.000000e+0	3.278680e+0	1.220003e+0	4	92	1.606426e-2	4.347826e-2	rs11117758,rs2046210,rs2747652,rs28539243,rs6882649	ESR1,ESRRG,IRX5,STARD4
GO Molecular Function	GO:0047186	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	90	1.280551e-2	1.000000e+0	5.938911e-1	7.759367e+1	1.288765e-2	1	8.707871e-5	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs17268829	CASD1
GO Molecular Function	GO:0031489	myosin V binding	91	1.327648e-2	1.000000e+0	6.089673e-1	1.156007e+1	1.730093e-1	2	1.168982e-3	1.351351e-2	310	2.031118e-1	1.000000e+0	1.000000e+0	4.435861e+0	2.254354e-1	1	17	4.016064e-3	5.882353e-2	rs10472076,rs1353747	RAB3C
GO Molecular Function	GO:0005088	Ras guanyl-nucleotide exchange factor activity	92	1.393325e-2	1.000000e+0	6.321455e-1	2.260690e+0	4.423429e+0	10	2.988803e-2	6.756757e-2	76	1.872415e-2	1.000000e+0	1.000000e+0	2.413108e+0	3.315226e+0	8	250	3.212851e-2	3.200000e-2	rs10941679,rs11199914,rs11627032,rs12422552,rs12479355,rs204247,rs2981578,rs45631563,rs6964587,rs720475	AKAP9,ARHGEF5,FGF10,FGFR2,GRIN2B,IRS1,RANBP9,RIN3
GO Molecular Function	GO:0003707	steroid hormone receptor activity	93	1.399342e-2	1.000000e+0	6.280488e-1	3.556630e+0	1.405825e+0	5	9.498818e-3	3.378378e-2	137	4.351638e-2	1.000000e+0	1.000000e+0	3.834388e+0	7.823934e-1	3	59	1.204819e-2	5.084746e-2	rs11117758,rs2046210,rs2747652,rs2943559,rs6472903	ESR1,ESRRG,HNF4G
GO Molecular Function	GO:0005123	death receptor binding	94	1.410329e-2	1.000000e+0	6.262461e-1	1.119563e+1	1.786411e-1	2	1.207035e-3	1.351351e-2	78	2.089333e-2	1.000000e+0	1.000000e+0	8.871722e+0	2.254354e-1	2	17	8.032129e-3	1.176471e-1	rs1830298,rs6597981	CASP8,PIDD1
GO Molecular Function	GO:0005126	cytokine receptor binding	95	1.861145e-2	1.000000e+0	8.177283e-1	2.421340e+0	3.303955e+0	8	2.232402e-2	5.405405e-2	114	2.854615e-2	1.000000e+0	1.000000e+0	2.226115e+0	3.593705e+0	8	271	3.212851e-2	2.952030e-2	rs10623258,rs12493607,rs1830298,rs4849887,rs58058861,rs62355902,rs6597981,rs67958007	CASP8,GATA3,IL6ST,INHBB,PIDD1,SIVA1,TGFBR2,TNFSF10
GO Molecular Function	GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	96	1.893467e-2	1.000000e+0	8.232637e-1	3.288497e+0	1.520451e+0	5	1.027332e-2	3.378378e-2	163	5.731865e-2	1.000000e+0	1.000000e+0	3.427711e+0	8.752197e-1	3	66	1.204819e-2	4.545455e-2	rs10941679,rs11199914,rs12479355,rs2981578,rs45631563	FGF10,FGFR2,IRS1
GO Molecular Function	GO:0052813	phosphatidylinositol bisphosphate kinase activity	97	1.983440e-2	1.000000e+0	8.534926e-1	3.248645e+0	1.539103e+0	5	1.039935e-2	3.378378e-2	167	6.379375e-2	1.000000e+0	1.000000e+0	3.278680e+0	9.150024e-1	3	69	1.204819e-2	4.347826e-2	rs10941679,rs11199914,rs12479355,rs2981578,rs45631563	FGF10,FGFR2,IRS1
GO Molecular Function	GO:0008234	cysteine-type peptidase activity	98	2.010181e-2	1.000000e+0	8.561730e-1	2.840201e+0	2.112526e+0	6	1.427383e-2	4.054054e-2	144	4.980158e-2	1.000000e+0	1.000000e+0	2.273657e+0	2.638920e+0	6	199	2.409639e-2	3.015075e-2	rs1053338,rs11627032,rs12048493,rs17356907,rs1830298,rs2823093	ATXN7,CASP8,LGMN,OTUD7B,USP25,USP44
GO Molecular Function	GO:0001104	RNA polymerase II transcription cofactor activity	99	2.073302e-2	1.000000e+0	8.741376e-1	2.819908e+0	2.127729e+0	6	1.437655e-2	4.054054e-2	31	2.053248e-3	1.000000e+0	2.764599e-1	4.570281e+0	1.312830e+0	6	99	2.409639e-2	6.060606e-2	rs12546444,rs1292011,rs2223621,rs35951924,rs4233486,rs6001930	CITED4,ISL1,MED13L,MKL1,SOX4,ZFPM2
GO Molecular Function	GO:0070530	K63-linked polyubiquitin binding	100	2.097196e-2	1.000000e+0	8.753696e-1	9.056445e+0	2.208372e-1	2	1.492143e-3	1.351351e-2	116	3.116445e-2	1.000000e+0	1.000000e+0	7.181870e+0	2.784790e-1	2	21	8.032129e-3	9.523810e-2	rs12048493,rs9485372	OTUD7B,TAB2
GO Molecular Function	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	101	2.113172e-2	1.000000e+0	8.733049e-1	9.019508e+0	2.217416e-1	2	1.498254e-3	1.351351e-2	368	2.839142e-1	1.000000e+0	1.000000e+0	3.016386e+0	3.315226e-1	1	25	4.016064e-3	4.000000e-2	rs10822013,rs10995201	ADO
GO Molecular Function	GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	102	2.132317e-2	1.000000e+0	8.725776e-1	8.975794e+0	2.228215e-1	2	1.505551e-3	1.351351e-2	374	2.934228e-1	1.000000e+0	1.000000e+0	2.900371e+0	3.447835e-1	1	26	4.016064e-3	3.846154e-2	rs10822013,rs10995201	ADO
GO Molecular Function	GO:0000400	four-way junction DNA binding	103	2.184123e-2	1.000000e+0	8.850999e-1	8.860396e+0	2.257236e-1	2	1.525159e-3	1.351351e-2	299	1.923930e-1	1.000000e+0	1.000000e+0	4.713102e+0	2.121745e-1	1	16	4.016064e-3	6.250000e-2	rs2588809,rs999737	RAD51B
GO Molecular Function	GO:0035877	death effector domain binding	104	2.228472e-2	1.000000e+0	8.943887e-1	4.437530e+1	2.253506e-2	1	1.522639e-4	6.756757e-3	145	5.200188e-2	1.000000e+0	1.000000e+0	1.885241e+1	5.304362e-2	1	4	4.016064e-3	2.500000e-1	rs1830298	CASP8
GO Molecular Function	GO:0005328	neurotransmitter:sodium symporter activity	105	2.282139e-2	1.000000e+0	9.072046e-1	8.652896e+0	2.311365e-1	2	1.561733e-3	1.351351e-2	85	2.581916e-2	1.000000e+0	1.000000e+0	7.937857e+0	2.519572e-1	2	19	8.032129e-3	1.052632e-1	rs10069690,rs202049448	SLC6A15,SLC6A18
GO Molecular Function	GO:0070034	telomerase RNA binding	106	2.302128e-2	1.000000e+0	9.065172e-1	8.612212e+0	2.322284e-1	2	1.569111e-3	1.351351e-2	341	2.546169e-1	1.000000e+0	1.000000e+0	3.427711e+0	2.917399e-1	1	22	4.016064e-3	4.545455e-2	rs10069690,rs3215401	TERT
GO Molecular Function	GO:0004019	adenylosuccinate synthase activity	107	2.302405e-2	1.000000e+0	8.981531e-1	4.293428e+1	2.329141e-2	1	1.573744e-4	6.756757e-3	88	2.634665e-2	1.000000e+0	1.000000e+0	3.770482e+1	2.652181e-2	1	2	4.016064e-3	5.000000e-1	rs10623258	ADSSL1
GO Molecular Function	GO:0004536	deoxyribonuclease activity	108	2.413916e-2	1.000000e+0	9.329338e-1	4.892920e+0	6.131308e-1	3	4.142776e-3	2.027027e-2	339	2.474542e-1	1.000000e+0	1.000000e+0	2.094712e+0	9.547851e-1	2	72	8.032129e-3	2.777778e-2	rs11552449,rs2588809,rs999737	DCLRE1B,RAD51B
GO Molecular Function	GO:0004045	aminoacyl-tRNA hydrolase activity	109	2.516077e-2	1.000000e+0	9.634959e-1	3.924566e+1	2.548052e-2	1	1.721657e-4	6.756757e-3	168	6.457587e-2	1.000000e+0	1.000000e+0	1.508193e+1	6.630452e-2	1	5	4.016064e-3	2.000000e-1	rs6725517	PTRHD1
GO Molecular Function	GO:0043130	ubiquitin binding	110	2.555129e-2	1.000000e+0	9.695553e-1	3.621393e+0	1.104547e+0	4	7.463158e-3	2.702703e-2	141	4.828448e-2	1.000000e+0	1.000000e+0	2.928530e+0	1.365873e+0	4	103	1.606426e-2	3.883495e-2	rs12048493,rs1895062,rs2823093,rs9485372	OTUD7B,TAB2,TRIM32,USP25
GO Molecular Function	GO:0015139	alpha-ketoglutarate transmembrane transporter activity	111	2.635457e-2	1.000000e+0	9.910268e-1	3.744524e+1	2.670566e-2	1	1.804437e-4	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs2236007	SLC25A21
GO Molecular Function	GO:0046789	host cell surface receptor binding	112	2.652950e-2	1.000000e+0	9.886976e-1	3.719502e+1	2.688532e-2	1	1.816576e-4	6.756757e-3	51	1.326090e-2	1.000000e+0	1.000000e+0	7.540964e+1	1.326090e-2	1	1	4.016064e-3	1.000000e+0	rs4849887	INHBB
GO Molecular Function	GO:0001046	core promoter sequence-specific DNA binding	113	2.721563e-2	1.000000e+0	1.000000e+0	2.645160e+0	2.268293e+0	6	1.532631e-2	4.054054e-2	73	1.620907e-2	1.000000e+0	9.268035e-1	3.396831e+0	1.471960e+0	5	111	2.008032e-2	4.504505e-2	rs2046210,rs2223621,rs2747652,rs2823093,rs6122906,rs67958007	CEBPB,ESR1,GATA3,NRIP1,SOX4
