# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0016337	single organismal cell-cell adhesion	66	7.153015e-9	9.239549e-5	1.399932e-6	4.163833e+0	5.523757e+0	23	4.122207e-2	1.716418e-1	60	5.561613e-10	7.183936e-6	1.197323e-7	4.809790e+0	4.781914e+0	23	365	9.349593e-2	6.301370e-2	rs10495903,rs11614178,rs11742570,rs12568930,rs12942547,rs13001325,rs1479918,rs17293632,rs2066844,rs2188962,rs2593855,rs4409764,rs4743820,rs4845604,rs56167332,rs67289879,rs6740847,rs71559680,rs7282490,rs7517810,rs80262450,rs9358372,rs9557195	CCND3,CYLD,FOXP1,GPR18,GPR183,ICOSLG,IFNG,IL12B,IL18R1,IL2,IRF1,ITGA4,NKX2-3,PTGER4,PTPN2,RORC,SMAD3,SOX4,STAT3,SYK,TNFSF18,WNT4,ZFP36L2
GO Biological Process	GO:0050801	ion homeostasis	67	7.992792e-9	1.032429e-4	1.540939e-6	3.448061e+0	8.120505e+0	28	6.060079e-2	2.089552e-1	87	2.651109e-8	3.424437e-4	3.936135e-6	3.329002e+0	8.410928e+0	28	642	1.138211e-1	4.361371e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4409764,rs4676408,rs4976646,rs56167332,rs6017342,rs6142618,rs6651252,rs6863411,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs80244186,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,GOT1,GPR12,GPR18,GPR35,GPR65,HMOX1,HNF4A,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC34A1,SLC39A8,SMAD3,THADA,TM9SF4,TNFSF11
GO Biological Process	GO:0055082	cellular chemical homeostasis	68	8.093938e-9	1.045494e-4	1.537491e-6	3.446043e+0	8.125261e+0	28	6.063628e-2	2.089552e-1	102	8.553621e-8	1.104871e-3	1.083207e-5	3.235307e+0	8.345423e+0	27	637	1.097561e-1	4.238619e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4676408,rs4976646,rs56167332,rs6142618,rs6651252,rs6863411,rs71559680,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs9358372,rs941823,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,FOXO1,GPR12,GPR18,GPR35,GPR65,HMOX1,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC34A1,SLC39A8,SMAD3,SOX4,THADA,TM9SF4
GO Biological Process	GO:0050729	positive regulation of inflammatory response	69	9.488382e-9	1.225614e-4	1.776253e-6	9.259066e+0	1.296027e+0	12	9.671843e-3	8.955224e-2	84	2.212519e-8	2.857911e-4	3.402275e-6	8.326829e+0	1.441125e+0	12	110	4.878049e-2	1.090909e-1	rs11221332,rs11230563,rs11742570,rs13001325,rs1479918,rs2066844,rs3766606,rs395157,rs56167332,rs7517810,rs75900472,rs80244186	CD6,ETS1,IL12B,IL1RL1,IL2,JAK2,NOD2,OSMR,PARK7,PTGER4,TNFSF11,TNFSF18
GO Biological Process	GO:0031349	positive regulation of defense response	70	1.061213e-8	1.370769e-4	1.958241e-6	4.703310e+0	4.252325e+0	20	3.173377e-2	1.492537e-1	99	6.483198e-8	8.374347e-4	8.458936e-6	4.047764e+0	5.188049e+0	21	396	8.536585e-2	5.303030e-2	rs10781499,rs11221332,rs11230563,rs11548656,rs11741861,rs11742570,rs13001325,rs1479918,rs2066844,rs243505,rs3024505,rs3766606,rs395157,rs4743820,rs56167332,rs6920220,rs7517810,rs7554511,rs75900472,rs80244186	CARD9,CD6,CUL1,CYLD,ETS1,IL12B,IL1RL1,IL2,INAVA,IRGM,JAK2,MAPKAPK2,NOD2,OSMR,PARK7,PLCG2,PTGER4,SYK,TNFAIP3,TNFSF11,TNFSF18
GO Biological Process	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	71	1.131375e-8	1.461397e-4	2.058306e-6	6.072176e+0	2.634970e+0	16	1.966395e-2	1.194030e-1	63	8.647941e-10	1.117055e-5	1.773102e-7	7.183931e+0	2.227193e+0	16	170	6.504065e-2	9.411765e-2	rs10797432,rs11581607,rs11614178,rs12942547,rs13126505,rs1479918,rs148319899,rs1569723,rs2413583,rs395157,rs4743820,rs56167332,rs5763767,rs7517810,rs75900472,rs913678	BANK1,CD40,CNTN1,IFNG,IL12B,IL2,IL23R,JAK2,LIF,PDGFB,PTPN1,RICTOR,STAT3,SYK,TNFRSF14,TNFSF18
GO Biological Process	GO:0071346	cellular response to interferon-gamma	72	1.437007e-8	1.856182e-4	2.578030e-6	1.025778e+1	1.072356e+0	11	8.002660e-3	8.208955e-2	93	5.379524e-8	6.948731e-4	7.471754e-6	7.697069e+0	1.559035e+0	12	119	4.878049e-2	1.008403e-1	rs11614178,rs16940202,rs17656349,rs1811711,rs2188962,rs2284553,rs3091316,rs56167332,rs59043219,rs6927022,rs75900472	CAMK2A,CCL20,CCL7,HLA-DQA1,HLA-DQA2,IFNG,IFNGR2,IL12B,IRF1,IRF6,IRF8,JAK2
GO Biological Process	GO:0045580	regulation of T cell differentiation	73	1.512940e-8	1.954265e-4	2.677075e-6	7.079778e+0	1.977463e+0	14	1.475719e-2	1.044776e-1	64	1.136562e-9	1.468097e-5	2.293902e-7	8.481030e+0	1.650743e+0	14	126	5.691057e-2	1.111111e-1	rs11581607,rs11614178,rs1250550,rs1479918,rs17119,rs2066844,rs2188962,rs28449958,rs4743820,rs56167332,rs7240004,rs7517810,rs7746082,rs80262450	CD83,CYLD,IFNG,IL12B,IL2,IL23R,IL27,IRF1,PRDM1,PTPN2,SMAD7,SYK,TNFSF18,ZMIZ1
GO Biological Process	GO:0002250	adaptive immune response	74	1.540068e-8	1.989306e-4	2.688251e-6	5.937689e+0	2.694651e+0	16	2.010934e-2	1.194030e-1	131	5.033965e-7	6.502373e-3	4.963643e-5	4.574039e+0	3.498003e+0	16	267	6.504065e-2	5.992509e-2	rs11230563,rs11614178,rs12942547,rs13001325,rs1363907,rs1479918,rs2488397,rs4743820,rs4845604,rs56167332,rs7282490,rs7404095,rs7517810,rs75900472,rs7746082,rs9557195	CD6,DENND1B,ERAP2,GPR183,ICOSLG,IFNG,IL12B,IL18R1,IL2,JAK2,PRDM1,PRKCB,RORC,STAT3,SYK,TNFSF18
GO Biological Process	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	75	1.566565e-8	2.023532e-4	2.698043e-6	8.842164e+0	1.357134e+0	12	1.012786e-2	8.955224e-2	96	5.908639e-8	7.632189e-4	7.950197e-6	7.632927e+0	1.572136e+0	12	120	4.878049e-2	1.000000e-1	rs11581607,rs11614178,rs13001325,rs1479918,rs1569723,rs28449958,rs3024505,rs56167332,rs6863411,rs6920220,rs7240004,rs7517810	CD40,IFNG,IL10,IL12B,IL1RL1,IL2,IL23R,IL27,NDFIP1,SMAD7,TNFAIP3,TNFSF18
GO Biological Process	GO:0050864	regulation of B cell activation	76	1.590781e-8	2.054812e-4	2.703700e-6	7.829441e+0	1.660400e+0	13	1.239104e-2	9.701493e-2	56	2.629834e-10	3.396957e-6	6.065994e-8	9.456724e+0	1.480428e+0	14	113	5.691057e-2	1.238938e-1	rs10495903,rs11614178,rs12946510,rs13126505,rs1479918,rs1569723,rs2066844,rs3024505,rs4743820,rs6863411,rs6920220,rs7746082,rs9557195	BANK1,CD40,CYLD,GPR183,IFNG,IKZF3,IL10,IL2,NDFIP1,NOD2,PRDM1,SYK,TNFAIP3,ZFP36L2
GO Biological Process	GO:0002286	T cell activation involved in immune response	77	1.677130e-8	2.166349e-4	2.813440e-6	1.452421e+1	6.196551e-1	9	4.624292e-3	6.716418e-2	105	9.413449e-8	1.215935e-3	1.158034e-5	1.126170e+1	7.991692e-1	9	61	3.658537e-2	1.475410e-1	rs11614178,rs11742570,rs12942547,rs13001325,rs2593855,rs4845604,rs56167332,rs7517810,rs9557195	FOXP1,GPR183,IFNG,IL12B,IL18R1,PTGER4,RORC,STAT3,TNFSF18
GO Biological Process	GO:0098602	single organism cell adhesion	78	2.124077e-8	2.743670e-4	3.517526e-6	3.923898e+0	5.861518e+0	23	4.374267e-2	1.716418e-1	70	2.001752e-9	2.585663e-5	3.693804e-7	4.501470e+0	5.109442e+0	23	390	9.349593e-2	5.897436e-2	rs10495903,rs11614178,rs11742570,rs12568930,rs12942547,rs13001325,rs1479918,rs17293632,rs2066844,rs2188962,rs2593855,rs4409764,rs4743820,rs4845604,rs56167332,rs67289879,rs6740847,rs71559680,rs7282490,rs7517810,rs80262450,rs9358372,rs9557195	CCND3,CYLD,FOXP1,GPR18,GPR183,ICOSLG,IFNG,IL12B,IL18R1,IL2,IRF1,ITGA4,NKX2-3,PTGER4,PTPN2,RORC,SMAD3,SOX4,STAT3,SYK,TNFSF18,WNT4,ZFP36L2
GO Biological Process	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	79	2.253148e-8	2.910391e-4	3.684040e-6	1.153840e+1	8.666716e-1	10	6.467699e-3	7.462687e-2	86	2.471472e-8	3.192400e-4	3.712093e-6	1.090418e+1	9.170794e-1	10	70	4.065041e-2	1.428571e-1	rs11581607,rs11614178,rs12942547,rs1479918,rs1569723,rs56167332,rs5763767,rs7517810,rs75900472,rs80262450	CD40,IFNG,IL12B,IL2,IL23R,JAK2,LIF,PTPN2,STAT3,TNFSF18
GO Biological Process	GO:0002293	alpha-beta T cell differentiation involved in immune response	80	2.269281e-8	2.931230e-4	3.664038e-6	1.782401e+1	4.488327e-1	8	3.349498e-3	5.970149e-2	68	1.387042e-9	1.791642e-5	2.634768e-7	2.261608e+1	3.537306e-1	8	27	3.252033e-2	2.962963e-1	rs11614178,rs11742570,rs12942547,rs13001325,rs2593855,rs4845604,rs56167332,rs9557195	FOXP1,GPR183,IFNG,IL12B,IL18R1,PTGER4,RORC,STAT3
GO Biological Process	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	81	2.373912e-8	3.066382e-4	3.785657e-6	6.825315e+0	2.051187e+0	14	1.530737e-2	1.044776e-1	110	1.585654e-7	2.048189e-3	1.861990e-5	5.776269e+0	2.423710e+0	14	185	5.691057e-2	7.567568e-2	rs10781499,rs13001325,rs138788,rs1569723,rs2066844,rs3851228,rs56167332,rs6863411,rs7404095,rs7517810,rs7554511,rs7608910,rs7954567,rs80244186	CARD9,CD40,FASLG,HMOX1,IL12B,IL18R1,INAVA,LTBR,NDFIP1,NOD2,PRKCB,REL,TNFSF11,TRAF3IP2
GO Biological Process	GO:0002696	positive regulation of leukocyte activation	82	2.709317e-8	3.499625e-4	4.267835e-6	4.687170e+0	4.053619e+0	19	3.025089e-2	1.417910e-1	48	5.088698e-11	6.573071e-7	1.369390e-8	5.711714e+0	3.851734e+0	22	294	8.943089e-2	7.482993e-2	rs1042058,rs10797432,rs11230563,rs11581607,rs11614178,rs1250550,rs13001325,rs1479918,rs1569723,rs17119,rs2066844,rs3024505,rs4743820,rs56167332,rs6927022,rs7282490,rs7746082,rs80244186,rs9557195	CD40,CD5,CD6,CD83,CYLD,GPR183,HLA-DQA1,HLA-DQA2,ICOSLG,IFNG,IL10,IL12B,IL1RL1,IL2,IL23R,MAP3K8,NOD2,PRDM1,SYK,TNFRSF14,TNFSF11,ZMIZ1
GO Biological Process	GO:0002292	T cell differentiation involved in immune response	83	2.722103e-8	3.516140e-4	4.236314e-6	1.740353e+1	4.596769e-1	8	3.430424e-3	5.970149e-2	77	4.710604e-9	6.084687e-5	7.902191e-7	1.969788e+1	4.061352e-1	8	31	3.252033e-2	2.580645e-1	rs11614178,rs11742570,rs12942547,rs13001325,rs2593855,rs4845604,rs56167332,rs9557195	FOXP1,GPR183,IFNG,IL12B,IL18R1,PTGER4,RORC,STAT3
GO Biological Process	GO:0022409	positive regulation of cell-cell adhesion	84	3.390219e-8	4.379146e-4	5.213269e-6	4.897314e+0	3.675484e+0	18	2.742899e-2	1.343284e-1	36	7.468607e-12	9.647200e-8	2.679778e-9	6.678811e+0	3.144272e+0	21	240	8.536585e-2	8.750000e-2	rs1042058,rs10797432,rs11221332,rs11230563,rs11581607,rs11614178,rs1250550,rs1479918,rs17119,rs2066844,rs3024505,rs4743820,rs56167332,rs6740847,rs6927022,rs7240004,rs7282490,rs80244186	CD5,CD6,CD83,CYLD,ETS1,HLA-DQA1,HLA-DQA2,ICOSLG,IFNG,IL10,IL12B,IL2,IL23R,ITGA4,MAP3K8,NOD2,SMAD7,SYK,TNFRSF14,TNFSF11,ZMIZ1
GO Biological Process	GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	85	3.619413e-8	4.675196e-4	5.500230e-6	5.577932e+0	2.868447e+0	16	2.140632e-2	1.194030e-1	74	3.393743e-9	4.383698e-5	5.923916e-7	5.677384e+0	3.170475e+0	18	242	7.317073e-2	7.438017e-2	rs10781499,rs13001325,rs138788,rs1569723,rs2066844,rs3024505,rs3851228,rs56167332,rs6863411,rs6920220,rs7404095,rs7517810,rs7554511,rs7608910,rs7954567,rs80244186	CARD9,CD40,CYLD,FASLG,HMOX1,IL10,IL12B,IL18R1,IL1RL1,INAVA,LTBR,NDFIP1,NOD2,PRKCB,REL,TNFAIP3,TNFSF11,TRAF3IP2
GO Biological Process	GO:0006873	cellular ion homeostasis	86	3.654673e-8	4.720741e-4	5.489234e-6	3.532755e+0	7.076630e+0	25	5.281067e-2	1.865672e-1	100	7.847112e-8	1.013611e-3	1.013611e-5	3.450690e+0	7.244927e+0	25	553	1.016260e-1	4.520796e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4676408,rs4976646,rs56167332,rs6142618,rs6651252,rs6863411,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,GPR12,GPR18,GPR35,GPR65,HMOX1,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC34A1,SLC39A8,SMAD3,THADA,TM9SF4
GO Biological Process	GO:0002285	lymphocyte activation involved in immune response	87	3.879125e-8	5.010666e-4	5.759386e-6	9.292768e+0	1.183716e+0	11	8.833703e-3	8.208955e-2	106	9.736833e-8	1.257707e-3	1.186516e-5	8.231588e+0	1.336316e+0	11	102	4.471545e-2	1.078431e-1	rs11548656,rs11614178,rs11742570,rs12942547,rs13001325,rs2593855,rs4409764,rs4845604,rs56167332,rs7517810,rs9557195	FOXP1,GPR183,IFNG,IL12B,IL18R1,NKX2-3,PLCG2,PTGER4,RORC,STAT3,TNFSF18
GO Biological Process	GO:0042742	defense response to bacterium	88	5.329777e-8	6.884473e-4	7.823265e-6	7.049771e+0	1.844032e+0	13	1.376143e-2	9.701493e-2	204	1.361134e-5	1.758177e-1	8.618514e-4	4.240515e+0	3.065665e+0	13	234	5.284553e-2	5.555556e-2	rs1042058,rs10781499,rs10797432,rs11581607,rs11614178,rs11741861,rs16940202,rs1811711,rs2066844,rs3024505,rs4743820,rs56167332,rs913678	CARD9,CCL20,CEBPB,IFNG,IL10,IL12B,IL23R,IRF8,IRGM,LYZL2,NOD2,SYK,TNFRSF14
GO Biological Process	GO:1903039	positive regulation of leukocyte cell-cell adhesion	89	5.400593e-8	6.975946e-4	7.838142e-6	5.415727e+0	2.954359e+0	16	2.204745e-2	1.194030e-1	46	4.312281e-11	5.570173e-7	1.210907e-8	6.905981e+0	2.751238e+0	19	210	7.723577e-2	9.047619e-2	rs1042058,rs10797432,rs11221332,rs11230563,rs11581607,rs11614178,rs1250550,rs1479918,rs17119,rs2066844,rs4743820,rs56167332,rs6740847,rs6927022,rs7282490,rs80244186	CD5,CD6,CD83,CYLD,ETS1,HLA-DQA1,HLA-DQA2,ICOSLG,IFNG,IL12B,IL2,IL23R,ITGA4,MAP3K8,NOD2,SYK,TNFRSF14,TNFSF11,ZMIZ1
GO Biological Process	GO:0046637	regulation of alpha-beta T cell differentiation	90	5.942319e-8	7.675693e-4	8.528548e-6	1.038780e+1	9.626675e-1	10	7.184086e-3	7.462687e-2	71	2.164172e-9	2.795461e-5	3.937269e-7	1.387805e+1	7.205624e-1	10	55	4.065041e-2	1.818182e-1	rs11581607,rs11614178,rs1479918,rs17119,rs28449958,rs4743820,rs56167332,rs7240004,rs7517810,rs7746082	CD83,IFNG,IL12B,IL2,IL23R,IL27,PRDM1,SMAD7,SYK,TNFSF18
GO Biological Process	GO:0050868	negative regulation of T cell activation	91	6.260821e-8	8.087102e-4	8.886926e-6	8.857513e+0	1.241884e+0	11	9.267788e-3	8.208955e-2	95	5.758322e-8	7.438025e-4	7.829500e-6	8.655896e+0	1.270810e+0	11	97	4.471545e-2	1.134021e-1	rs10797432,rs11236797,rs1479918,rs2066844,rs2188962,rs3024505,rs6863411,rs7240004,rs7517810,rs80262450,rs913678	CEBPB,CYLD,IL10,IL2,IRF1,LRRC32,NDFIP1,PTPN2,SMAD7,TNFRSF14,TNFSF18
GO Biological Process	GO:0098771	inorganic ion homeostasis	92	6.396267e-8	8.262058e-4	8.980498e-6	3.319315e+0	7.832941e+0	26	5.845478e-2	1.940299e-1	111	1.586921e-7	2.049826e-3	1.846690e-5	3.226928e+0	8.057198e+0	26	615	1.056911e-1	4.227642e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4676408,rs4976646,rs56167332,rs6142618,rs6651252,rs6863411,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs80244186,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,GPR12,GPR18,GPR35,GPR65,HMOX1,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC34A1,SLC39A8,SMAD3,THADA,TM9SF4,TNFSF11
GO Biological Process	GO:0008285	negative regulation of cell proliferation	93	7.191096e-8	9.288739e-4	9.987891e-6	2.873438e+0	1.078847e+1	31	8.051097e-2	2.313433e-1	73	2.721099e-9	3.514844e-5	4.814854e-7	3.490668e+0	8.594344e+0	30	656	1.219512e-1	4.573171e-2	rs10797432,rs11221332,rs11236797,rs11614178,rs12942547,rs138788,rs1479918,rs17119,rs17293632,rs17694108,rs17780256,rs2188962,rs243505,rs28449958,rs3024505,rs4256018,rs56167332,rs5763767,rs59043219,rs6017342,rs6651252,rs6863411,rs6920220,rs71559680,rs75900472,rs7746082,rs78534766,rs80262450,rs913678,rs921720,rs9358372	BRD7,CEBPA,CEBPB,CUL1,ETS1,FERMT1,HMOX1,HNF4A,IFNG,IL10,IL12B,IL2,IRF1,IRF6,JAK2,JARID2,LIF,LRRC32,MYC,NDFIP1,NUPR1,PRDM1,PTPN2,SMAD3,SOX4,SOX9,STAT3,TNFAIP3,TNFRSF14,TRIB1
GO Biological Process	GO:0043367	CD4-positive, alpha-beta T cell differentiation	94	8.284935e-8	1.070165e-3	1.138473e-5	1.502884e+1	5.323099e-1	8	3.972462e-3	5.970149e-2	78	8.105245e-9	1.046954e-4	1.342249e-6	1.850407e+1	4.323374e-1	8	33	3.252033e-2	2.424242e-1	rs11742570,rs12942547,rs13001325,rs2593855,rs4409764,rs4845604,rs56167332,rs9557195	FOXP1,GPR183,IL12B,IL18R1,NKX2-3,PTGER4,RORC,STAT3
GO Biological Process	GO:0098542	defense response to other organism	95	8.397059e-8	1.084648e-3	1.141735e-5	5.241313e+0	3.052670e+0	16	2.278112e-2	1.194030e-1	313	1.344682e-4	1.000000e+0	5.549284e-3	2.921694e+0	5.476274e+0	16	418	6.504065e-2	3.827751e-2	rs1042058,rs10781499,rs10797432,rs11581607,rs11614178,rs11741861,rs1569723,rs16940202,rs1811711,rs2066844,rs2188962,rs3024505,rs4743820,rs56167332,rs6752107,rs913678	ATG16L1,CARD9,CCL20,CD40,CEBPB,IFNG,IL10,IL12B,IL23R,IRF1,IRF8,IRGM,LYZL2,NOD2,SYK,TNFRSF14
GO Biological Process	GO:0035722	interleukin-12-mediated signaling pathway	96	8.959709e-8	1.157326e-3	1.205548e-5	1.487386e+1	5.378563e-1	8	4.013853e-3	5.970149e-2	91	5.111060e-8	6.601956e-4	7.254897e-6	1.205199e+1	7.467647e-1	9	57	3.658537e-2	1.578947e-1	rs11581607,rs11614178,rs11879191,rs12942547,rs28449958,rs3024505,rs56167332,rs75900472	IFNG,IL10,IL12B,IL12RB2,IL23R,IL27,JAK2,STAT3,TYK2
GO Biological Process	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	97	9.112213e-8	1.177025e-3	1.213427e-5	4.869582e+0	3.491059e+0	17	2.605268e-2	1.268657e-1	80	9.653425e-9	1.246933e-4	1.558666e-6	5.666365e+0	3.000160e+0	17	229	6.910569e-2	7.423581e-2	rs10797432,rs11581607,rs11614178,rs12942547,rs13126505,rs1479918,rs148319899,rs1569723,rs2413583,rs395157,rs4743820,rs56167332,rs5763767,rs7517810,rs75900472,rs80262450,rs913678	BANK1,CD40,CNTN1,IFNG,IL12B,IL2,IL23R,JAK2,LIF,PDGFB,PTPN1,PTPN2,RICTOR,STAT3,SYK,TNFRSF14,TNFSF18
GO Biological Process	GO:0002697	regulation of immune effector process	98	9.808502e-8	1.266964e-3	1.292821e-5	4.844169e+0	3.509374e+0	17	2.618936e-2	1.268657e-1	184	6.210650e-6	8.022297e-2	4.359944e-4	3.584524e+0	4.742611e+0	17	362	6.910569e-2	4.696133e-2	rs10797432,rs11581607,rs11614178,rs138788,rs1479918,rs1569723,rs16940202,rs2066844,rs28449958,rs3024505,rs3851228,rs4743820,rs56167332,rs6863411,rs6920220,rs7240004,rs7517810	CD40,FOXF1,HMOX1,IFNG,IL10,IL12B,IL2,IL23R,IL27,NDFIP1,NOD2,SMAD7,SYK,TNFAIP3,TNFRSF14,TNFSF18,TRAF3IP2
GO Biological Process	GO:0030003	cellular cation homeostasis	99	1.048960e-7	1.354942e-3	1.368628e-5	3.460001e+0	6.936414e+0	24	5.176429e-2	1.791045e-1	116	1.914647e-7	2.473150e-3	2.132025e-5	3.398706e+0	7.061511e+0	24	539	9.756098e-2	4.452690e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4676408,rs56167332,rs6142618,rs6651252,rs6863411,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,GPR12,GPR18,GPR35,GPR65,HMOX1,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC39A8,SMAD3,THADA,TM9SF4
GO Biological Process	GO:0035710	CD4-positive, alpha-beta T cell activation	100	1.085523e-7	1.402170e-3	1.402170e-5	1.450035e+1	5.517109e-1	8	4.117246e-3	5.970149e-2	81	1.343244e-8	1.735068e-4	2.142060e-6	1.744669e+1	4.585397e-1	8	35	3.252033e-2	2.285714e-1	rs11742570,rs12942547,rs13001325,rs2593855,rs4409764,rs4845604,rs56167332,rs9557195	FOXP1,GPR183,IL12B,IL18R1,NKX2-3,PTGER4,RORC,STAT3
GO Biological Process	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	101	1.291728e-7	1.668525e-3	1.652005e-5	1.139453e+1	7.898530e-1	9	5.894425e-3	6.716418e-2	101	8.116478e-8	1.048405e-3	1.038025e-5	1.144939e+1	7.860681e-1	9	60	3.658537e-2	1.500000e-1	rs11581607,rs11614178,rs12942547,rs1479918,rs1569723,rs56167332,rs5763767,rs7517810,rs75900472	CD40,IFNG,IL12B,IL2,IL23R,JAK2,LIF,STAT3,TNFSF18
GO Biological Process	GO:0002703	regulation of leukocyte mediated immunity	102	1.592820e-7	2.057446e-3	2.017104e-5	7.122567e+0	1.684786e+0	12	1.257303e-2	8.955224e-2	150	1.360271e-6	1.757062e-2	1.171375e-4	5.724695e+0	2.096181e+0	12	160	4.878049e-2	7.500000e-2	rs11581607,rs11614178,rs138788,rs1479918,rs1569723,rs16940202,rs2066844,rs3024505,rs4743820,rs56167332,rs6863411,rs7240004	CD40,FOXF1,HMOX1,IFNG,IL10,IL12B,IL2,IL23R,NDFIP1,NOD2,SMAD7,SYK
GO Biological Process	GO:0042093	T-helper cell differentiation	103	1.638673e-7	2.116674e-3	2.055023e-5	1.801734e+1	3.885147e-1	7	2.899364e-3	5.223881e-2	85	2.391292e-8	3.088832e-4	3.633920e-6	2.137220e+1	3.275284e-1	7	25	2.845528e-2	2.800000e-1	rs11742570,rs12942547,rs13001325,rs2593855,rs4845604,rs56167332,rs9557195	FOXP1,GPR183,IL12B,IL18R1,PTGER4,RORC,STAT3
GO Biological Process	GO:0060333	interferon-gamma-mediated signaling pathway	104	1.651103e-7	2.132730e-3	2.050702e-5	1.371452e+1	5.833234e-1	8	4.353160e-3	5.970149e-2	109	1.444758e-7	1.866194e-3	1.712105e-5	1.073380e+1	8.384726e-1	9	64	3.658537e-2	1.406250e-1	rs11614178,rs16940202,rs17656349,rs2188962,rs2284553,rs59043219,rs6927022,rs75900472	CAMK2A,HLA-DQA1,HLA-DQA2,IFNG,IFNGR2,IRF1,IRF6,IRF8,JAK2
GO Biological Process	GO:0060334	regulation of interferon-gamma-mediated signaling pathway	105	1.688099e-7	2.180517e-3	2.076683e-5	2.562242e+1	2.341699e-1	6	1.747537e-3	4.477612e-2	132	5.254670e-7	6.787457e-3	5.142013e-5	1.908232e+1	3.144272e-1	6	24	2.439024e-2	2.500000e-1	rs11614178,rs11741861,rs11879191,rs2284553,rs75900472,rs80262450	CDC37,IFNG,IFNGR2,IRGM,JAK2,PTPN2
GO Biological Process	GO:0070671	response to interleukin-12	106	1.794944e-7	2.318529e-3	2.187292e-5	1.356284e+1	5.898469e-1	8	4.401842e-3	5.970149e-2	97	5.981311e-8	7.726059e-4	7.965010e-6	1.184420e+1	7.598658e-1	9	58	3.658537e-2	1.551724e-1	rs11581607,rs11614178,rs11879191,rs12942547,rs28449958,rs3024505,rs56167332,rs75900472	IFNG,IL10,IL12B,IL12RB2,IL23R,IL27,JAK2,STAT3,TYK2
GO Biological Process	GO:0055080	cation homeostasis	107	1.821019e-7	2.352210e-3	2.198327e-5	3.246027e+0	7.701724e+0	25	5.747555e-2	1.865672e-1	124	3.770298e-7	4.870094e-3	3.927495e-5	3.175094e+0	7.873782e+0	25	601	1.016260e-1	4.159734e-2	rs10495903,rs11548656,rs13126505,rs138788,rs1479918,rs148319899,rs1569723,rs17085007,rs17293632,rs243505,rs259964,rs3091316,rs4380874,rs4676408,rs56167332,rs6142618,rs6651252,rs6863411,rs7404095,rs7517810,rs75900472,rs76527535,rs8005161,rs80244186,rs9557195	ADRA1B,BOK,CCL7,CD40,CUL1,EDN3,FASLG,GPR12,GPR18,GPR35,GPR65,HMOX1,IL2,JAK2,LRRK2,MYC,NDFIP1,PLCG2,PRKCB,SLC26A3,SLC39A8,SMAD3,THADA,TM9SF4,TNFSF11
