# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0008142	oxysterol binding	47	2.876239e-3	1.000000e+0	2.554345e-1	2.560777e+1	7.810129e-2	2	5.828455e-4	1.492537e-2	40	1.665507e-3	1.000000e+0	1.737957e-1	3.053171e+1	6.550567e-2	2	5	8.130081e-3	4.000000e-1	rs4845604,rs9557195	GPR183,RORC
GO Molecular Function	GO:0061578	Lys63-specific deubiquitinase activity	48	3.260751e-3	1.000000e+0	2.835495e-1	2.400981e+1	8.329927e-2	2	6.216364e-4	1.492537e-2	58	5.791682e-3	1.000000e+0	4.168014e-1	1.696206e+1	1.179102e-1	2	9	8.130081e-3	2.222222e-1	rs2066844,rs6920220	CYLD,TNFAIP3
GO Molecular Function	GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	49	3.385585e-3	1.000000e+0	2.883966e-1	2.948734e+2	3.391286e-3	1	2.530810e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs2024092	GPX4
GO Molecular Function	GO:0005057	signal transducer activity, downstream of receptor	50	3.461612e-3	1.000000e+0	2.889754e-1	3.624398e+0	1.931355e+0	7	1.441310e-2	5.223881e-2	38	1.135948e-3	1.000000e+0	1.247749e-1	4.379548e+0	1.598338e+0	7	122	2.845528e-2	5.737705e-2	rs1042058,rs13001325,rs17293632,rs4743820,rs4976646,rs7240004,rs76527535	IL1RL1,MAP3K8,RGS14,SMAD3,SMAD7,STK25,SYK
GO Molecular Function	GO:0036524	protein deglycase activity	51	3.512686e-3	1.000000e+0	2.874892e-1	2.841859e+2	3.518823e-3	1	2.625988e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs3766606	PARK7
GO Molecular Function	GO:0045340	mercury ion binding	51	3.512686e-3	1.000000e+0	2.874892e-1	2.841859e+2	3.518823e-3	1	2.625988e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs3766606	PARK7
GO Molecular Function	GO:0036470	tyrosine 3-monooxygenase activator activity	51	3.512686e-3	1.000000e+0	2.874892e-1	2.841859e+2	3.518823e-3	1	2.625988e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs3766606	PARK7
GO Molecular Function	GO:0036478	L-dopa decarboxylase activator activity	51	3.512686e-3	1.000000e+0	2.874892e-1	2.841859e+2	3.518823e-3	1	2.625988e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs3766606	PARK7
GO Molecular Function	GO:0031014	troponin T binding	55	3.543368e-3	1.000000e+0	2.689094e-1	2.817208e+2	3.549613e-3	1	2.648965e-5	7.462687e-3	170	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs907611	TNNI2
GO Molecular Function	GO:0070491	repressing transcription factor binding	56	3.622137e-3	1.000000e+0	2.699786e-1	4.955915e+0	1.008895e+0	5	7.529070e-3	3.731343e-2	37	1.125463e-3	1.000000e+0	1.269644e-1	6.360772e+0	7.860681e-1	5	60	2.032520e-2	8.333333e-2	rs11168249,rs12942547,rs3766606,rs6651252,rs7911264	HDAC7,HHEX,MYC,PARK7,STAT3
GO Molecular Function	GO:0045523	interleukin-27 receptor binding	57	4.184698e-3	1.000000e+0	3.064374e-1	2.384692e+2	4.193413e-3	1	3.129413e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs28449958	IL27
GO Molecular Function	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	58	4.420884e-3	1.000000e+0	3.181512e-1	2.307202e+0	5.634531e+0	13	4.204874e-2	9.701493e-2	29	2.788993e-4	1.000000e+0	4.014226e-2	3.342888e+0	3.589711e+0	12	274	4.878049e-2	4.379562e-2	rs11221332,rs12942547,rs17694108,rs17780256,rs2188962,rs254560,rs2816958,rs6017342,rs6142618,rs6651252,rs71559680,rs913678,rs9358372	CEBPA,CEBPB,ETS1,HNF4A,IRF1,MYC,NR5A2,PITX1,PLAGL2,SOX4,SOX9,STAT3
GO Molecular Function	GO:0042379	chemokine receptor binding	59	4.463635e-3	1.000000e+0	3.157833e-1	9.194520e+0	3.262813e-1	3	2.434935e-3	2.238806e-2	163	4.588264e-2	1.000000e+0	1.000000e+0	3.753898e+0	7.991692e-1	3	61	1.219512e-2	4.918033e-2	rs12942547,rs1811711,rs3091316	CCL20,CCL7,STAT3
GO Molecular Function	GO:0031702	type 1 angiotensin receptor binding	60	4.475789e-3	1.000000e+0	3.113657e-1	2.039492e+1	9.806361e-2	2	7.318180e-4	1.492537e-2	62	7.177344e-3	1.000000e+0	4.831973e-1	1.526585e+1	1.310113e-1	2	10	8.130081e-3	2.000000e-1	rs11879191,rs75900472	JAK2,TYK2
GO Molecular Function	GO:0042008	interleukin-18 receptor activity	61	4.605017e-3	1.000000e+0	3.151040e-1	2.166578e+2	4.615574e-3	1	3.444458e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs13001325	IL18R1
GO Molecular Function	GO:0070851	growth factor receptor binding	62	4.705226e-3	1.000000e+0	3.167680e-1	3.423461e+0	2.044714e+0	7	1.525906e-2	5.223881e-2	42	1.869351e-3	1.000000e+0	1.857779e-1	4.017330e+0	1.742451e+0	7	133	2.845528e-2	5.263158e-2	rs11581607,rs1479918,rs2413583,rs3024505,rs56167332,rs653178,rs75900472	ATXN2,IL10,IL12B,IL2,IL23R,JAK2,PDGFB
GO Molecular Function	GO:0005141	interleukin-10 receptor binding	63	4.906739e-3	1.000000e+0	3.250909e-1	2.033047e+2	4.918726e-3	1	3.670691e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs3024505	IL10
GO Molecular Function	GO:0031701	angiotensin receptor binding	64	5.110616e-3	1.000000e+0	3.333080e-1	1.904299e+1	1.050255e-1	2	7.837724e-4	1.492537e-2	66	8.696950e-3	1.000000e+0	5.500162e-1	1.387805e+1	1.441125e-1	2	11	8.130081e-3	1.818182e-1	rs11879191,rs75900472	JAK2,TYK2
GO Molecular Function	GO:0005046	KDEL sequence binding	65	5.673890e-3	1.000000e+0	3.643510e-1	1.757492e+2	5.689927e-3	1	4.246214e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs11768365	KDELR2
GO Molecular Function	GO:0033897	ribonuclease T2 activity	66	5.761426e-3	1.000000e+0	3.643665e-1	1.730714e+2	5.777963e-3	1	4.311912e-5	7.462687e-3	27	1.709511e-4	7.135499e-1	2.642777e-2	7.632927e+1	2.620227e-2	2	2	8.130081e-3	1.000000e+0	rs1819333	ENSG00000249141,RNASET2
GO Molecular Function	GO:0004392	heme oxygenase (decyclizing) activity	67	5.779204e-3	1.000000e+0	3.600358e-1	1.725374e+2	5.795843e-3	1	4.325256e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs138788	HMOX1
GO Molecular Function	GO:0002046	opsin binding	68	5.962820e-3	1.000000e+0	3.660119e-1	1.672091e+2	5.980536e-3	1	4.463086e-5	7.462687e-3	149	3.879277e-2	1.000000e+0	1.000000e+0	2.544309e+1	3.930340e-2	1	3	4.065041e-3	3.333333e-1	rs6752107	SAG
GO Molecular Function	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	69	6.363220e-3	1.000000e+0	3.849287e-1	2.128106e+0	6.578619e+0	14	4.909417e-2	1.044776e-1	24	8.866669e-5	3.700948e-1	1.542062e-2	3.171576e+0	4.729510e+0	15	361	6.097561e-2	4.155125e-2	rs11221332,rs12942547,rs16940202,rs17293632,rs17694108,rs2188962,rs254560,rs2816958,rs2836878,rs4845604,rs6651252,rs7746082,rs7911264,rs913678	CEBPA,CEBPB,ETS1,ETS2,HHEX,IRF1,IRF8,MYC,NR5A2,PITX1,PRDM1,RORC,SMAD3,STAT3,ZNF281
GO Molecular Function	GO:0070878	primary miRNA binding	70	7.198712e-3	1.000000e+0	4.292489e-1	1.593872e+1	1.254806e-1	2	9.364223e-4	1.492537e-2	54	4.543759e-3	1.000000e+0	3.512157e-1	1.908232e+1	1.048091e-1	2	8	8.130081e-3	2.500000e-1	rs17293632,rs243505	EZH2,SMAD3
GO Molecular Function	GO:0002113	interleukin-33 binding	71	7.405770e-3	1.000000e+0	4.353758e-1	1.345330e+2	7.433123e-3	1	5.547107e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs13001325	IL1RL1
GO Molecular Function	GO:0016532	superoxide dismutase copper chaperone activity	72	7.516969e-3	1.000000e+0	4.357754e-1	1.325354e+2	7.545151e-3	1	5.630710e-5	7.462687e-3	149	3.879277e-2	1.000000e+0	1.000000e+0	2.544309e+1	3.930340e-2	1	3	4.065041e-3	3.333333e-1	rs3766606	PARK7
GO Molecular Function	GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	73	7.549621e-3	1.000000e+0	4.316729e-1	4.149058e+0	1.205093e+0	5	8.993230e-3	3.731343e-2	112	2.446309e-2	1.000000e+0	9.116869e-1	3.053171e+0	1.637642e+0	5	125	2.032520e-2	4.000000e-2	rs17085007,rs2066844,rs2823286,rs6426833,rs6920220	CYLD,OTUD3,TNFAIP3,USP12,USP25
GO Molecular Function	GO:0050681	androgen receptor binding	74	7.713212e-3	1.000000e+0	4.350668e-1	5.202290e+0	7.688922e-1	4	5.738002e-3	2.985075e-2	47	2.376051e-3	1.000000e+0	2.110136e-1	7.100397e+0	5.633488e-1	4	43	1.626016e-2	9.302326e-2	rs2593855,rs2823286,rs3766606,rs7404095	FOXP1,NRIP1,PARK7,PRKCB
GO Molecular Function	GO:0101005	ubiquitinyl hydrolase activity	75	7.722565e-3	1.000000e+0	4.297865e-1	4.125938e+0	1.211846e+0	5	9.043625e-3	3.731343e-2	114	2.521158e-2	1.000000e+0	9.230977e-1	3.028939e+0	1.650743e+0	5	126	2.032520e-2	3.968254e-2	rs17085007,rs2066844,rs2823286,rs6426833,rs6920220	CYLD,OTUD3,TNFAIP3,USP12,USP25
GO Molecular Function	GO:0000988	transcription factor activity, protein binding	76	8.524912e-3	1.000000e+0	4.681971e-1	1.891390e+0	8.988101e+0	17	6.707538e-2	1.268657e-1	59	6.588011e-3	1.000000e+0	4.660739e-1	2.008665e+0	7.965490e+0	16	608	6.504065e-2	2.631579e-2	rs11168249,rs12568930,rs17293632,rs17694108,rs254560,rs2816958,rs2823286,rs3766606,rs4380874,rs516246,rs5763767,rs6920220,rs71559680,rs7404095,rs78534766,rs9358372,rs941823	BRD7,CEBPA,FOXO1,HDAC7,LIF,MAMSTR,NRIP1,OLIG3,PARK7,PITX1,PRKCB,SLC26A3,SMAD3,SOX4,WNT4,ZNF281
GO Molecular Function	GO:0032813	tumor necrosis factor receptor superfamily binding	77	8.731122e-3	1.000000e+0	4.732948e-1	7.193277e+0	4.170561e-1	3	3.112359e-3	2.238806e-2	50	3.296920e-3	1.000000e+0	2.752269e-1	6.496108e+0	6.157533e-1	4	47	1.626016e-2	8.510638e-2	rs2382817,rs7517810,rs80244186	FASLG,TMBIM1,TNFSF11,TNFSF18
GO Molecular Function	GO:0004148	dihydrolipoyl dehydrogenase activity	78	8.812594e-3	1.000000e+0	4.715868e-1	1.129770e+2	8.851362e-3	1	6.605494e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs4380874	DLD
GO Molecular Function	GO:0043544	lipoamide binding	78	8.812594e-3	1.000000e+0	4.715868e-1	1.129770e+2	8.851362e-3	1	6.605494e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs4380874	DLD
GO Molecular Function	GO:0047801	L-cysteine:2-oxoglutarate aminotransferase activity	80	8.983765e-3	1.000000e+0	4.687279e-1	1.108149e+2	9.024058e-3	1	6.734372e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs4409764	GOT1
GO Molecular Function	GO:0019783	ubiquitin-like protein-specific protease activity	81	9.143945e-3	1.000000e+0	4.711954e-1	3.956587e+0	1.263715e+0	5	9.430712e-3	3.731343e-2	139	3.172993e-2	1.000000e+0	9.528110e-1	2.848107e+0	1.755552e+0	5	134	2.032520e-2	3.731343e-2	rs17085007,rs2066844,rs2823286,rs6426833,rs6920220	CYLD,OTUD3,TNFAIP3,USP12,USP25
GO Molecular Function	GO:0070095	fructose-6-phosphate binding	82	9.464115e-3	1.000000e+0	4.817465e-1	1.051652e+2	9.508847e-3	1	7.096154e-5	7.462687e-3	149	3.879277e-2	1.000000e+0	1.000000e+0	2.544309e+1	3.930340e-2	1	3	4.065041e-3	3.333333e-1	rs1260326	GCKR
GO Molecular Function	GO:0000987	core promoter proximal region sequence-specific DNA binding	83	9.531384e-3	1.000000e+0	4.793253e-1	2.027210e+0	6.906044e+0	14	5.153764e-2	1.044776e-1	25	1.389245e-4	5.798709e-1	2.319483e-2	3.045051e+0	4.926027e+0	15	376	6.097561e-2	3.989362e-2	rs11221332,rs12942547,rs16940202,rs17293632,rs17694108,rs2188962,rs254560,rs2816958,rs2836878,rs4845604,rs6651252,rs7746082,rs7911264,rs913678	CEBPA,CEBPB,ETS1,ETS2,HHEX,IRF1,IRF8,MYC,NR5A2,PITX1,PRDM1,RORC,SMAD3,STAT3,ZNF281
GO Molecular Function	GO:0005146	leukemia inhibitory factor receptor binding	84	9.652657e-3	1.000000e+0	4.796451e-1	1.031013e+2	9.699195e-3	1	7.238205e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs5763767	LIF
GO Molecular Function	GO:0001159	core promoter proximal region DNA binding	85	1.006473e-2	1.000000e+0	4.942374e-1	2.013732e+0	6.952267e+0	14	5.188259e-2	1.044776e-1	26	1.515183e-4	6.324374e-1	2.432451e-2	3.020947e+0	4.965330e+0	15	379	6.097561e-2	3.957784e-2	rs11221332,rs12942547,rs16940202,rs17293632,rs17694108,rs2188962,rs254560,rs2816958,rs2836878,rs4845604,rs6651252,rs7746082,rs7911264,rs913678	CEBPA,CEBPB,ETS1,ETS2,HHEX,IRF1,IRF8,MYC,NR5A2,PITX1,PRDM1,RORC,SMAD3,STAT3,ZNF281
GO Molecular Function	GO:0070412	R-SMAD binding	86	1.013042e-2	1.000000e+0	4.916788e-1	6.806793e+0	4.407362e-1	3	3.289076e-3	2.238806e-2	49	3.240942e-3	1.000000e+0	2.760753e-1	9.955992e+0	3.013261e-1	3	23	1.219512e-2	1.304348e-1	rs11681525,rs17293632,rs9297145	SMAD3,SMURF1,ZEB2
GO Molecular Function	GO:0031851	kappa-type opioid receptor binding	87	1.089074e-2	1.000000e+0	5.225052e-1	9.132395e+1	1.095003e-2	1	8.171664e-5	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs1479918	IL2
GO Molecular Function	GO:0031726	CCR1 chemokine receptor binding	88	1.101549e-2	1.000000e+0	5.224847e-1	9.028405e+1	1.107615e-2	1	8.265787e-5	7.462687e-3	197	6.381823e-2	1.000000e+0	1.000000e+0	1.526585e+1	6.550567e-2	1	5	4.065041e-3	2.000000e-1	rs3091316	CCL7
GO Molecular Function	GO:0070513	death domain binding	89	1.130279e-2	1.000000e+0	5.300882e-1	1.258252e+1	1.589507e-1	2	1.186199e-3	1.492537e-2	62	7.177344e-3	1.000000e+0	4.831973e-1	1.526585e+1	1.310113e-1	2	10	8.130081e-3	2.000000e-1	rs11741861,rs2930047	DAP,IRGM
GO Molecular Function	GO:0019955	cytokine binding	90	1.133549e-2	1.000000e+0	5.257148e-1	3.748913e+0	1.333720e+0	5	9.953134e-3	3.731343e-2	73	1.060459e-2	1.000000e+0	6.063501e-1	3.778677e+0	1.323215e+0	5	101	2.032520e-2	4.950495e-2	rs11581607,rs13001325,rs3766606,rs56167332,rs6740847	IL12B,IL1RL1,IL23R,ITGA4,PARK7
GO Molecular Function	GO:0047017	prostaglandin-F synthase activity	91	1.161273e-2	1.000000e+0	5.326542e-1	8.561513e+1	1.168018e-2	1	8.716551e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs10797432	FAM213B
GO Molecular Function	GO:0005123	death receptor binding	92	1.168217e-2	1.000000e+0	5.300150e-1	1.236532e+1	1.617426e-1	2	1.207035e-3	1.492537e-2	107	2.042429e-2	1.000000e+0	7.967382e-1	8.979914e+0	2.227193e-1	2	17	8.130081e-3	1.176471e-1	rs2382817,rs7517810	FASLG,TMBIM1
GO Molecular Function	GO:0005072	transforming growth factor beta receptor, cytoplasmic mediator activity	93	1.202518e-2	1.000000e+0	5.397108e-1	1.217786e+1	1.642325e-1	2	1.225616e-3	1.492537e-2	62	7.177344e-3	1.000000e+0	4.831973e-1	1.526585e+1	1.310113e-1	2	10	8.130081e-3	2.000000e-1	rs17293632,rs7240004	SMAD3,SMAD7
GO Molecular Function	GO:0005518	collagen binding	94	1.279650e-2	1.000000e+0	5.682191e-1	4.476984e+0	8.934586e-1	4	6.667601e-3	2.985075e-2	72	1.042627e-2	1.000000e+0	6.044340e-1	4.697186e+0	8.515737e-1	4	65	1.626016e-2	6.153846e-2	rs17293632,rs2413583,rs503734,rs7240004	ABI3BP,PDGFB,SMAD3,SMAD7
GO Molecular Function	GO:0042020	interleukin-23 receptor activity	95	1.329640e-2	1.000000e+0	5.842018e-1	7.471094e+1	1.338492e-2	1	9.988747e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs11581607	IL23R
GO Molecular Function	GO:0042019	interleukin-23 binding	95	1.329640e-2	1.000000e+0	5.842018e-1	7.471094e+1	1.338492e-2	1	9.988747e-5	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs11581607	IL23R
GO Molecular Function	GO:0003823	antigen binding	97	1.334168e-2	1.000000e+0	5.741049e-1	6.139030e+0	4.886766e-1	3	3.646840e-3	2.238806e-2	181	5.164310e-2	1.000000e+0	1.000000e+0	3.577934e+0	8.384726e-1	3	64	1.219512e-2	4.687500e-2	rs1569723,rs6740847,rs6927022	CD40,HLA-DQA1,ITGA4
GO Molecular Function	GO:0031731	CCR6 chemokine receptor binding	98	1.385944e-2	1.000000e+0	5.902990e-1	7.165558e+1	1.395565e-2	1	1.041466e-4	7.462687e-3	170	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs1811711	CCL20
GO Molecular Function	GO:0042803	protein homodimerization activity	99	1.419617e-2	1.000000e+0	5.985335e-1	1.752754e+0	1.026955e+1	18	7.663845e-2	1.343284e-1	60	6.995527e-3	1.000000e+0	4.866555e-1	1.864082e+0	1.019268e+1	19	778	7.723577e-2	2.442159e-2	rs10781499,rs11236797,rs12942547,rs12946510,rs138788,rs148319899,rs17293632,rs17656349,rs17694108,rs2413583,rs3766606,rs4976646,rs56167332,rs6017342,rs7495132,rs76527535,rs7911264,rs913678	BLM,BOK,CAMK2A,CARD9,CEBPA,CEBPB,EMSY,HHEX,HMOX1,HNF4A,IKZF3,IL12B,LRRK2,PARK7,PDGFB,SLC34A1,SMAD3,STAT3,STK25
GO Molecular Function	GO:0048185	activin binding	100	1.447878e-2	1.000000e+0	6.043443e-1	1.103730e+1	1.812037e-1	2	1.352266e-3	1.492537e-2	70	1.034678e-2	1.000000e+0	6.169637e-1	1.272154e+1	1.572136e-1	2	12	8.130081e-3	1.666667e-1	rs7240004,rs9297145	SMAD7,SMURF1
GO Molecular Function	GO:0051539	4 iron, 4 sulfur cluster binding	101	1.555570e-2	1.000000e+0	6.428663e-1	5.792120e+0	5.179451e-1	3	3.865262e-3	2.238806e-2	269	1.005382e-1	1.000000e+0	1.000000e+0	3.723379e+0	5.371465e-1	2	41	8.130081e-3	4.878049e-2	rs3851228,rs71559680,rs9358372	CDKAL1,REV3L
GO Molecular Function	GO:0016531	copper chaperone activity	102	1.584577e-2	1.000000e+0	6.484338e-1	6.261071e+1	1.597171e-2	1	1.191919e-4	7.462687e-3	197	6.381823e-2	1.000000e+0	1.000000e+0	1.526585e+1	6.550567e-2	1	5	4.065041e-3	2.000000e-1	rs3766606	PARK7
GO Molecular Function	GO:0000989	transcription factor activity, transcription factor binding	103	1.639995e-2	1.000000e+0	6.645960e-1	1.799474e+0	8.891487e+0	16	6.635438e-2	1.194030e-1	77	1.297804e-2	1.000000e+0	7.035109e-1	1.908232e+0	7.860681e+0	15	600	6.097561e-2	2.500000e-2	rs11168249,rs12568930,rs17694108,rs254560,rs2816958,rs2823286,rs3766606,rs4380874,rs516246,rs5763767,rs6920220,rs71559680,rs7404095,rs78534766,rs9358372,rs941823	BRD7,CEBPA,FOXO1,HDAC7,LIF,MAMSTR,NRIP1,OLIG3,PARK7,PITX1,PRKCB,SLC26A3,SOX4,WNT4,ZNF281
GO Molecular Function	GO:0035173	histone kinase activity	104	1.723245e-2	1.000000e+0	6.916178e-1	1.005961e+1	1.988149e-1	2	1.483693e-3	1.492537e-2	107	2.042429e-2	1.000000e+0	7.967382e-1	8.979914e+0	2.227193e-1	2	17	8.130081e-3	1.176471e-1	rs7404095,rs75900472	JAK2,PRKCB
GO Molecular Function	GO:0035401	histone kinase activity (H3-Y41 specific)	105	1.766929e-2	1.000000e+0	7.023963e-1	5.609763e+1	1.782607e-2	1	1.330303e-4	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs75900472	JAK2
GO Molecular Function	GO:0046332	SMAD binding	106	1.848202e-2	1.000000e+0	7.277731e-1	3.306419e+0	1.512210e+0	5	1.128515e-2	3.731343e-2	48	2.863129e-3	1.000000e+0	2.489729e-1	5.157383e+0	9.694839e-1	5	74	2.032520e-2	6.756757e-2	rs11681525,rs11742570,rs17293632,rs7240004,rs9297145	DAB2,SMAD3,SMAD7,SMURF1,ZEB2
GO Molecular Function	GO:0070891	lipoteichoic acid binding	107	1.869075e-2	1.000000e+0	7.291139e-1	5.300456e+1	1.886630e-2	1	1.407933e-4	7.462687e-3	170	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs11230563	CD6
GO Molecular Function	GO:0047800	cysteamine dioxygenase activity	108	1.987903e-2	1.000000e+0	7.682877e-1	4.980633e+1	2.007777e-2	1	1.498341e-4	7.462687e-3	78	1.310113e-2	1.000000e+0	7.010784e-1	7.632927e+1	1.310113e-2	1	1	4.065041e-3	1.000000e+0	rs10761659	ADO
GO Molecular Function	GO:0004609	phosphatidylserine decarboxylase activity	109	2.028718e-2	1.000000e+0	7.768687e-1	4.879423e+1	2.049423e-2	1	1.529420e-4	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs4409764	GOT1
GO Molecular Function	GO:0004016	adenylate cyclase activity	110	2.034636e-2	1.000000e+0	7.720519e-1	9.202671e+0	2.173282e-1	2	1.621852e-3	1.492537e-2	62	7.177344e-3	1.000000e+0	4.831973e-1	1.526585e+1	1.310113e-1	2	10	8.130081e-3	2.000000e-1	rs13407913,rs78534766	ADCY3,ADCY7
GO Molecular Function	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	111	2.099129e-2	1.000000e+0	7.893481e-1	3.848614e+0	1.039335e+0	4	7.756233e-3	2.985075e-2	61	7.013132e-3	1.000000e+0	4.798822e-1	5.264087e+0	7.598658e-1	4	58	1.626016e-2	6.896552e-2	rs243505,rs254560,rs6017342,rs913678	CEBPB,EZH2,H2AFY,HNF4A
GO Molecular Function	GO:0004906	interferon-gamma receptor activity	112	2.110996e-2	1.000000e+0	7.867230e-1	4.687296e+1	2.133426e-2	1	1.592109e-4	7.462687e-3	116	2.603132e-2	1.000000e+0	9.366787e-1	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs2284553	IFNGR2
GO Molecular Function	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	113	2.134883e-2	1.000000e+0	7.885842e-1	2.540552e+0	2.755307e+0	7	2.056199e-2	5.223881e-2	42	1.869351e-3	1.000000e+0	1.857779e-1	4.017330e+0	1.742451e+0	7	133	2.845528e-2	5.263158e-2	rs16940202,rs2816958,rs2836878,rs4845604,rs7746082,rs7911264,rs941823	ETS2,FOXO1,HHEX,IRF8,PRDM1,RORC,ZNF281
GO Molecular Function	GO:0043566	structure-specific DNA binding	114	2.169783e-2	1.000000e+0	7.944451e-1	3.169730e+0	1.577422e+0	5	1.177180e-2	3.731343e-2	147	3.629313e-2	1.000000e+0	1.000000e+0	2.745657e+0	1.821058e+0	5	139	2.032520e-2	3.597122e-2	rs12942547,rs17293632,rs243505,rs254560,rs7495132	BLM,EZH2,H2AFY,SMAD3,STAT3
GO Molecular Function	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	115	2.181912e-2	1.000000e+0	7.919392e-1	3.802569e+0	1.051920e+0	4	7.850152e-3	2.985075e-2	53	3.837419e-3	1.000000e+0	3.022148e-1	6.230961e+0	6.419556e-1	4	49	1.626016e-2	8.163265e-2	rs12942547,rs2816958,rs4845604,rs6017342	HNF4A,NR5A2,RORC,STAT3
GO Molecular Function	GO:0015403	thiamine uptake transmembrane transporter activity	116	2.205461e-2	1.000000e+0	7.935857e-1	4.484386e+1	2.229960e-2	1	1.664149e-4	7.462687e-3	149	3.879277e-2	1.000000e+0	1.000000e+0	2.544309e+1	3.930340e-2	1	3	4.065041e-3	3.333333e-1	rs1811711	SLC19A3
GO Molecular Function	GO:0004045	aminoacyl-tRNA hydrolase activity	117	2.280806e-2	1.000000e+0	8.136824e-1	4.334595e+1	2.307020e-2	1	1.721657e-4	7.462687e-3	197	6.381823e-2	1.000000e+0	1.000000e+0	1.526585e+1	6.550567e-2	1	5	4.065041e-3	2.000000e-1	rs13407913	PTRHD1
