# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0008074	guanylate cyclase complex, soluble	65	4.761294e-2	1.000000e+0	1.000000e+0	5.771321e+0	3.465411e-1	2	2.586128e-3	1.492537e-2	35	2.042429e-2	1.000000e+0	9.727798e-1	8.979914e+0	2.227193e-1	2	17	8.130081e-3	1.176471e-1	rs13407913,rs78534766	ADCY3,ADCY7
GO Cellular Component	GO:0000795	synaptonemal complex	66	4.818618e-2	1.000000e+0	1.000000e+0	5.732603e+0	3.488817e-1	2	2.603594e-3	1.492537e-2	99	1.046894e-1	1.000000e+0	1.000000e+0	3.634727e+0	5.502476e-1	2	42	8.130081e-3	4.761905e-2	rs5763767,rs7495132	BLM,HORMAD2
GO Cellular Component	GO:0001740	Barr body	67	5.314973e-2	1.000000e+0	1.000000e+0	1.831395e+1	5.460318e-2	1	4.074864e-4	7.462687e-3	75	6.381823e-2	1.000000e+0	1.000000e+0	1.526585e+1	6.550567e-2	1	5	4.065041e-3	2.000000e-1	rs254560	H2AFY
GO Cellular Component	GO:0005720	nuclear heterochromatin	68	5.352256e-2	1.000000e+0	1.000000e+0	5.402445e+0	3.702028e-1	2	2.762707e-3	1.492537e-2	87	7.670605e-2	1.000000e+0	1.000000e+0	4.361672e+0	4.585397e-1	2	35	8.130081e-3	5.714286e-2	rs1456896,rs254560	H2AFY,IKZF1
GO Cellular Component	GO:0035579	specific granule membrane	69	5.471169e-2	1.000000e+0	1.000000e+0	3.518666e+0	8.525958e-1	3	6.362655e-3	2.238806e-2	108	1.144193e-1	1.000000e+0	1.000000e+0	2.544309e+0	1.179102e+0	3	90	1.219512e-2	3.333333e-2	rs138788,rs2382817,rs6586030	TMBIM1,TOM1,TSPAN14
GO Cellular Component	GO:0009898	cytoplasmic side of plasma membrane	70	5.512032e-2	1.000000e+0	1.000000e+0	2.448422e+0	2.042132e+0	5	1.523979e-2	3.731343e-2	86	7.618676e-2	1.000000e+0	1.000000e+0	2.218874e+0	2.253395e+0	5	172	2.032520e-2	2.906977e-2	rs11879191,rs2066844,rs4743820,rs75900472,rs798502	CYLD,GNA12,JAK2,SYK,TYK2
GO Cellular Component	GO:0033256	I-kappaB/NF-kappaB complex	71	5.697352e-2	1.000000e+0	1.000000e+0	1.705086e+1	5.864808e-2	1	4.376722e-4	7.462687e-3	90	8.819473e-2	1.000000e+0	1.000000e+0	1.090418e+1	9.170794e-2	1	7	4.065041e-3	1.428571e-1	rs7608910	REL
GO Cellular Component	GO:0008305	integrin complex	72	5.758715e-2	1.000000e+0	1.000000e+0	5.182268e+0	3.859314e-1	2	2.880085e-3	1.492537e-2	80	6.922226e-2	1.000000e+0	1.000000e+0	4.626016e+0	4.323374e-1	2	33	8.130081e-3	6.060606e-2	rs149169037,rs6740847	ITGA4,ITGB8
GO Cellular Component	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	73	5.791966e-2	1.000000e+0	1.000000e+0	5.165285e+0	3.872004e-1	2	2.889555e-3	1.492537e-2	93	9.643477e-2	1.000000e+0	1.000000e+0	3.816463e+0	5.240454e-1	2	40	8.130081e-3	5.000000e-2	rs34779708,rs67289879	CCND3,CCNY
GO Cellular Component	GO:0043196	varicosity	74	5.869127e-2	1.000000e+0	1.000000e+0	1.653700e+1	6.047046e-2	1	4.512721e-4	7.462687e-3	95	1.001449e-1	1.000000e+0	1.000000e+0	9.541159e+0	1.048091e-1	1	8	4.065041e-3	1.250000e-1	rs1569723	CD40
GO Cellular Component	GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	75	5.874441e-2	1.000000e+0	1.000000e+0	1.652158e+1	6.052688e-2	1	4.516932e-4	7.462687e-3	39	2.603132e-2	1.000000e+0	1.000000e+0	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs34779708	CCNY
GO Cellular Component	GO:0043159	acrosomal matrix	76	6.112682e-2	1.000000e+0	1.000000e+0	1.585791e+1	6.306003e-2	1	4.705972e-4	7.462687e-3	64	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs4380874	DLD
GO Cellular Component	GO:0030659	cytoplasmic vesicle membrane	77	6.117075e-2	1.000000e+0	1.000000e+0	1.577062e+0	8.877267e+0	14	6.624826e-2	1.044776e-1	68	5.662755e-2	1.000000e+0	1.000000e+0	1.572718e+0	9.537626e+0	15	728	6.097561e-2	2.060440e-2	rs11741861,rs11742570,rs12568930,rs1363907,rs138788,rs148319899,rs17656349,rs1801274,rs2284553,rs2382817,rs6586030,rs6927022,rs7404095,rs9557195	CACNG3,CAMK2A,DAB2,FCGR2A,GPR18,HLA-DQA1,HLA-DQA2,IFNGR2,IRGM,LNPEP,LRRK2,TMBIM1,TOM1,TSPAN14,WNT4
GO Cellular Component	GO:0097487	multivesicular body, internal vesicle	78	6.221830e-2	1.000000e+0	1.000000e+0	1.557082e+1	6.422269e-2	1	4.792738e-4	7.462687e-3	64	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs148319899	LRRK2
GO Cellular Component	GO:0035631	CD40 receptor complex	79	6.288437e-2	1.000000e+0	1.000000e+0	1.540052e+1	6.493286e-2	1	4.845736e-4	7.462687e-3	117	1.350674e-1	1.000000e+0	1.000000e+0	6.939024e+0	1.441125e-1	1	11	4.065041e-3	9.090909e-2	rs1569723	CD40
GO Cellular Component	GO:0005900	oncostatin-M receptor complex	80	6.320690e-2	1.000000e+0	1.000000e+0	1.531935e+1	6.527693e-2	1	4.871413e-4	7.462687e-3	39	2.603132e-2	1.000000e+0	1.000000e+0	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs395157	OSMR
GO Cellular Component	GO:0098636	protein complex involved in cell adhesion	81	6.324529e-2	1.000000e+0	1.000000e+0	4.911700e+0	4.071910e-1	2	3.038739e-3	1.492537e-2	89	8.053970e-2	1.000000e+0	1.000000e+0	4.240515e+0	4.716408e-1	2	36	8.130081e-3	5.555556e-2	rs149169037,rs6740847	ITGA4,ITGB8
GO Cellular Component	GO:0071144	SMAD2-SMAD3 protein complex	82	6.421117e-2	1.000000e+0	1.000000e+0	1.507182e+1	6.634900e-2	1	4.951418e-4	7.462687e-3	39	2.603132e-2	1.000000e+0	1.000000e+0	3.816463e+1	2.620227e-2	1	2	4.065041e-3	5.000000e-1	rs17293632	SMAD3
GO Cellular Component	GO:0005764	lysosome	83	6.470616e-2	1.000000e+0	1.000000e+0	1.679533e+0	6.549439e+0	11	4.887641e-2	8.208955e-2	126	1.612930e-1	1.000000e+0	1.000000e+0	1.383612e+0	8.672951e+0	12	662	4.878049e-2	1.812689e-2	rs11168249,rs11742570,rs1363907,rs138788,rs148319899,rs1819333,rs2382817,rs4409764,rs6920220,rs6927022,rs7517810	DAB2,FASLG,GOT1,HLA-DQA1,HLA-DQA2,LNPEP,LRRK2,RNASET2,SLC48A1,TMBIM1,TNFAIP3,TOM1
GO Cellular Component	GO:0031906	late endosome lumen	84	6.555512e-2	1.000000e+0	1.000000e+0	1.475242e+1	6.778549e-2	1	5.058618e-4	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs56167332	IL12B
GO Cellular Component	GO:0045254	pyruvate dehydrogenase complex	85	6.563529e-2	1.000000e+0	1.000000e+0	1.473378e+1	6.787124e-2	1	5.065018e-4	7.462687e-3	90	8.819473e-2	1.000000e+0	1.000000e+0	1.090418e+1	9.170794e-2	1	7	4.065041e-3	1.428571e-1	rs4380874	DLD
GO Cellular Component	GO:0012506	vesicle membrane	86	6.831730e-2	1.000000e+0	1.000000e+0	1.550513e+0	9.029268e+0	14	6.738260e-2	1.044776e-1	79	6.685690e-2	1.000000e+0	1.000000e+0	1.534771e+0	9.773446e+0	15	746	6.097561e-2	2.010724e-2	rs11741861,rs11742570,rs12568930,rs1363907,rs138788,rs148319899,rs17656349,rs1801274,rs2284553,rs2382817,rs6586030,rs6927022,rs7404095,rs9557195	CACNG3,CAMK2A,DAB2,FCGR2A,GPR18,HLA-DQA1,HLA-DQA2,IFNGR2,IRGM,LNPEP,LRRK2,TMBIM1,TOM1,TSPAN14,WNT4
GO Cellular Component	GO:0010494	cytoplasmic stress granule	87	6.869438e-2	1.000000e+0	1.000000e+0	4.683237e+0	4.270551e-1	2	3.186978e-3	1.492537e-2	100	1.088864e-1	1.000000e+0	1.000000e+0	3.550199e+0	5.633488e-1	2	43	8.130081e-3	4.651163e-2	rs12946510,rs653178	ATXN2,GRB7
GO Cellular Component	GO:0030666	endocytic vesicle membrane	88	7.003671e-2	1.000000e+0	1.000000e+0	2.280946e+0	2.192073e+0	5	1.635875e-2	3.731343e-2	33	2.006548e-2	1.000000e+0	1.000000e+0	2.827010e+0	2.122384e+0	6	162	2.439024e-2	3.703704e-2	rs11741861,rs12568930,rs17656349,rs6927022,rs7404095	CACNG3,CAMK2A,HLA-DQA1,HLA-DQA2,IRGM,WNT4
GO Cellular Component	GO:0042611	MHC protein complex	89	7.199987e-2	1.000000e+0	1.000000e+0	1.338642e+1	7.470257e-2	1	5.574819e-4	7.462687e-3	52	2.781115e-2	1.000000e+0	8.915613e-1	7.632927e+0	2.620227e-1	2	20	8.130081e-3	1.000000e-1	rs6927022	HLA-DQA1,HLA-DQA2
GO Cellular Component	GO:0022625	cytosolic large ribosomal subunit	90	7.440627e-2	1.000000e+0	1.000000e+0	4.471078e+0	4.473194e-1	2	3.338204e-3	1.492537e-2	135	1.902990e-1	1.000000e+0	1.000000e+0	2.502599e+0	7.991692e-1	2	61	8.130081e-3	3.278689e-2	rs2413583,rs564349	RPL26L1,RPL3
GO Cellular Component	GO:0044427	chromosomal part	91	7.572328e-2	1.000000e+0	1.000000e+0	1.525736e+0	9.175900e+0	14	6.847687e-2	1.044776e-1	144	2.286207e-1	1.000000e+0	1.000000e+0	1.254237e+0	1.116217e+1	14	852	5.691057e-2	1.643192e-2	rs11681525,rs12942547,rs1456896,rs17293632,rs2188962,rs243505,rs254560,rs2823286,rs3766606,rs529866,rs5763767,rs6651252,rs7495132,rs913678	BLM,CEBPB,EZH2,H2AFY,HORMAD2,IKZF1,IRF1,MYC,NRIP1,PARK7,PRM2,SMAD3,STAT3,ZEB2
GO Cellular Component	GO:0005776	autophagosome	92	7.805895e-2	1.000000e+0	1.000000e+0	3.025728e+0	9.914969e-1	3	7.399230e-3	2.238806e-2	98	1.034081e-1	1.000000e+0	1.000000e+0	2.662649e+0	1.126698e+0	3	86	1.219512e-2	3.488372e-2	rs11741861,rs148319899,rs6752107	ATG16L1,IRGM,LRRK2
GO Cellular Component	GO:0098791	Golgi subcompartment	93	8.032313e-2	1.000000e+0	1.000000e+0	1.883977e+0	3.715544e+0	7	2.772794e-2	5.223881e-2	63	4.315448e-2	1.000000e+0	1.000000e+0	2.049108e+0	3.904138e+0	8	298	3.252033e-2	2.684564e-2	rs148319899,rs516246,rs6062496,rs653178,rs6927022,rs76527535,rs941823	ARFRP1,ATXN2,BOK,COG6,FUT2,HLA-DQA1,HLA-DQA2,LRRK2
GO Cellular Component	GO:0000786	nucleosome	94	8.083359e-2	1.000000e+0	1.000000e+0	4.259606e+0	4.695270e-1	2	3.503933e-3	1.492537e-2	188	4.009365e-1	1.000000e+0	1.000000e+0	1.453891e+0	1.375619e+0	2	105	8.130081e-3	1.904762e-2	rs254560,rs529866	H2AFY,PRM2
GO Cellular Component	GO:0031371	ubiquitin conjugating enzyme complex	95	8.185146e-2	1.000000e+0	1.000000e+0	1.171387e+1	8.536888e-2	1	6.370812e-4	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs7011507	UBE2V2
GO Cellular Component	GO:0045121	membrane raft	96	8.235964e-2	1.000000e+0	1.000000e+0	1.781230e+0	4.491279e+0	8	3.351701e-2	5.970149e-2	31	1.774631e-2	1.000000e+0	9.542935e-1	2.289878e+0	3.930340e+0	9	300	3.658537e-2	3.000000e-2	rs138788,rs148319899,rs3766606,rs4656958,rs4976646,rs56167332,rs7517810,rs75900472	ADRA1B,CNTN1,FASLG,HMOX1,ITLN1,JAK2,LRRK2,PARK7,SLC34A1
GO Cellular Component	GO:0032993	protein-DNA complex	97	8.244789e-2	1.000000e+0	1.000000e+0	2.447219e+0	1.634508e+0	4	1.219782e-2	2.985075e-2	160	2.731785e-1	1.000000e+0	1.000000e+0	1.511471e+0	2.646429e+0	4	202	1.626016e-2	1.980198e-2	rs254560,rs28449958,rs529866,rs7911264	H2AFY,HHEX,NUPR1,PRM2
GO Cellular Component	GO:0098857	membrane microdomain	98	8.313975e-2	1.000000e+0	1.000000e+0	1.777408e+0	4.500935e+0	8	3.358907e-2	5.970149e-2	32	1.809192e-2	1.000000e+0	9.424760e-1	2.282270e+0	3.943441e+0	9	301	3.658537e-2	2.990033e-2	rs138788,rs148319899,rs3766606,rs4656958,rs4976646,rs56167332,rs7517810,rs75900472	ADRA1B,CNTN1,FASLG,HMOX1,ITLN1,JAK2,LRRK2,PARK7,SLC34A1
GO Cellular Component	GO:0032009	early phagosome	99	8.597902e-2	1.000000e+0	1.000000e+0	1.112698e+1	8.987161e-2	1	6.706836e-4	7.462687e-3	95	1.001449e-1	1.000000e+0	1.000000e+0	9.541159e+0	1.048091e-1	1	8	4.065041e-3	1.250000e-1	rs4743820	SYK
GO Cellular Component	GO:0000805	X chromosome	100	8.627090e-2	1.000000e+0	1.000000e+0	1.108761e+1	9.019077e-2	1	6.730655e-4	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs254560	H2AFY
GO Cellular Component	GO:0005765	lysosomal membrane	101	8.818628e-2	1.000000e+0	1.000000e+0	1.957983e+0	3.064378e+0	6	2.286849e-2	4.477612e-2	130	1.701467e-1	1.000000e+0	1.000000e+0	1.544234e+0	4.532992e+0	7	346	2.845528e-2	2.023121e-2	rs11168249,rs11742570,rs1363907,rs138788,rs2382817,rs6927022	DAB2,HLA-DQA1,HLA-DQA2,LNPEP,SLC48A1,TMBIM1,TOM1
GO Cellular Component	GO:0098589	membrane region	102	8.968124e-2	1.000000e+0	1.000000e+0	1.679790e+0	5.357813e+0	9	3.998368e-2	6.716418e-2	51	2.737194e-2	1.000000e+0	8.946867e-1	2.024649e+0	4.939128e+0	10	377	4.065041e-2	2.652520e-2	rs11742570,rs138788,rs148319899,rs3766606,rs4656958,rs4976646,rs56167332,rs7517810,rs75900472	ADRA1B,CNTN1,DAB2,FASLG,HMOX1,ITLN1,JAK2,LRRK2,PARK7,SLC34A1
GO Cellular Component	GO:0045240	dihydrolipoyl dehydrogenase complex	103	8.975214e-2	1.000000e+0	1.000000e+0	1.063769e+1	9.400536e-2	1	7.015325e-4	7.462687e-3	112	1.235792e-1	1.000000e+0	1.000000e+0	7.632927e+0	1.310113e-1	1	10	4.065041e-3	1.000000e-1	rs4380874	DLD
GO Cellular Component	GO:0031984	organelle subcompartment	104	9.544728e-2	1.000000e+0	1.000000e+0	1.804330e+0	3.879557e+0	7	2.895191e-2	5.223881e-2	70	5.878679e-2	1.000000e+0	1.000000e+0	1.920233e+0	4.166161e+0	8	318	3.252033e-2	2.515723e-2	rs148319899,rs516246,rs6062496,rs653178,rs6927022,rs76527535,rs941823	ARFRP1,ATXN2,BOK,COG6,FUT2,HLA-DQA1,HLA-DQA2,LRRK2
GO Cellular Component	GO:0005758	mitochondrial intermembrane space	105	9.600308e-2	1.000000e+0	1.000000e+0	3.847021e+0	5.198828e-1	2	3.879722e-3	1.492537e-2	159	2.723471e-1	1.000000e+0	1.000000e+0	1.957161e+0	1.021888e+0	2	78	8.130081e-3	2.564103e-2	rs200349593,rs3766606	PARK7,REXO2
GO Cellular Component	GO:1902554	serine/threonine protein kinase complex	106	9.714095e-2	1.000000e+0	1.000000e+0	2.748399e+0	1.091544e+0	3	8.145854e-3	2.238806e-2	110	1.172391e-1	1.000000e+0	1.000000e+0	2.516350e+0	1.192203e+0	3	91	1.219512e-2	3.296703e-2	rs11742570,rs34779708,rs67289879	CCND3,CCNY,DAB2
GO Cellular Component	GO:0031618	nuclear pericentric heterochromatin	107	9.951203e-2	1.000000e+0	1.000000e+0	9.544035e+0	1.047775e-1	1	7.819216e-4	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs1456896	IKZF1
GO Cellular Component	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	108	1.057841e-1	1.000000e+0	1.000000e+0	8.947636e+0	1.117614e-1	1	8.340400e-4	7.462687e-3	54	3.324065e-2	1.000000e+0	1.000000e+0	6.939024e+0	2.882250e-1	2	22	8.130081e-3	9.090909e-2	rs6927022	HLA-DQA1,HLA-DQA2
GO Cellular Component	GO:0044440	endosomal part	109	1.074500e-1	1.000000e+0	1.000000e+0	1.614761e+0	5.573579e+0	9	4.159388e-2	6.716418e-2	94	9.900609e-2	1.000000e+0	1.000000e+0	1.596847e+0	6.262342e+0	10	478	4.065041e-2	2.092050e-2	rs11168249,rs1363907,rs148319899,rs2382817,rs56167332,rs6863411,rs6927022,rs75900472,rs76527535	BOK,HLA-DQA1,HLA-DQA2,IL12B,JAK2,LNPEP,LRRK2,NDFIP1,SLC48A1,TMBIM1
GO Cellular Component	GO:0042575	DNA polymerase complex	110	1.110531e-1	1.000000e+0	1.000000e+0	8.498622e+0	1.176661e-1	1	8.781054e-4	7.462687e-3	141	2.113929e-1	1.000000e+0	1.000000e+0	4.240515e+0	2.358204e-1	1	18	4.065041e-3	5.555556e-2	rs3851228	REV3L
GO Cellular Component	GO:0031932	TORC2 complex	111	1.127041e-1	1.000000e+0	1.000000e+0	8.366562e+0	1.195234e-1	1	8.919657e-4	7.462687e-3	119	1.464057e-1	1.000000e+0	1.000000e+0	6.360772e+0	1.572136e-1	1	12	4.065041e-3	8.333333e-2	rs395157	RICTOR
GO Cellular Component	GO:0005753	mitochondrial proton-transporting ATP synthase complex	112	1.133476e-1	1.000000e+0	1.000000e+0	8.316128e+0	1.202483e-1	1	8.973751e-4	7.462687e-3	153	2.617674e-1	1.000000e+0	1.000000e+0	3.318664e+0	3.013261e-1	1	23	4.065041e-3	4.347826e-2	rs1250550	PPIF
GO Cellular Component	GO:0044815	DNA packaging complex	113	1.145119e-1	1.000000e+0	1.000000e+0	3.458414e+0	5.782998e-1	2	4.315670e-3	1.492537e-2	197	4.326849e-1	1.000000e+0	1.000000e+0	1.363023e+0	1.467327e+0	2	112	8.130081e-3	1.785714e-2	rs254560,rs529866	H2AFY,PRM2
GO Cellular Component	GO:0045120	pronucleus	114	1.147862e-1	1.000000e+0	1.000000e+0	8.205420e+0	1.218707e-1	1	9.094826e-4	7.462687e-3	131	1.795399e-1	1.000000e+0	1.000000e+0	5.088618e+0	1.965170e-1	1	15	4.065041e-3	6.666667e-2	rs243505	EZH2
GO Cellular Component	GO:0070022	transforming growth factor beta receptor complex	115	1.152849e-1	1.000000e+0	1.000000e+0	8.167690e+0	1.224336e-1	1	9.136839e-4	7.462687e-3	64	5.138769e-2	1.000000e+0	1.000000e+0	1.908232e+1	5.240454e-2	1	4	4.065041e-3	2.500000e-1	rs11742570	DAB2
GO Cellular Component	GO:0031253	cell projection membrane	116	1.155589e-1	1.000000e+0	1.000000e+0	1.717182e+0	4.076446e+0	7	3.042124e-2	5.223881e-2	109	1.154504e-1	1.000000e+0	1.000000e+0	1.718022e+0	4.074453e+0	7	311	2.845528e-2	2.250804e-2	rs2188962,rs4256018,rs4380874,rs4656958,rs4976646,rs6863411,rs798502	FERMT1,GNA12,ITLN1,SLC22A5,SLC26A3,SLC34A1,SPRY4
GO Cellular Component	GO:0045259	proton-transporting ATP synthase complex	117	1.168729e-1	1.000000e+0	1.000000e+0	8.049681e+0	1.242285e-1	1	9.270785e-4	7.462687e-3	156	2.714510e-1	1.000000e+0	1.000000e+0	3.180386e+0	3.144272e-1	1	24	4.065041e-3	4.166667e-2	rs1250550	PPIF
GO Cellular Component	GO:0019898	extrinsic component of membrane	118	1.169153e-1	1.000000e+0	1.000000e+0	1.807456e+0	3.319583e+0	6	2.477301e-2	4.477612e-2	116	1.325234e-1	1.000000e+0	1.000000e+0	1.741352e+0	3.445598e+0	6	263	2.439024e-2	2.281369e-2	rs11879191,rs2066844,rs4743820,rs7240004,rs75900472,rs798502	CYLD,GNA12,JAK2,SMAD7,SYK,TYK2
GO Cellular Component	GO:0034045	pre-autophagosomal structure membrane	119	1.185404e-1	1.000000e+0	1.000000e+0	7.929160e+0	1.261168e-1	1	9.411699e-4	7.462687e-3	134	1.902974e-1	1.000000e+0	1.000000e+0	4.770579e+0	2.096181e-1	1	16	4.065041e-3	6.250000e-2	rs6752107	ATG16L1
GO Cellular Component	GO:0017119	Golgi transport complex	120	1.185760e-1	1.000000e+0	1.000000e+0	7.926628e+0	1.261570e-1	1	9.414705e-4	7.462687e-3	128	1.686400e-1	1.000000e+0	1.000000e+0	5.452091e+0	1.834159e-1	1	14	4.065041e-3	7.142857e-2	rs941823	COG6
GO Cellular Component	GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex	121	1.191651e-1	1.000000e+0	1.000000e+0	7.884876e+0	1.268251e-1	1	9.464557e-4	7.462687e-3	57	3.879277e-2	1.000000e+0	1.000000e+0	2.544309e+1	3.930340e-2	1	3	4.065041e-3	3.333333e-1	rs243505	CUL1
GO Cellular Component	GO:0005801	cis-Golgi network	122	1.230543e-1	1.000000e+0	1.000000e+0	3.309092e+0	6.043954e-1	2	4.510413e-3	1.492537e-2	100	1.088864e-1	1.000000e+0	1.000000e+0	3.550199e+0	5.633488e-1	2	43	8.130081e-3	4.651163e-2	rs11768365,rs76527535	BOK,KDELR2
GO Cellular Component	GO:0019814	immunoglobulin complex	123	1.272282e-1	1.000000e+0	1.000000e+0	7.352287e+0	1.360121e-1	1	1.015016e-3	7.462687e-3	90	8.819473e-2	1.000000e+0	1.000000e+0	1.090418e+1	9.170794e-2	1	7	4.065041e-3	1.428571e-1	rs4743820	SYK
GO Cellular Component	GO:0005865	striated muscle thin filament	124	1.286549e-1	1.000000e+0	1.000000e+0	7.264988e+0	1.376465e-1	1	1.027212e-3	7.462687e-3	149	2.420141e-1	1.000000e+0	1.000000e+0	3.634727e+0	2.751238e-1	1	21	4.065041e-3	4.761905e-2	rs907611	TNNI2
GO Cellular Component	GO:0030139	endocytic vesicle	125	1.304725e-1	1.000000e+0	1.000000e+0	1.749977e+0	3.428617e+0	6	2.558669e-2	4.477612e-2	78	6.653801e-2	1.000000e+0	1.000000e+0	1.971605e+0	3.550407e+0	7	271	2.845528e-2	2.583026e-2	rs11741861,rs12568930,rs17656349,rs4743820,rs6927022,rs7404095	CACNG3,CAMK2A,HLA-DQA1,HLA-DQA2,IRGM,SYK,WNT4
GO Cellular Component	GO:0097443	sorting endosome	126	1.323078e-1	1.000000e+0	1.000000e+0	7.050042e+0	1.418431e-1	1	1.058531e-3	7.462687e-3	83	7.608654e-2	1.000000e+0	1.000000e+0	1.272154e+1	7.860681e-2	1	6	4.065041e-3	1.666667e-1	rs913678	PTPN1
GO Cellular Component	GO:0045239	tricarboxylic acid cycle enzyme complex	127	1.368944e-1	1.000000e+0	1.000000e+0	6.796367e+0	1.471374e-1	1	1.098041e-3	7.462687e-3	119	1.464057e-1	1.000000e+0	1.000000e+0	6.360772e+0	1.572136e-1	1	12	4.065041e-3	8.333333e-2	rs4380874	DLD
GO Cellular Component	GO:1902911	protein kinase complex	128	1.385693e-1	1.000000e+0	1.000000e+0	2.335321e+0	1.284620e+0	3	9.586715e-3	2.238806e-2	121	1.529610e-1	1.000000e+0	1.000000e+0	2.223183e+0	1.349417e+0	3	103	1.219512e-2	2.912621e-2	rs11742570,rs34779708,rs67289879	CCND3,CCNY,DAB2
GO Cellular Component	GO:0071141	SMAD protein complex	129	1.433340e-1	1.000000e+0	1.000000e+0	6.467558e+0	1.546179e-1	1	1.153865e-3	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs17293632	SMAD3
GO Cellular Component	GO:0044754	autolysosome	130	1.444536e-1	1.000000e+0	1.000000e+0	6.413376e+0	1.559241e-1	1	1.163613e-3	7.462687e-3	102	1.119390e-1	1.000000e+0	1.000000e+0	8.481030e+0	1.179102e-1	1	9	4.065041e-3	1.111111e-1	rs148319899	LRRK2
GO Cellular Component	GO:0044445	cytosolic part	131	1.458523e-1	1.000000e+0	1.000000e+0	1.976369e+0	2.023913e+0	4	1.510383e-2	2.985075e-2	184	3.854521e-1	1.000000e+0	1.000000e+0	1.272154e+0	3.144272e+0	4	240	1.626016e-2	1.666667e-2	rs13407913,rs2413583,rs564349,rs78534766	ADCY3,ADCY7,RPL26L1,RPL3
GO Cellular Component	GO:0038201	TOR complex	132	1.491674e-1	1.000000e+0	1.000000e+0	6.194153e+0	1.614426e-1	1	1.204795e-3	7.462687e-3	131	1.795399e-1	1.000000e+0	1.000000e+0	5.088618e+0	1.965170e-1	1	15	4.065041e-3	6.666667e-2	rs395157	RICTOR
GO Cellular Component	GO:0015934	large ribosomal subunit	133	1.577293e-1	1.000000e+0	1.000000e+0	2.831618e+0	7.063099e-1	2	5.270969e-3	1.492537e-2	203	4.460164e-1	1.000000e+0	1.000000e+0	1.327466e+0	1.506630e+0	2	115	8.130081e-3	1.739130e-2	rs2413583,rs564349	RPL26L1,RPL3
GO Cellular Component	GO:0046930	pore complex	134	1.589477e-1	1.000000e+0	1.000000e+0	5.780691e+0	1.729897e-1	1	1.290968e-3	7.462687e-3	141	2.113929e-1	1.000000e+0	1.000000e+0	4.240515e+0	2.358204e-1	1	18	4.065041e-3	5.555556e-2	rs1250550	PPIF
GO Cellular Component	GO:0005779	integral component of peroxisomal membrane	135	1.621520e-1	1.000000e+0	1.000000e+0	5.656050e+0	1.768018e-1	1	1.319417e-3	7.462687e-3	138	2.009145e-1	1.000000e+0	1.000000e+0	4.489957e+0	2.227193e-1	1	17	4.065041e-3	5.882353e-2	rs7608910	PEX13
GO Cellular Component	GO:0031970	organelle envelope lumen	136	1.635503e-1	1.000000e+0	1.000000e+0	2.766507e+0	7.229334e-1	2	5.395025e-3	1.492537e-2	166	3.111302e-1	1.000000e+0	1.000000e+0	1.775099e+0	1.126698e+0	2	86	8.130081e-3	2.325581e-2	rs200349593,rs3766606	PARK7,REXO2
GO Cellular Component	GO:0005759	mitochondrial matrix	137	1.643026e-1	1.000000e+0	1.000000e+0	1.630842e+0	3.679082e+0	6	2.745584e-2	4.477612e-2	236	5.487996e-1	1.000000e+0	1.000000e+0	1.008757e+0	5.947915e+0	6	454	2.439024e-2	1.321586e-2	rs1250550,rs148319899,rs200349593,rs3766606,rs4380874,rs4743820	AUH,DLD,LRRK2,PARK7,PPIF,REXO2
