DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	1q31.1	1	187315223		LINC01036			ENSG00000230426			rs9425664-A	rs9425664	0	9425664	intergenic_variant	0	NR	1E-6	6.0				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	7p22.2	7	3520194		SDK1			ENSG00000146555			rs2705608-A	rs2705608	0	2705608	intron_variant	0	NR	1E-6	6.0				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	5q33.2	5	154306806		GALNT10			ENSG00000164574			rs13161502-C	rs13161502	0	13161502	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	17p12	17	11536017		SHISA6			ENSG00000188803			rs2969211-G	rs2969211	0	2969211	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	17p12	17	11491826		SHISA6			ENSG00000188803			rs1974701-T	rs1974701	0	1974701	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	6p21.31	6	34829464		BLTP3A			ENSG00000065060			rs9462027-A	rs9462027	0	9462027	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	2p16.2	2	52932354		MIR4431 - ASB3	ENSG00000264975	ENSG00000115239		229739	600318	rs58696272-T	rs58696272	0	58696272	intergenic_variant	1	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	7q22.1	7	100867817		TRIP6			ENSG00000087077			rs149676605-C	rs149676605	0	149676605	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	18q11.2	18	23184309		CABLES1			ENSG00000134508			rs72874964-A	rs72874964	0	72874964	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	8q13.2	8	67403330		ARFGEF1-DT			ENSG00000271966			rs61702591-T	rs61702591	0	61702591	intergenic_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	4p15.31	4	18010400		LCORL			ENSG00000178177			rs1993638-C	rs1993638	0	1993638	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	7q22.1	7	100621008		TFR2			ENSG00000106327			rs41295942-T	rs41295942	0	41295942	missense_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	18q22.1	18	64495764		LINC01924 - LINC01916	ENSG00000267134	ENSG00000264232		72163	928194	rs117077746-T	rs117077746	0	117077746	intergenic_variant	1	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	8q24.3	8	144042819		SPATC1			ENSG00000186583			rs79832570-C	rs79832570	0	79832570	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	7p21.3	7	12223961		TMEM106B			ENSG00000106460			rs10950394-T	rs10950394	0	10950394	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	3p14.3	3	56335481		ERC2			ENSG00000187672			rs1452213-T	rs1452213	0	1452213	intron_variant	0	NR	2E-6	5.698970004336019				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	14q22.1	14	50971173		PYGL - TRIM9	ENSG00000100504	ENSG00000100505		26690	4089	rs17123293-G	rs17123293	0	17123293	intergenic_variant	1	NR	6E-7	6.221848749616356				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	2q14.3	2	124202844		CNTNAP5			ENSG00000155052			rs13399760-G	rs13399760	0	13399760	intron_variant	0	NR	6E-7	6.221848749616356				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	12q13.2	12	56092375		ERBB3			ENSG00000065361			rs773116-A	rs773116	0	773116	intron_variant	0	NR	7E-7	6.154901959985743				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	16q23.1	16	77486585		ADAMTS18 - LINC02131	ENSG00000140873	ENSG00000261154		51551	104197	rs2343702-G	rs2343702	0	2343702	intergenic_variant	1	NR	7E-7	6.154901959985743				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	19q13.32	19	45475651		ERCC1			ENSG00000012061			rs113934205-A	rs113934205	0	113934205	intergenic_variant	0	NR	7E-7	6.154901959985743				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	19q13.32	19	45195929		BLOC1S3, MARK4			ENSG00000189114, ENSG00000007047			rs117783785-G	rs117783785	0	117783785	regulatory_region_variant	0	NR	7E-7	6.154901959985743				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	8p21.2	8	27187304		MIR548H4 - STMN4	ENSG00000221616	ENSG00000015592		138341	48004	rs35135015-A	rs35135015	0	35135015	intergenic_variant	1	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	17q21.32	17	49244606		FLJ40194			ENSG00000177369			rs146264265-A	rs146264265	0	146264265	intergenic_variant	0	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	19p13.11	19	19405622		GATAD2A			ENSG00000167491			rs12983940-G	rs12983940	0	12983940	intron_variant	0	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	14q32.12	14	91844740		TC2N			ENSG00000165929			rs7154692-A	rs7154692	0	7154692	intron_variant	0	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	19q13.31	19	44658921		CEACAM16-AS1, PVR			ENSG00000266903, ENSG00000073008			rs35385129-A	rs35385129	0	35385129	intron_variant	0	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	7p14.1	7	40056478		CDK13			ENSG00000065883			rs148663018-G	rs148663018	0	148663018	intron_variant	0	NR	8E-7	6.096910013008056				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	8q24.23	8	138333935		FAM135B			ENSG00000147724			rs10105117-G	rs10105117	0	10105117	intron_variant	0	NR	9E-7	6.045757490560675				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	18q21.2	18	55220713		RNA5SP459 - TCF4	ENSG00000252437	ENSG00000196628		74068	1472	rs77262239-G	rs77262239	0	77262239	regulatory_region_variant	1	NR	9E-7	6.045757490560675				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	1p31.3	1	65868194		PDE4B			ENSG00000184588			rs2840677-A	rs2840677	0	2840677	intron_variant	0	NR	9E-7	6.045757490560675				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	13q31.1	13	80265341		LINC01080 - SPRY2	ENSG00000281721	ENSG00000136158		106271	70635	rs4885712-G	rs4885712	0	4885712	intergenic_variant	1	NR	9E-7	6.045757490560675				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	1q32.2	1	209058344		LINC01774 - TFDP1P1	ENSG00000236950	ENSG00000224540		83029	173852	rs6698744-C	rs6698744	0	6698744	intergenic_variant	1	NR	1E-6	6.0				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	14q32.12	14	92518334		RIN3			ENSG00000100599			rs71430765-G	rs71430765	0	71430765	intron_variant	0	NR	1E-6	6.0				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
2022-09-12	35851147	Adewuyi EO	2022-07-18	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/35851147	A large-scale genome-wide cross-trait analysis reveals shared genetic architecture between Alzheimer's disease and gastrointestinal tract disorders.	Alzheimer's disease or gastroesophageal reflux disease	71,880 European ancestry Alzheimer's disease or AD-by-proxy cases, 71,522 European ancestry GERD cases, up to 644,457 European ancestry controls	NA	1q23.3	1	165216540		LMX1A-AS1, LMX1A			ENSG00000238022, ENSG00000162761			rs12038685-T	rs12038685	0	12038685	intron_variant	0	NR	1E-6	6.0				NR [NR]	N	Alzheimer disease, gastroesophageal reflux disease	http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0003948	GCST90134603	Genome-wide genotyping array
